# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	12. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	M
# Flight type and number:	Free Flight 4
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1715220	2995.6798	1817.1137	72.5779	-2.7634	4.7935	65.9377	0.0000	0.0000	0.0000	1
1715240	2995.1271	1818.0724	85.7655	-3.0808	5.6330	65.4443	-4.1062	10.5340	7.0526	0
1715260	2994.4474	1819.3669	98.7556	-3.6742	7.3046	59.6651	-2.6210	8.2345	-57.8168	1
1715280	2993.6574	1820.9942	109.6315	-4.1409	8.7468	45.7042	-1.9655	6.4572	-92.9317	0
1715300	2992.7911	1822.8656	117.0373	-4.4354	9.6318	28.4308	-0.9661	2.5378	-90.9644	1
1715320	2991.8833	1824.8469	121.0038	-4.5868	9.9417	13.9795	-0.3898	-0.1098	-59.1048	1
1715340	2990.9564	1826.8423	122.6291	-4.6594	9.9810	5.3562	-0.3385	-0.0016	-23.8024	1
1715360	2990.0195	1828.8393	123.1463	-4.6641	10.0350	1.3686	0.2504	0.3716	-11.8957	1
1715380	2989.0907	1830.8563	123.1765	-4.5818	10.2171	-0.1380	0.5489	1.5030	-1.6644	1
1715400	2988.1868	1832.9262	123.0911	-4.3905	10.4999	-0.3610	1.2813	1.5561	1.2092	1
1715420	2987.3345	1835.0562	123.0321	-4.0564	10.7790	-0.2114	2.0752	1.2967	0.7916	1
1715440	2986.5642	1837.2378	123.0066	-3.5874	11.0110	-0.0680	2.7122	0.9805	0.6398	0
1715460	2985.8995	1839.4606	123.0049	-3.0389	11.2145	0.0188	2.9224	0.9759	0.2332	1
1715480	2985.3487	1841.7236	123.0141	-2.4941	11.4276	0.0560	2.6652	1.1323	0.0543	1
1715500	2984.9019	1844.0317	123.0273	-2.0318	11.6626	0.0840	2.0371	1.2697	0.1533	1
1715520	2984.5359	1846.3886	123.0477	-1.6986	11.8909	0.1408	1.3025	1.1097	0.4074	1
1715540	2984.2224	1848.7880	123.0836	-1.5040	12.0634	0.2318	0.6267	0.6682	0.5538	1
1715560	2983.9343	1851.2139	123.1404	-1.4415	12.1523	0.3316	-0.0065	0.1920	0.4968	1
1715580	2983.6458	1853.6490	123.2163	-1.5075	12.1724	0.4124	-0.6515	-0.0738	0.3295	1
1715600	2983.3313	1856.0829	123.3053	-1.7000	12.1650	0.4626	-1.2959	-0.0581	0.1607	1
1715620	2982.9658	1858.5150	123.4013	-2.0052	12.1609	0.4872	-1.8087	0.0279	0.0653	1
1715640	2982.5292	1860.9473	123.5002	-2.3937	12.1551	0.4967	-2.1356	-0.0223	0.0169	1
1715660	2982.0084	1863.3770	123.6000	-2.8311	12.1146	0.4989	-2.2892	-0.3203	-0.0011	1
1715680	2981.3968	1865.7931	123.6998	-3.2893	12.0078	0.4973	-2.3162	-0.7449	-0.0125	1
1715700	2980.6927	1868.1801	123.7989	-3.7544	11.8312	0.4905	-2.3240	-1.0566	-0.0473	1
1715720	2979.8950	1870.5255	123.8960	-4.2328	11.6012	0.4743	-2.4181	-1.2724	-0.1053	1
1715740	2978.9996	1872.8206	123.9886	-4.7468	11.3349	0.4440	-2.6762	-1.4065	-0.1969	1
1715760	2977.9963	1875.0595	124.0736	-5.3193	11.0412	0.4000	-3.0467	-1.5284	-0.2582	1
1715780	2976.8718	1877.2371	124.1486	-5.9501	10.7179	0.3500	-3.3180	-1.6747	-0.2620	1
1715800	2975.6163	1879.3467	124.2136	-6.6083	10.3474	0.3054	-3.3489	-1.9736	-0.1969	1
1715820	2974.2285	1881.3761	124.2708	-7.2475	9.8980	0.2730	-3.1074	-2.4620	-0.1235	1
1715840	2972.7172	1883.3059	124.3228	-7.8324	9.3382	0.2506	-2.7552	-3.1143	-0.0839	1
1715860	2971.0956	1885.1114	124.3710	-8.3537	8.6566	0.2298	-2.4288	-3.7280	-0.1104	1
1715880	2969.3758	1886.7685	124.4147	-8.8276	7.8661	0.2041	-2.2520	-4.2257	-0.1513	1
1715900	2967.5645	1888.2578	124.4526	-9.2856	6.9943	0.1762	-2.2754	-4.5476	-0.1507	1
1715920	2965.6615	1889.5662	124.4852	-9.7549	6.0718	0.1588	-2.4136	-4.7124	-0.0504	1
1715940	2963.6626	1890.6865	124.5161	-10.2371	5.1167	0.1655	-2.4636	-4.8243	0.1100	1
1715960	2961.5667	1891.6129	124.5514	-10.7029	4.1242	0.2008	-2.2717	-5.0728	0.2581	1
1715980	2959.3814	1892.3362	124.5965	-11.1098	3.0836	0.2568	-1.8555	-5.3554	0.3274	1
1716000	2957.1228	1892.8463	124.6541	-11.4242	2.0089	0.3181	-1.3136	-5.4704	0.3182	1
1716020	2954.8118	1893.1397	124.7237	-11.6285	0.9422	0.3669	-0.7459	-5.2784	0.1962	1
1716040	2952.4714	1893.2232	124.8009	-11.7112	-0.0744	0.3887	-0.1074	-4.9014	0.0290	1
1716060	2950.1273	1893.1100	124.8792	-11.6589	-1.0340	0.3788	0.6182	-4.6297	-0.1368	1
1716080	2947.8078	1892.8096	124.9524	-11.4681	-1.9673	0.3411	1.3315	-4.6421	-0.2554	1
1716100	2945.5400	1892.3231	125.0156	-11.1655	-2.9037	0.2846	1.8041	-4.7338	-0.3274	1
1716120	2943.3416	1891.6481	125.0662	-10.8106	-3.8392	0.2210	1.8590	-4.6755	-0.3384	1
1716140	2941.2158	1890.7874	125.1041	-10.4617	-4.7505	0.1683	1.6514	-4.4441	-0.2302	1
1716160	2939.1569	1889.7480	125.1335	-10.1303	-5.6341	0.1481	1.5754	-4.3445	0.0059	1
1716180	2937.1637	1888.5337	125.1633	-9.7716	-6.5117	0.1713	1.8927	-4.4012	0.2481	1
1716200	2935.2483	1887.1433	125.2021	-9.3242	-7.3941	0.2270	2.5277	-4.4801	0.3557	1
1716220	2933.4340	1885.5761	125.2541	-8.7576	-8.2506	0.2901	3.1697	-4.1926	0.3169	1
1716240	2931.7452	1883.8431	125.3181	-8.0874	-9.0264	0.3378	3.6132	-3.6244	0.1734	1
1716260	2930.1990	1881.9655	125.3892	-7.3557	-9.6875	0.3620	3.7704	-2.9827	0.0531	1
1716280	2928.8029	1879.9681	125.4629	-6.5998	-10.2342	0.3697	3.8135	-2.4382	0.0040	1
1716300	2927.5591	1877.8719	125.5371	-5.8363	-10.6918	0.3708	3.8227	-2.0743	0.0037	1
1716320	2926.4684	1875.6913	125.6112	-5.0684	-11.0958	0.3675	3.8601	-1.9113	-0.0252	1
1716340	2925.5317	1873.4336	125.6841	-4.3011	-11.4754	0.3551	3.8432	-1.8720	-0.0959	1
1716360	2924.7480	1871.1012	125.7533	-3.5497	-11.8371	0.3333	3.7033	-1.7867	-0.1406	1
1716380	2924.1119	1868.6987	125.8174	-2.8310	-12.1584	0.3105	3.4887	-1.4969	-0.1026	1
1716400	2923.6156	1866.2378	125.8775	-2.1478	-12.4031	0.2937	3.3185	-0.9886	-0.0551	1
1716420	2923.2528	1863.7375	125.9349	-1.4886	-12.5506	0.2778	3.2556	-0.4678	-0.0765	1
1716440	2923.0201	1861.2176	125.9886	-0.8468	-12.6092	0.2500	3.1886	-0.0716	-0.1926	1
1716460	2922.9140	1858.6938	126.0349	-0.2363	-12.6053	0.2068	2.9686	0.1670	-0.2709	1
1716480	2922.9256	1856.1755	126.0713	0.3164	-12.5715	0.1655	2.5915	0.2257	-0.1956	1
1716500	2923.0406	1853.6652	126.1011	0.7949	-12.5386	0.1539	2.1728	0.1346	0.0477	1
1716520	2923.2436	1851.1600	126.1329	1.2104	-12.5233	0.1885	1.9206	0.0106	0.3119	0
1716540	2923.5247	1848.6558	126.1765	1.5963	-12.5230	0.2623	1.8670	-0.0381	0.4738	1
1716560	2923.8821	1846.1508	126.2378	1.9928	-12.5221	0.3500	2.0443	0.0202	0.4494	1
1716580	2924.3218	1843.6470	126.3165	2.4304	-12.5044	0.4278	2.3123	0.1331	0.3386	1
1716600	2924.8543	1841.1491	126.4089	2.9219	-12.4539	0.4883	2.6077	0.3338	0.2534	1
1716620	2925.4906	1838.6654	126.5118	3.4659	-12.3481	0.5370	2.8461	0.6742	0.2204	1
1716640	2926.2406	1836.2098	126.6237	4.0572	-12.1607	0.5800	3.0601	1.1749	0.2128	1
1716660	2927.1135	1833.8012	126.7438	4.6982	-11.8785	0.6158	3.3390	1.6695	0.1603	1
1716680	2928.1199	1831.4584	126.8700	5.3916	-11.5142	0.6372	3.6156	2.0319	0.0650	1
1716700	2929.2701	1829.1955	126.9987	6.1236	-11.0993	0.6364	3.7716	2.1780	-0.0596	1
