# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	12. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	C
# Flight type and number:	Free Flight 4
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1652840	3000.9645	1869.9383	125.6095	5.6712	-8.5860	3.8884	0.0000	0.0000	0.0000	1
1652860	3002.0987	1868.2211	126.3872	5.4917	-8.8962	4.1714	-0.3880	-5.5978	3.9949	1
1652880	3003.1611	1866.3798	127.2781	4.4115	-8.8677	4.5615	-9.2193	3.7780	0.9994	1
1652900	3003.8633	1864.6740	128.2118	1.9180	-7.5161	4.5047	-16.7717	10.8085	-1.5667	1
1652920	3003.9283	1863.3734	129.0800	-1.4900	-5.2355	3.9074	-19.2693	13.7582	-4.5651	0
1652940	3003.2673	1862.5798	129.7747	-4.7672	-2.9934	2.8933	-15.0546	10.2263	-6.1823	1
1652960	3002.0215	1862.1760	130.2373	-7.0906	-1.5903	1.7714	-8.2417	3.7961	-5.5401	1
1652980	3000.4311	1861.9437	130.4833	-8.3435	-1.1150	0.8300	-3.6519	0.3161	-4.1349	1
1653000	2998.6841	1861.7300	130.5693	-8.8355	-1.2583	0.2191	-0.6524	-2.2723	-1.9291	1
1653020	2996.8969	1861.4404	130.5709	-8.9127	-1.7108	-0.0843	0.2402	-2.6095	-0.7959	1
1653040	2995.1190	1861.0457	130.5355	-8.7908	-2.2721	-0.2249	1.0839	-3.0599	-0.4438	1
1653060	2993.3805	1860.5316	130.4810	-8.5545	-2.8800	-0.3000	1.3434	-3.0594	-0.3084	1
1653080	2991.6972	1859.8937	130.4155	-8.2354	-3.5137	-0.3183	1.8023	-3.2647	0.0538	1
1653100	2990.0864	1859.1261	130.3537	-7.8199	-4.1698	-0.2476	2.3352	-3.3431	0.6210	1
1653120	2988.5692	1858.2258	130.3165	-7.2975	-4.8266	-0.0726	2.8960	-3.2660	1.1721	1
1653140	2987.1674	1857.1954	130.3246	-6.6733	-5.4629	0.1817	3.3887	-3.1025	1.4841	1
1653160	2985.8999	1856.0406	130.3892	-5.9717	-6.0740	0.4518	3.6958	-2.9896	1.3566	1
1653180	2984.7787	1854.7658	130.5053	-5.2319	-6.6679	0.6601	3.7777	-2.9378	0.8260	1
1653200	2983.8071	1853.3735	130.6532	-4.4975	-7.2521	0.7522	3.6291	-2.8962	0.1001	1
1653220	2982.9797	1851.8650	130.8062	-3.8050	-7.8311	0.7249	3.3350	-2.8907	-0.4566	1
1653240	2982.2851	1850.2410	130.9432	-3.1781	-8.4039	0.6209	2.9494	-2.8711	-0.6844	0
1653260	2981.7085	1848.5035	131.0546	-2.6256	-8.9494	0.4953	2.5631	-2.6611	-0.6338	1
1653280	2981.2348	1846.6612	131.1413	-2.1393	-9.4285	0.3839	2.2522	-2.1821	-0.4913	1
1653300	2980.8527	1844.7321	131.2081	-1.6894	-9.8158	0.2958	2.1546	-1.6551	-0.3744	1
1653320	2980.5591	1842.7349	131.2596	-1.2252	-10.1275	0.2245	2.3943	-1.3928	-0.3210	1
1653340	2980.3627	1840.6811	131.2979	-0.6964	-10.3961	0.1603	2.8573	-1.2806	-0.3119	1
1653360	2980.2805	1838.5765	131.3237	-0.0806	-10.6313	0.0978	3.3167	-1.0965	-0.3142	1
1653380	2980.3304	1836.4286	131.3371	0.6174	-10.8247	0.0372	3.6833	-0.8291	-0.2970	1
1653400	2980.5275	1834.2466	131.3386	1.3893	-10.9818	-0.0191	4.0257	-0.6977	-0.2696	1
1653420	2980.8861	1832.0358	131.3294	2.2364	-11.1196	-0.0692	4.4488	-0.6966	-0.2301	0
1653440	2981.4220	1829.7988	131.3109	3.1517	-11.2249	-0.1136	4.7701	-0.4654	-0.2108	1
1653460	2982.1468	1827.5459	131.2840	4.0990	-11.2407	-0.1527	4.8002	0.1879	-0.1864	1
1653480	2983.0616	1825.3025	131.2498	5.0261	-11.1046	-0.1823	4.5326	1.1384	-0.1318	1
1653500	2984.1573	1823.1040	131.2110	5.8995	-10.7960	-0.1913	4.1941	1.9958	0.0234	1
1653520	2985.4214	1820.9841	131.1733	6.7182	-10.3356	-0.1703	3.9681	2.6592	0.1897	0
1653540	2986.8446	1818.9698	131.1429	7.4923	-9.7490	-0.1200	3.7830	3.2133	0.3289	1
1653560	2988.4183	1817.0845	131.1253	8.2153	-9.0404	-0.0484	3.4918	3.8374	0.3994	1
1653580	2990.1307	1815.3537	131.1235	8.8657	-8.1930	0.0380	3.0422	4.6033	0.4650	0
1653600	2991.9646	1813.8073	131.1405	9.4267	-7.1906	0.1373	2.5678	5.4219	0.5367	1
1653620	2993.9013	1812.4774	131.1785	9.8951	-6.0358	0.2430	2.1168	6.1840	0.5502	1
1653640	2995.9226	1811.3930	131.2377	10.2707	-4.7648	0.3390	1.6431	6.6523	0.4436	1
1653660	2998.0096	1810.5715	131.3141	10.5522	-3.4512	0.4063	1.1662	6.6603	0.2527	1
1653680	3000.1435	1810.0125	131.4002	10.7447	-2.1925	0.4318	0.7278	6.0689	0.0066	1
1653700	3002.3075	1809.6945	131.4868	10.8647	-1.0636	0.4123	0.4375	5.2235	-0.2142	1
1653720	3004.4894	1809.5870	131.5651	10.9279	-0.0688	0.3547	0.2062	4.6069	-0.3857	1
1653740	3006.6787	1809.6670	131.6287	10.9287	0.8502	0.2730	-0.1515	4.4674	-0.4615	1
1653760	3008.8609	1809.9271	131.6743	10.8422	1.7547	0.1839	-0.6659	4.5475	-0.4531	1
1653780	3011.0156	1810.3689	131.7022	10.6416	2.6666	0.1013	-1.3093	4.5857	-0.3869	1
1653800	3013.1175	1810.9938	131.7148	10.3084	3.5854	0.0347	-2.0072	4.5832	-0.2904	1
1653820	3015.1389	1811.8031	131.7161	9.8308	4.5231	-0.0107	-2.7477	4.7361	-0.1610	1
1653840	3017.0498	1812.8030	131.7106	9.1988	5.5041	-0.0374	-3.5712	5.0756	-0.0771	0
1653860	3018.8184	1814.0047	131.7011	8.4166	6.5219	-0.0615	-4.3172	5.2211	-0.1184	1
1653880	3020.4165	1815.4118	131.6860	7.5235	7.5118	-0.1080	-4.7388	4.8493	-0.3092	1
1653900	3021.8278	1817.0094	131.6580	6.5865	8.3819	-0.1966	-4.7392	3.9628	-0.5734	1
1653920	3023.0511	1818.7646	131.6073	5.6644	9.0731	-0.3289	-4.5126	2.9287	-0.7872	1
1653940	3024.0936	1820.6387	131.5264	4.7772	9.5904	-0.4836	-4.3290	2.1637	-0.8269	0
1653960	3024.9619	1822.6007	131.4139	3.9141	9.9722	-0.6226	-4.2853	1.6102	-0.6333	1
1653980	3025.6592	1824.6275	131.2773	3.0688	10.2451	-0.7091	-4.1994	1.1099	-0.2556	1
1654000	3026.1895	1826.6987	131.1303	2.2561	10.4210	-0.7300	-3.9658	0.6099	0.0813	1
1654020	3026.5616	1828.7959	130.9853	1.4950	10.5234	-0.7018	-3.6507	0.3455	0.2495	1
1654040	3026.7874	1830.9081	130.8495	0.7881	10.5879	-0.6484	-3.3867	0.2558	0.2933	0
1654060	3026.8769	1833.0311	130.7259	0.1189	10.6382	-0.5753	-3.2559	0.2523	0.4109	1
1654080	3026.8350	1835.1634	130.6194	-0.5411	10.6745	-0.4725	-3.2931	0.1356	0.6147	1
1654100	3026.6605	1837.3009	130.5370	-1.2206	10.6846	-0.3403	-3.4627	-0.0192	0.7494	1
1654120	3026.3468	1839.4372	130.4833	-1.9414	10.6531	-0.2000	-3.7362	-0.2280	0.6981	1
1654140	3025.8839	1841.5621	130.4570	-2.7066	10.5402	-0.0746	-3.9604	-0.7886	0.5688	1
1654160	3025.2641	1843.6533	130.4534	-3.4915	10.2886	0.0268	-3.9665	-1.6695	0.4382	1
1654180	3024.4873	1845.6775	130.4677	-4.2535	9.8695	0.1083	-3.7270	-2.5785	0.3545	0
1654200	3023.5627	1847.6011	130.4968	-4.9504	9.3133	0.1816	-3.2921	-3.1179	0.3579	1
1654220	3022.5071	1849.4029	130.5403	-5.5524	8.6908	0.2565	-2.7503	-3.2183	0.3925	1
1654240	3021.3417	1851.0774	130.5994	-6.0471	8.0648	0.3312	-2.1819	-3.0946	0.3884	0
1654260	3020.0883	1852.6288	130.6728	-6.4426	7.4702	0.3870	-1.7249	-2.8751	0.2178	1
1654280	3018.7647	1854.0655	130.7541	-6.7668	6.9216	0.4003	-1.4511	-2.6102	-0.0733	1
1654300	3017.3816	1855.3974	130.8329	-7.0555	6.4163	0.3643	-1.3861	-2.3966	-0.3117	1
1654320	3015.9425	1856.6320	130.8999	-7.3363	5.9289	0.2904	-1.4121	-2.4061	-0.4517	1
1654340	3014.4471	1857.7690	130.9491	-7.6171	5.4218	0.1918	-1.4073	-2.6190	-0.5440	1
1654360	3012.8956	1858.8007	130.9766	-7.8937	4.8691	0.0773	-1.3674	-2.9087	-0.6259	1
1654380	3011.2896	1859.7167	130.9800	-8.1605	4.2713	-0.0356	-1.3084	-3.1143	-0.5667	1
1654400	3009.6314	1860.5093	130.9624	-8.4115	3.6516	-0.1123	-1.2203	-3.1342	-0.2692	1
1654420	3007.9250	1861.1773	130.9351	-8.6347	3.0380	-0.1164	-1.0467	-3.0311	0.2053	1
1654440	3006.1775	1861.7244	130.9158	-8.8117	2.4486	-0.0378	-0.7534	-2.8774	0.6367	0
1654460	3004.4004	1862.1568	130.9200	-8.9266	1.8926	0.0949	-0.3960	-2.6852	0.7771	1
1654480	3002.6069	1862.4815	130.9538	-8.9791	1.3717	0.2354	-0.1011	-2.5164	0.6865	0
1654500	3000.8087	1862.7054	131.0142	-8.9828	0.8805	0.3512	0.0866	-2.3713	0.4747	1
1654520	2999.0138	1862.8337	131.0942	-8.9502	0.4047	0.4376	0.2475	-2.3446	0.3656	1
1654540	2997.2286	1862.8673	131.1892	-8.8873	-0.0784	0.5030	0.3892	-2.4567	0.2951	0
1654560	2995.4589	1862.8023	131.2954	-8.8005	-0.5836	0.5442	0.5010	-2.6055	0.1477	1
1654580	2993.7084	1862.6338	131.4069	-8.7017	-1.1067	0.5456	0.5097	-2.6579	-0.1095	1
1654600	2991.9782	1862.3597	131.5137	-8.6011	-1.6317	0.4954	0.4876	-2.6096	-0.4016	1
1654620	2990.2680	1861.9812	131.6050	-8.4948	-2.1502	0.3980	0.5470	-2.5600	-0.6006	1
1654640	2988.5803	1861.4996	131.6729	-8.3688	-2.6696	0.2692	0.6951	-2.6031	-0.7253	1
1654660	2986.9205	1860.9133	131.7127	-8.2130	-3.2057	0.1307	0.8637	-2.7410	-0.6971	1
1654680	2985.2951	1860.2173	131.7251	-8.0260	-3.7680	0.0018	1.0053	-2.8805	-0.6005	1
1654700	2983.7101	1859.4061	131.7134	-7.8043	-4.3621	-0.1114	1.1799	-3.0296	-0.5219	1
1654720	2982.1734	1858.4725	131.6806	-7.5287	-5.0055	-0.2116	1.5135	-3.3541	-0.4794	1
1654740	2980.6986	1857.4039	131.6288	-7.1641	-5.7225	-0.2962	2.0642	-3.8074	-0.4061	0
1654760	2979.3078	1856.1835	131.5621	-6.6738	-6.5141	-0.3453	2.8064	-4.1847	-0.1280	1
1654780	2978.0291	1854.7983	131.4907	-6.0407	-7.3392	-0.3395	3.5479	-4.1798	0.2054	1
1654800	2976.8915	1853.2478	131.4263	-5.2760	-8.1379	-0.2894	4.1554	-3.8725	0.3639	1
