# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	19. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	A
# Flight type and number:	Free Flight 7
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
2894860	2995.1991	1857.6683	128.8915	0.0071	-0.7777	0.3364	0.0000	0.0000	0.0000	1
2894880	2995.2005	1857.5127	128.9588	0.0248	-0.8558	0.2174	0.2259	-1.0665	-1.4588	1
2894900	2995.2090	1857.3259	128.9785	0.0586	-0.9787	-0.0301	0.1606	-0.4206	-1.3083	1
2894920	2995.2239	1857.1212	128.9468	0.0837	-1.0181	-0.2539	0.0915	0.0594	-1.0104	1
2894940	2995.2425	1856.9187	128.8769	0.0968	-0.9660	-0.3911	0.0235	0.5120	-0.3794	0
2894960	2995.2627	1856.7348	128.7903	0.1059	-0.8536	-0.4341	0.0497	0.6902	0.0235	1
2894980	2995.2849	1856.5773	128.7033	0.1186	-0.7187	-0.4175	0.0893	0.6713	0.2123	1
2895000	2995.3101	1856.4474	128.6233	0.1291	-0.5761	-0.3774	0.0426	0.7745	0.1972	1
2895020	2995.3365	1856.3468	128.5523	0.1255	-0.4391	-0.3250	-0.0782	0.6366	0.3357	1
2895040	2995.3603	1856.2717	128.4933	0.1086	-0.3248	-0.2682	-0.1296	0.4931	0.2642	1
2895060	2995.3800	1856.2169	128.4450	0.0983	-0.2278	-0.2205	-0.0153	0.4363	0.2123	1
2895080	2995.3996	1856.1806	128.4051	0.1159	-0.1298	-0.1842	0.1865	0.5368	0.1451	1
2895100	2995.4263	1856.1650	128.3714	0.1628	-0.0319	-0.1555	0.3286	0.5192	0.1297	1
2895120	2995.4647	1856.1679	128.3429	0.2139	0.0263	-0.1292	0.2520	0.1609	0.1356	1
2895140	2995.5119	1856.1755	128.3197	0.2330	-0.0042	-0.1068	-0.0230	-0.4474	0.1048	1
2895160	2995.5580	1856.1662	128.3002	0.1999	-0.1329	-0.0957	-0.3249	-0.9149	0.0116	1
2895180	2995.5919	1856.1224	128.2814	0.1228	-0.3214	-0.0978	-0.4993	-1.0718	-0.0529	1
2895200	2995.6071	1856.0376	128.2611	0.0295	-0.5144	-0.1029	-0.4855	-0.9320	-0.0262	1
2895220	2995.6037	1855.9166	128.2402	-0.0498	-0.6693	-0.0967	-0.3465	-0.6466	0.0797	1
2895240	2995.5872	1855.7699	128.2224	-0.0920	-0.7644	-0.0749	-0.0969	-0.3258	0.1577	1
2895260	2995.5669	1855.6108	128.2103	-0.0849	-0.7940	-0.0465	0.1691	0.0845	0.1492	1
2895280	2995.5532	1855.4523	128.2038	-0.0308	-0.7884	-0.0235	0.4084	0.0791	0.0897	1
2895300	2995.5546	1855.2955	128.2009	0.0522	-0.8117	-0.0117	0.4604	-0.1589	0.0258	1
2895320	2995.5740	1855.1277	128.1991	0.1452	-0.9553	-0.0100	0.4628	-1.0819	-0.0174	1
2895340	2995.6127	1854.9134	128.1969	0.2507	-1.3162	-0.0131	0.5586	-2.4902	-0.0320	1
2895360	2995.6743	1854.6012	128.1939	0.3814	-1.8943	-0.0070	0.7616	-3.6338	0.0395	1
2895380	2995.7652	1854.1556	128.1941	0.5239	-2.4851	0.0397	0.7772	-2.9859	0.3441	1
2895400	2995.8839	1853.6072	128.2098	0.6183	-2.7153	0.1708	0.2969	0.1405	0.9150	1
2895420	2996.0125	1853.0695	128.2624	0.6007	-2.3185	0.4089	-0.4685	4.0475	1.5291	1
2895440	2996.1241	1852.6798	128.3733	0.4697	-1.4152	0.7170	-0.9738	5.8582	1.7223	1
2895460	2996.2004	1852.5034	128.5492	0.2923	-0.4523	1.0045	-0.9445	4.5292	1.3129	1
2895480	2996.2411	1852.4989	128.7751	0.1440	0.1695	1.1867	-0.5857	1.7893	0.5440	1
2895500	2996.2580	1852.5713	129.0238	0.0554	0.3726	1.2422	-0.2693	-0.1412	-0.0754	1
2895520	2996.2632	1852.6479	129.2720	0.0138	0.3437	1.2133	-0.0959	-0.5889	-0.3221	1
2895540	2996.2635	1852.7087	129.5091	-0.0077	0.3147	1.1570	-0.0874	0.1278	-0.2933	1
2895560	2996.2601	1852.7738	129.7348	-0.0288	0.3926	1.1046	-0.1068	0.7079	-0.2222	1
2895580	2996.2520	1852.8658	129.9510	-0.0590	0.5604	1.0541	-0.1968	1.0869	-0.2469	1
2895600	2996.2365	1852.9979	130.1565	-0.0967	0.7557	0.9880	-0.2069	0.9648	-0.3890	1
2895620	2996.2133	1853.1681	130.3462	-0.1291	0.9264	0.8937	-0.1359	0.7524	-0.5648	1
2895640	2996.1849	1853.3685	130.5139	-0.1467	1.0575	0.7766	-0.0345	0.5656	-0.6435	1
2895660	2996.1546	1853.5911	130.6568	-0.1516	1.1422	0.6563	0.0041	0.3139	-0.5935	1
2895680	2996.1243	1853.8253	130.7765	-0.1516	1.1641	0.5510	-0.0041	-0.0703	-0.4710	1
2895700	2996.0940	1854.0567	130.8772	-0.1467	1.1138	0.4681	0.0346	-0.4643	-0.3518	1
2895720	2996.0656	1854.2708	130.9637	-0.1291	1.0084	0.4057	0.1357	-0.6636	-0.2685	1
2895740	2996.0424	1854.4601	131.0395	-0.0967	0.8860	0.3623	0.2076	-0.6129	-0.1689	0
2895760	2996.0269	1854.6252	131.1086	-0.0590	0.7752	0.3388	0.1943	-0.4986	-0.0648	1
2895780	2996.0188	1854.7702	131.1750	-0.0288	0.6819	0.3334	0.1160	-0.4216	0.0260	1
2895800	2996.0154	1854.8980	131.2419	-0.0112	0.6019	0.3366	0.0529	-0.3870	0.0388	1
2895820	2996.0143	1855.0109	131.3097	-0.0034	0.5400	0.3313	0.0159	-0.2591	-0.0629	1
2895840	2996.0140	1855.1140	131.3745	-0.0007	0.5096	0.3033	0.0069	-0.0627	-0.2253	1
