# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	19. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	G
# Flight type and number:	Free Flight 7
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
2880520	3003.9924	1847.7831	22.5385	0.3693	-0.9546	10.2112	0.0000	0.0000	0.0000	1
2880540	3004.0663	1847.5921	24.5808	0.4260	-1.1012	11.7796	0.7138	-1.8452	19.7377	0
2880560	3004.1628	1847.3426	27.2503	0.5389	-1.3930	14.9010	0.5479	-1.4162	15.1489	0
2880580	3004.2818	1847.0349	30.5411	0.6396	-1.6532	17.6835	0.4648	-1.2013	12.8502	0
2880600	3004.4186	1846.6813	34.3237	0.7109	-1.8375	19.6549	0.2611	-0.6748	7.2181	0
2880620	3004.5662	1846.2999	38.4031	0.7497	-1.9379	20.7291	0.1011	-0.2613	2.7947	0
2880640	3004.7185	1845.9062	42.6154	0.7669	-1.9823	21.2038	0.0557	-0.1440	1.5400	0
2880660	3004.8729	1845.5070	46.8846	0.7720	-1.9956	21.3462	-0.0149	0.0386	-0.4126	0
2880680	3005.0273	1845.1079	51.1538	0.7720	-1.9956	21.3462	0.0040	-0.0103	0.1106	0
2880700	3005.1817	1844.7088	55.4231	0.7720	-1.9956	21.3462	-0.0011	0.0028	-0.0296	0
2880720	3005.3361	1844.3097	59.6923	0.7720	-1.9956	21.3462	0.0003	-0.0007	0.0079	0
2880740	3005.4905	1843.9106	63.9615	0.7720	-1.9956	21.3462	-0.0001	0.0002	-0.0021	0
2880760	3005.6449	1843.5115	68.2308	0.7720	-1.9956	21.3462	0.0000	-0.0001	0.0006	0
2880780	3005.7994	1843.1124	72.5000	0.7720	-1.9956	21.3462	-0.0000	0.0000	-0.0001	0
2880800	3005.9538	1842.7132	76.7692	0.7720	-1.9956	21.3462	0.0000	-0.0000	-0.0000	0
2880820	3006.1082	1842.3141	81.0385	0.7720	-1.9956	21.3462	-0.0001	0.0000	0.0002	0
2880840	3006.2626	1841.9150	85.3077	0.7720	-1.9956	21.3462	0.0003	-0.0000	-0.0008	0
2880860	3006.4170	1841.5159	89.5769	0.7720	-1.9956	21.3462	-0.0011	0.0001	0.0031	0
2880880	3006.5714	1841.1168	93.8462	0.7720	-1.9956	21.3462	0.0040	-0.0005	-0.0115	0
2880900	3006.7258	1840.7177	98.1154	0.7720	-1.9956	21.3462	-0.0150	0.0019	0.0430	0
2880920	3006.8802	1840.3186	102.3846	0.7788	-1.9963	21.3247	0.0561	-0.0071	-0.1604	0
2880940	3007.0373	1839.9191	106.6453	0.8104	-1.9993	21.2150	0.1985	-0.0193	-0.6890	0
2880960	3007.2043	1839.5188	110.8706	0.9070	-2.0064	20.8529	0.6375	-0.0482	-2.3752	0
2880980	3007.4001	1839.1166	114.9864	1.1395	-2.0178	19.9135	1.5573	-0.0793	-6.2503	0
2881000	3007.6602	1838.7117	118.8360	1.5703	-2.0236	17.9866	2.7813	-0.0300	-12.5476	0
2881020	3008.0282	1838.3072	122.1811	2.1666	-1.9925	14.8574	3.5163	0.2498	-19.2450	0
2881040	3008.5268	1837.9147	124.7790	2.7420	-1.8758	10.8309	2.7329	0.8456	-22.5398	1
2881060	3009.1250	1837.5569	126.5134	3.0378	-1.6395	6.7283	0.4944	1.5560	-20.1218	1
2881080	3009.7419	1837.2589	127.4703	2.9159	-1.3087	3.4289	-1.9016	1.9154	-13.5998	1
2881100	3010.2914	1837.0334	127.8850	2.4700	-0.9692	1.3527	-3.0081	1.6486	-6.8167	1
2881120	3010.7299	1836.8712	128.0114	1.9323	-0.7096	0.3536	-2.7005	0.9911	-2.3706	1
2881140	3011.0643	1836.7495	128.0264	1.4862	-0.5548	0.0100	-1.8220	0.4630	-0.4071	1
2881160	3011.3244	1836.6493	128.0154	1.1799	-0.4609	-0.0527	-1.1454	0.3691	0.0908	1
2881180	3011.5362	1836.5652	128.0053	0.9729	-0.3745	-0.0352	-0.8374	0.4853	0.1889	1
2881200	3011.7135	1836.4995	128.0013	0.8158	-0.2869	-0.0128	-0.6861	0.4493	0.0581	1
2881220	3011.8625	1836.4504	128.0002	0.6790	-0.2244	-0.0033	-0.6631	0.2095	0.0173	1
2881240	3011.9851	1836.4098	128.0000	0.5530	-0.2020	-0.0006	-0.6253	-0.0246	0.0043	1
2881260	3012.0837	1836.3696	128.0000	0.4539	-0.2020	0.0000	-0.4304	-0.0352	-0.0011	1
2881280	3012.1667	1836.3289	128.0000	0.4133	-0.1957	0.0000	-0.0054	0.0895	0.0003	1
2881300	3012.2491	1836.2913	128.0000	0.4428	-0.1772	0.0000	0.3695	0.1347	-0.0001	1
2881320	3012.3438	1836.2581	128.0000	0.5061	-0.1637	0.0000	0.3806	0.0254	0.0000	1
2881340	3012.4515	1836.2259	128.0000	0.5425	-0.1665	0.0000	0.0511	-0.0799	-0.0000	1
2881360	3012.5608	1836.1915	128.0000	0.5166	-0.1733	0.0000	-0.3404	-0.0337	0.0000	1
2881380	3012.6581	1836.1565	128.0000	0.4420	-0.1618	0.0000	-0.4914	0.1350	-0.0000	1
2881400	3012.7376	1836.1267	128.0000	0.3629	-0.1250	0.0000	-0.3639	0.2629	0.0000	1
2881420	3012.8033	1836.1065	128.0000	0.3130	-0.0766	0.0000	-0.1336	0.2535	-0.0000	1
2881440	3012.8628	1836.0961	128.0000	0.2947	-0.0327	0.0000	-0.0126	0.1865	0.0000	1
2881460	3012.9211	1836.0935	128.0000	0.2885	0.0062	0.0000	-0.0061	0.1717	-0.0000	1
2881480	3012.9782	1836.0986	128.0000	0.2687	0.0569	0.0000	-0.1444	0.2897	0.0000	1
2881500	3013.0286	1836.1162	128.0000	0.2091	0.1434	0.0000	-0.4192	0.5483	-0.0000	1
2881520	3013.0619	1836.1559	128.0000	0.0924	0.2791	0.0000	-0.7539	0.8268	0.0000	1
2881540	3013.0656	1836.2279	128.0000	-0.0755	0.4529	0.0000	-0.9899	0.9760	-0.0000	1
2881560	3013.0317	1836.3371	128.0000	-0.2603	0.6300	0.0000	-0.9372	0.8659	0.0000	1
2881580	3012.9615	1836.4799	128.0000	-0.4223	0.7727	0.0000	-0.6996	0.5900	-0.0000	1
2881600	3012.8627	1836.6462	128.0000	-0.5521	0.8651	0.0000	-0.5460	0.3087	0.0000	1
2881620	3012.7406	1836.8259	128.0000	-0.6730	0.9196	0.0000	-0.6210	0.1842	-0.0000	1
2881640	3012.5935	1837.0140	128.0000	-0.8032	0.9625	0.0000	-0.7189	0.2115	0.0000	1
2881660	3012.4193	1837.2109	128.0000	-0.9220	1.0121	0.0000	-0.5672	0.2900	0.0000	1
2881680	3012.2247	1837.4188	128.0000	-0.9773	1.0650	0.0000	-0.0763	0.2803	-0.0000	1
2881700	3012.0284	1837.6369	128.0000	-0.9226	1.1003	0.0000	0.6192	0.1129	0.0000	1
2881720	3011.8557	1837.8590	128.0000	-0.7584	1.0973	0.0000	1.1323	-0.1345	-0.0000	1
2881740	3011.7251	1838.0758	128.0000	-0.5446	1.0509	0.0000	1.1719	-0.3533	0.0000	1
2881760	3011.6379	1838.2793	128.0000	-0.3694	0.9733	0.0000	0.6873	-0.4585	-0.0000	1
2881780	3011.5773	1838.4652	128.0000	-0.2910	0.8854	0.0000	0.0820	-0.4640	0.0000	1
2881800	3011.5215	1838.6335	128.0000	-0.3044	0.8143	0.0000	-0.3161	-0.3056	-0.0000	1
2881820	3011.4556	1838.7909	128.0000	-0.3593	0.7912	0.0000	-0.3179	0.0381	0.0000	1
2881840	3011.3778	1838.9500	128.0000	-0.4097	0.8341	0.0000	-0.2064	0.4174	-0.0000	1
2881860	3011.2917	1839.1245	128.0000	-0.4396	0.9272	0.0000	-0.0863	0.6031	0.0000	1
2881880	3011.2019	1839.3209	128.0000	-0.4507	1.0237	0.0000	-0.0142	0.4442	-0.0000	1
2881900	3011.1114	1839.5340	128.0000	-0.4519	1.0810	0.0000	0.0413	0.1319	0.0000	1
2881920	3011.0212	1839.7533	128.0000	-0.4630	1.0943	0.0000	-0.1179	-0.0440	-0.0000	1
2881940	3010.9262	1839.9717	128.0000	-0.4997	1.0836	0.0000	-0.2700	-0.0859	0.0000	1
2881960	3010.8213	1840.1867	128.0000	-0.5483	1.0591	0.0000	-0.3051	-0.1198	-0.0000	1
