# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	19. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	J
# Flight type and number:	Free Flight 7
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
2871420	2997.8429	1847.7456	72.7937	-0.1492	-0.2534	66.7698	0	0	0	1
2871440	2997.8131	1847.6949	86.1476	-0.1182	-0.264	66.4627	0.3221	-0.1475	9.4838	0
2871460	2997.7957	1847.64	99.3788	-0.0326	-0.2828	61.0136	0.5748	-0.0457	-56.36	1
2871480	2997.8	1847.5818	110.5531	0.0794	-0.3086	47.2307	0.6468	-0.1596	-92.5658	0
2871500	2997.8274	1847.5166	118.271	0.1613	-0.3609	29.921	0.2933	-0.3728	-91.8314	1
2871520	2997.8646	1847.4375	122.5215	0.1502	-0.4334	15.2946	-0.361	-0.431	-60.2307	1
2871540	2997.8875	1847.3432	124.3889	0.0224	-0.4834	6.4656	-0.9746	-0.173	-24.7094	1
2871560	2997.8735	1847.2441	125.1077	-0.1931	-0.4584	2.2396	-1.2806	0.3928	-13.2097	1
2871580	2997.8103	1847.1598	125.2847	-0.444	-0.3428	0.3926	-1.2978	0.8317	-3.7295	1
2871600	2997.6959	1847.107	125.2647	-0.6896	-0.1707	-0.2852	-1.1878	0.991	-1.418	1
2871620	2997.5344	1847.0915	125.1706	-0.9098	0.0013	-0.6298	-1.0268	0.8147	-1.7224	1
2871640	2997.332	1847.1075	125.0128	-1.0941	0.1265	-0.9162	-0.8397	0.4631	-1.2413	1
2871660	2997.0967	1847.1421	124.8041	-1.2285	0.1893	-1.1372	-0.5397	0.1309	-0.9489	1
2871680	2996.8406	1847.1832	124.558	-1.2946	0.2056	-1.2893	-0.1392	-0.0158	-0.5854	1
2871700	2996.5789	1847.2244	124.2884	-1.2834	0.1987	-1.3697	0.2699	-0.0621	-0.2161	1
2871720	2996.3272	1847.2627	124.0101	-1.2055	0.1759	-1.3798	0.5603	-0.1525	0.1337	1
2871740	2996.0967	1847.2947	123.7365	-1.0883	0.1341	-1.3306	0.6592	-0.2806	0.394	1
2871760	2995.8919	1847.3164	123.4778	-0.9578	0.0826	-1.2428	0.664	-0.2815	0.5281	1
2871780	2995.7136	1847.3278	123.2393	-0.8259	0.0449	-1.1405	0.6557	-0.1246	0.5218	1
2871800	2995.5615	1847.3343	123.0216	-0.6952	0.0337	-1.0375	0.6538	0.0462	0.4981	1
2871820	2995.4355	1847.3413	122.8243	-0.5677	0.0328	-0.9306	0.6354	0.0039	0.5487	1
2871840	2995.3345	1847.3474	122.6494	-0.4511	0.0127	-0.8097	0.5476	-0.1835	0.6633	1
2871860	2995.2551	1847.3464	122.5004	-0.3544	-0.0374	-0.679	0.4278	-0.3502	0.6911	1
2871880	2995.1927	1847.3325	122.3778	-0.2821	-0.1006	-0.5626	0.2895	-0.3417	0.5256	1
2871900	2995.1422	1847.3061	122.2754	-0.2314	-0.1455	-0.4877	0.1991	-0.1506	0.2349	1
2871920	2995.1002	1847.2743	122.1827	-0.1916	-0.1485	-0.4609	0.1759	0.1199	-0.0006	1
2871940	2995.0656	1847.2467	122.091	-0.1508	-0.1081	-0.4652	0.2233	0.3133	-0.0866	1
2871960	2995.0398	1847.231	121.9966	-0.1052	-0.0392	-0.477	0.2487	0.4063	-0.0587	1
2871980	2995.0235	1847.231	121.9002	-0.0618	0.0403	-0.4799	0.2039	0.4153	0.0175	1
2872000	2995.0151	1847.2471	121.8047	-0.0302	0.1141	-0.4653	0.1182	0.3479	0.1203	1
2872020	2995.0115	1847.2767	121.7141	-0.0147	0.1687	-0.4294	0.0346	0.2102	0.2437	1
2872040	2995.0093	1847.3146	121.6329	-0.0147	0.1983	-0.3764	-0.0364	0.0693	0.3162	1
2872060	2995.0056	1847.356	121.5635	-0.0295	0.2112	-0.3227	-0.1091	0.0317	0.2605	1
2872080	2994.9975	1847.3991	121.5038	-0.059	0.2209	-0.2891	-0.1967	0.0578	0.0941	1
2872100	2994.982	1847.4444	121.4479	-0.0967	0.2317	-0.2852	-0.2051	0.0613	-0.0698	1
2872120	2994.9588	1847.4918	121.3897	-0.1298	0.241	-0.3049	-0.1433	0.0233	-0.149	1
2872140	2994.9301	1847.5408	121.3259	-0.1501	0.2537	-0.3366	-0.0486	0.0749	-0.1784	1
2872160	2994.8987	1847.5933	121.2551	-0.1635	0.2821	-0.3736	-0.0556	0.2095	-0.1968	1
2872180	2994.8647	1847.6536	121.1765	-0.1838	0.3253	-0.4112	-0.1362	0.2642	-0.194	1
2872200	2994.8252	1847.7234	121.0906	-0.2169	0.3624	-0.4413	-0.212	0.1469	-0.1275	1
2872220	2994.7779	1847.7986	121	-0.2546	0.3733	-0.453	-0.1903	-0.0374	0.0019	1
2872240	2994.7233	1847.8727	120.9094	-0.2841	0.356	-0.4418	-0.1134	-0.1614	0.12	1
2872260	2994.6642	1847.941	120.8233	-0.2997	0.3223	-0.4134	-0.0397	-0.1874	0.1869	1
2872280	2994.6035	1848.0016	120.744	-0.3017	0.2785	-0.3798	0.0246	-0.2448	0.1676	1
2872300	2994.5436	1848.0524	120.6714	-0.2933	0.2242	-0.3506	0.0654	-0.3037	0.1266	1
2872320	2994.4862	1848.0913	120.6038	-0.2791	0.1651	-0.3284	0.0939	-0.3266	0.092	1
2872340	2994.4319	1848.1185	120.54	-0.2696	0.1227	-0.3125	0.0309	-0.1505	0.0723	1
2872360	2994.3783	1848.1404	120.4788	-0.2798	0.1244	-0.306	-0.1196	0.1457	0.004	1
2872380	2994.32	1848.1682	120.4176	-0.316	0.1802	-0.3132	-0.2638	0.4516	-0.0822	1
2872400	2994.2519	1848.2125	120.3535	-0.3655	0.2668	-0.3305	-0.2839	0.5131	-0.1163	1
2872420	2994.1738	1848.2749	120.2854	-0.4	0.3319	-0.344	-0.1095	0.2239	-0.0483	1
2872440	2994.0919	1848.3452	120.2159	-0.3942	0.3309	-0.3383	0.16	-0.2312	0.0991	1
2872460	2994.0161	1848.4073	120.1501	-0.3451	0.2617	-0.3109	0.3746	-0.5383	0.2012	1
2872480	2993.9539	1848.4499	120.0916	-0.2753	0.1637	-0.2752	0.3838	-0.5256	0.1939	1
2872500	2993.906	1848.4727	120.04	-0.2161	0.0808	-0.2519	0.2405	-0.3316	0.0682	1
2872520	2993.8675	1848.4823	119.9908	-0.1859	0.0315	-0.2561	0.0549	-0.1443	-0.1148	1
2872540	2993.8316	1848.4854	119.9376	-0.1824	0.0086	-0.2852	-0.0526	-0.055	-0.2129	1
2872560	2993.7945	1848.4857	119.8767	-0.1888	-0.0031	-0.3205	-0.0394	-0.0437	-0.1789	1
2872580	2993.7561	1848.4841	119.8094	-0.1893	-0.0166	-0.3407	0.0196	-0.0697	-0.0402	1
2872600	2993.7188	1848.4791	119.7405	-0.1735	-0.0435	-0.335	0.126	-0.1847	0.0951	1
2872620	2993.6867	1848.4667	119.6754	-0.1348	-0.0907	-0.3004	0.259	-0.2976	0.2416	1
2872640	2993.6649	1848.4428	119.6203	-0.0722	-0.1527	-0.2311	0.3761	-0.3534	0.4365	1
2872660	2993.6578	1848.4056	119.5829	0.0085	-0.2124	-0.1213	0.4518	-0.277	0.6698	1
2872680	2993.6683	1848.3578	119.5718	0.0953	-0.2527	0.023	0.4434	-0.1363	0.8185	1
2872700	2993.696	1848.3046	119.5921	0.1728	-0.2668	0.1767	0.3576	0.0046	0.7757	1
2872720	2993.7374	1848.2511	119.6425	0.2253	-0.2594	0.3088	0.1902	0.0887	0.5834	1
2872740	2993.7861	1848.2008	119.7156	0.24	-0.2418	0.3971	-0.0319	0.1108	0.3095	1
2872760	2993.8334	1848.1544	119.8013	0.2111	-0.2267	0.4352	-0.2684	0.0552	0.0604	1
2872780	2993.8705	1848.1101	119.8897	0.1467	-0.2204	0.4285	-0.4172	-0.0101	-0.1456	1
2872800	2993.8921	1848.0662	119.9727	0.0695	-0.2135	0.3872	-0.4066	0.0438	-0.2891	1
2872820	2993.8983	1848.0247	120.0446	0.0076	-0.1891	0.3238	-0.2421	0.19	-0.3655	1
2872840	2993.8951	1847.9906	120.1022	-0.023	-0.1423	0.2506	-0.0552	0.305	-0.3843	1
2872860	2993.8891	1847.9678	120.1448	-0.0261	-0.0871	0.1784	0.0554	0.2858	-0.3553	1
2872880	2993.8847	1847.9558	120.1736	-0.0169	-0.0425	0.1185	0.0581	0.1718	-0.2649	1
2872900	2993.8824	1847.9508	120.1922	-0.0078	-0.0166	0.0823	0.0383	0.0778	-0.1103	1
2872920	2993.8816	1847.9492	120.2065	-0.0028	-0.0051	0.0761	0.0086	0.0245	0.0566	1
2872940	2993.8813	1847.9488	120.2226	-0.0007	-0.001	0.0955	0.0089	0.0066	0.161	1
2872960	2993.8813	1847.9488	120.2447	0	0.001	0.1286	-0.0025	0.0109	0.1909	1
2872980	2993.8813	1847.9492	120.2741	0	0.0041	0.164	0.0011	0.0115	0.1697	1
2873000	2993.8813	1847.9504	120.3103	0	0.0125	0.1957	-0.0019	0.0636	0.1563	1
2873020	2993.8813	1847.9542	120.3523	0.0007	0.0311	0.2175	0.0064	0.1208	0.0826	1
2873040	2993.8816	1847.9628	120.3973	0.0034	0.0602	0.2199	0.0179	0.1787	-0.054	1
2873060	2993.8827	1847.9782	120.4403	0.0112	0.0942	0.2008	0.0453	0.1854	-0.1598	1
2873080	2993.8861	1848.0005	120.4776	0.0323	0.1205	0.1733	0.1444	0.0976	-0.1589	1
2873100	2993.8956	1848.0264	120.5096	0.0783	0.1276	0.1616	0.2973	-0.014	0.0021	1
2873120	2993.9174	1848.0515	120.5422	0.1625	0.1056	0.1892	0.5092	-0.1786	0.2375	1
2873140	2993.9606	1848.0687	120.5853	0.3041	0.0415	0.2827	0.8714	-0.4518	0.6161	1
2873160	2994.039	1848.0681	120.6553	0.5176	-0.0666	0.4863	1.2954	-0.6801	1.3445	1
