# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	13. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	C
# Flight type and number:	Free Flight 5
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1819260	2979.6837	1848.6679	128.2776	1.0983	10.1880	-0.0743	3.0701	-0.8595	-0.1527	1
1819280	2979.9651	1850.6876	128.2600	1.6881	10.0287	-0.0940	2.7866	-0.5697	-0.0664	1
1819300	2980.3589	1852.6794	128.2400	2.2370	9.8471	-0.0940	2.6595	-1.0511	0.0664	1
1819320	2980.8598	1854.6264	128.2224	2.7676	9.5457	-0.0743	2.6349	-1.9321	0.1527	1
1819340	2981.4659	1856.4976	128.2103	3.2851	9.1093	-0.0465	2.5756	-2.5983	0.1494	1
1819360	2982.1739	1858.2702	128.2038	3.7718	8.6253	-0.0230	2.3411	-2.4791	0.0940	1
1819380	2982.9746	1859.9478	128.2011	4.2008	8.2184	-0.0089	1.9807	-1.7239	0.0418	1
1819400	2983.8542	1861.5575	128.2002	4.5548	7.9631	-0.0027	1.5573	-0.8001	0.0128	1
1819420	2984.7965	1863.1330	128.2000	4.8333	7.8481	-0.0006	1.2062	-0.2203	0.0055	1
1819440	2985.7875	1864.6968	128.2000	5.0470	7.8066	0.0000	0.9118	-0.0753	-0.0015	0
1819460	2986.8154	1866.2557	128.2000	5.2061	7.7724	0.0000	0.6802	-0.2076	0.0004	1
1819480	2987.8700	1867.8057	128.2000	5.3099	7.7075	0.0000	0.3780	-0.4205	-0.0001	1
1819500	2988.9393	1869.3386	128.2000	5.3504	7.5980	0.0000	0.0256	-0.6800	0.0000	1
1819520	2990.0101	1870.8449	128.2000	5.3293	7.4481	0.0000	-0.2687	-0.8579	-0.0000	1
1819540	2991.0710	1872.3179	128.2000	5.2622	7.2821	0.0000	-0.4307	-0.8840	0.0000	1
1819560	2992.1150	1873.7577	128.2000	5.1631	7.1454	0.0000	-0.5518	-0.5726	-0.0000	1
1819580	2993.1363	1875.1760	128.2000	5.0279	7.0860	0.0000	-0.7648	-0.0591	0.0000	1
1819600	2994.1262	1876.5921	128.2000	4.8412	7.1242	0.0000	-1.0981	0.4780	-0.0000	1
1819620	2995.0728	1878.0257	128.2000	4.6006	7.2415	0.0000	-1.3350	0.7730	0.0000	1
1819640	2995.9664	1879.4887	128.2000	4.3160	7.3976	0.0000	-1.5087	0.8433	-0.0000	1
