# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	19. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	D
# Flight type and number:	Free Flight 7
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
2876940	2991.5760	1855.2301	128.0000	0.1014	0.7582	-0.0014	0.0000	0.0000	0.0000	1
2876960	2991.5963	1855.3817	127.9997	0.0921	0.7059	-0.0031	-0.0653	-0.3365	-0.0140	0
2876980	2991.6129	1855.5125	127.9988	0.0542	0.4787	-0.0092	-0.2918	-1.7908	-0.0419	1
2877000	2991.6180	1855.5732	127.9960	-0.0211	0.0226	-0.0224	-0.4922	-2.9973	-0.0866	1
2877020	2991.6044	1855.5215	127.9898	-0.1183	-0.5442	-0.0435	-0.5334	-3.0855	-0.1360	1
2877040	2991.5706	1855.3555	127.9787	-0.2094	-1.0039	-0.0651	-0.4102	-1.8054	-0.1113	1
2877060	2991.5207	1855.1200	127.9638	-0.2772	-1.2046	-0.0709	-0.2574	-0.1320	0.0257	1
2877080	2991.4598	1854.8737	127.9503	-0.3250	-1.1731	-0.0475	-0.1953	0.7352	0.2163	1
2877100	2991.3907	1854.6507	127.9448	-0.3644	-1.0537	0.0000	-0.1947	0.6785	0.3052	1
2877120	2991.3140	1854.4522	127.9503	-0.3963	-0.9661	0.0475	-0.1544	0.2222	0.2159	1
2877140	2991.2321	1854.2643	127.9638	-0.4066	-0.9312	0.0710	0.0221	0.0214	0.0275	1
2877160	2991.1514	1854.0798	127.9787	-0.3813	-0.9007	0.0654	0.2398	0.1992	-0.1109	1
2877180	2991.0796	1853.9040	127.9899	-0.3256	-0.8304	0.0437	0.3628	0.5020	-0.1366	1
2877200	2991.0211	1853.7476	127.9962	-0.2630	-0.7178	0.0224	0.3049	0.6910	-0.0885	1
2877220	2990.9744	1853.6169	127.9989	-0.2158	-0.5995	0.0089	0.1772	0.5918	-0.0432	1
2877240	2990.9348	1853.5078	127.9998	-0.1909	-0.5285	0.0027	0.0595	0.1804	-0.0124	0
2877260	2990.8980	1853.4055	128.0000	-0.1827	-0.5370	0.0006	0.0098	-0.2889	-0.0056	1
2877280	2990.8617	1853.2930	128.0000	-0.1844	-0.6123	0.0000	-0.0334	-0.5640	0.0015	1
2877300	2990.8243	1853.1606	128.0000	-0.1910	-0.7013	0.0000	-0.0432	-0.4305	-0.0004	1
2877320	2990.7853	1853.0124	128.0000	-0.1961	-0.7520	0.0000	-0.0195	-0.0817	0.0001	1
2877340	2990.7458	1852.8598	128.0000	-0.1931	-0.7601	0.0000	0.0385	0.0877	-0.0000	1
2877360	2990.7081	1852.7084	128.0000	-0.1755	-0.7672	0.0000	0.1289	-0.0886	0.0000	1
2877380	2990.6756	1852.5529	128.0000	-0.1390	-0.8049	0.0000	0.2386	-0.3375	-0.0000	1
2877400	2990.6525	1852.3864	128.0000	-0.0858	-0.8474	0.0000	0.3122	-0.2220	0.0000	1
2877420	2990.6413	1852.2140	128.0000	-0.0262	-0.8277	0.0000	0.3074	0.3337	-0.0000	1
2877440	2990.6420	1852.0553	128.0000	0.0275	-0.7043	0.0000	0.2436	0.9616	0.0000	1
2877460	2990.6523	1851.9323	128.0000	0.0672	-0.5073	0.0000	0.1543	1.1546	-0.0000	0
2877480	2990.6689	1851.8524	128.0000	0.0920	-0.3114	0.0000	0.0854	0.9021	0.0000	0
2877500	2990.6891	1851.8077	128.0000	0.1053	-0.1715	0.0000	0.0416	0.5069	-0.0000	0
2877520	2990.7110	1851.7838	128.0000	0.1113	-0.0965	0.0000	0.0116	0.1983	0.0000	0
2877540	2990.7336	1851.7691	128.0000	0.1133	-0.0656	0.0000	0.0044	0.0680	-0.0000	0
2877560	2990.7564	1851.7576	128.0000	0.1139	-0.0554	0.0000	0.0009	0.0155	0.0000	0
2877580	2990.7792	1851.7469	128.0000	0.1140	-0.0533	0.0000	-0.0002	-0.0042	-0.0000	0
2877600	2990.8020	1851.7362	128.0000	0.1140	-0.0533	0.0000	0.0001	0.0011	0.0000	0
2877620	2990.8248	1851.7256	128.0000	0.1140	-0.0533	0.0000	-0.0000	-0.0003	0.0000	0
2877640	2990.8476	1851.7149	128.0000	0.1140	-0.0533	0.0000	0.0000	0.0001	-0.0000	0
2877660	2990.8704	1851.7042	128.0000	0.1140	-0.0533	0.0000	-0.0000	-0.0000	0.0000	0
2877680	2990.8932	1851.6936	128.0000	0.1140	-0.0533	0.0000	0.0000	0.0000	-0.0000	0
2877700	2990.9160	1851.6829	128.0000	0.1140	-0.0533	0.0000	-0.0000	-0.0000	0.0000	0
2877720	2990.9388	1851.6722	128.0000	0.1140	-0.0533	0.0000	0.0000	0.0000	-0.0000	0
2877740	2990.9616	1851.6615	128.0000	0.1140	-0.0533	0.0000	-0.0000	-0.0000	0.0000	0
2877760	2990.9845	1851.6509	128.0000	0.1140	-0.0533	0.0000	-0.0000	-0.0000	-0.0000	0
2877780	2991.0073	1851.6402	128.0000	0.1140	-0.0533	0.0000	0.0000	0.0000	0.0000	0
2877800	2991.0301	1851.6295	128.0000	0.1140	-0.0533	0.0000	-0.0000	-0.0000	-0.0000	0
2877820	2991.0529	1851.6189	128.0000	0.1140	-0.0533	0.0000	0.0000	0.0000	0.0000	0
2877840	2991.0757	1851.6082	128.0000	0.1140	-0.0533	0.0000	-0.0000	-0.0000	-0.0000	0
2877860	2991.0985	1851.5975	128.0000	0.1140	-0.0533	0.0000	0.0000	0.0000	0.0000	0
2877880	2991.1213	1851.5869	128.0000	0.1140	-0.0533	0.0000	-0.0000	-0.0001	-0.0000	0
2877900	2991.1441	1851.5762	128.0000	0.1140	-0.0533	0.0000	0.0001	0.0006	0.0001	0
2877920	2991.1669	1851.5655	128.0000	0.1140	-0.0533	0.0000	-0.0003	-0.0021	-0.0005	0
2877940	2991.1897	1851.5549	128.0000	0.1140	-0.0533	0.0000	0.0011	0.0078	0.0018	0
2877960	2991.2125	1851.5442	128.0000	0.1140	-0.0533	0.0000	-0.0043	-0.0290	-0.0067	0
2877980	2991.2354	1851.5335	128.0000	0.1160	-0.0411	0.0022	0.0159	0.1084	0.0249	0
2878000	2991.2590	1851.5278	128.0009	0.1250	0.0139	0.0099	0.0583	0.3329	0.0401	0
2878020	2991.2854	1851.5391	128.0040	0.1518	0.1815	0.0303	0.1744	1.1184	0.1415	0
2878040	2991.3197	1851.6004	128.0130	0.2156	0.5853	0.0740	0.4285	2.6929	0.2924	0
2878060	2991.3716	1851.7732	128.0335	0.3321	1.3347	0.1400	0.7524	4.8398	0.4097	0
2878080	2991.4525	1852.1342	128.0690	0.4895	2.3838	0.2044	0.9128	6.1799	0.3119	0
2878100	2991.5674	1852.7267	128.1153	0.6379	3.4381	0.2272	0.6893	5.1538	-0.0397	1
2878120	2991.7077	1853.5095	128.1599	0.7163	4.0816	0.1879	0.1416	1.7497	-0.3985	1
2878140	2991.8539	1854.3594	128.1905	0.7004	4.0684	0.1094	-0.3647	-2.0829	-0.4779	1
2878160	2991.9879	1855.1368	128.2037	0.6213	3.4932	0.0373	-0.5282	-4.2832	-0.2922	1
2878180	2992.1025	1855.7566	128.2054	0.5322	2.6745	-0.0011	-0.4206	-4.4283	-0.0771	1
2878200	2992.2007	1856.2066	128.2032	0.4660	1.9039	-0.0101	-0.2403	-3.4827	0.0209	1
2878220	2992.2889	1856.5182	128.2013	0.4244	1.3115	-0.0069	-0.1400	-2.3973	0.0324	1
