# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	25. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	M
# Flight type and number:	Free Flight 10
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
3840000	2994.6713	1852.902	115.5	0.2983	-0.3924	0	0	0	0	1
3840020	2994.731	1852.8235	115.5	0.3423	-0.4405	0	0.562	-0.604	0	1
3840040	2994.8082	1852.7258	115.5	0.4264	-0.539	0	0.394	-0.4676	0	1
3840060	2994.9015	1852.6079	115.5	0.4909	-0.645	0	0.2638	-0.5541	0	1
3840080	2995.0046	1852.4678	115.5	0.5189	-0.7632	0	0.0186	-0.6492	0	1
3840100	2995.1091	1852.3026	115.5	0.5128	-0.8819	0	-0.1255	-0.6073	0	1
3840120	2995.2097	1852.1151	115.5	0.4941	-0.9625	0	-0.0937	-0.2842	0	1
3840140	2995.3067	1851.9177	115.5	0.4806	-0.9641	0	-0.0432	0.271	0	1
3840160	2995.4019	1851.7294	115.5	0.475	-0.8888	0	-0.0033	0.5778	0	1
3840180	2995.4967	1851.5621	115.5	0.4729	-0.7829	0	-0.0074	0.5572	0	1
3840200	2995.5911	1851.4163	115.5	0.47	-0.6867	0	-0.0264	0.4064	0	1
3840220	2995.6847	1851.2875	115.5	0.4654	-0.602	0	-0.0043	0.3798	0	1
3840240	2995.7773	1851.1755	115.5	0.4479	-0.4988	0	-0.1164	0.5892	0	1
3840260	2995.8639	1851.088	115.5	0.388	-0.3446	0	-0.4217	0.9433	0.0001	1
3840280	2995.9325	1851.0376	115.5	0.2557	-0.1362	0	-0.8945	1.2094	-0.0004	1
3840300	2995.9661	1851.0335	115.5	0.05	0.0872	0	-1.2467	1.1538	0.0015	1
3840320	2995.9525	1851.0725	115.5	-0.1816	0.2562	-0.0006	-1.2131	0.642	-0.0055	1
3840340	2995.8935	1851.136	115.4998	-0.3629	0.3165	-0.0027	-0.7037	-0.0476	-0.0128	1
3840360	2995.8073	1851.1991	115.4989	-0.4384	0.2715	-0.0089	-0.0475	-0.5083	-0.0418	1
3840380	2995.7181	1851.2446	115.4962	-0.4064	0.1758	-0.023	0.4418	-0.5606	-0.094	1
