# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	24. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	D
# Flight type and number:	Free Flight 9
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
3952721	2996.0080	1850.9430	74.9349	2.3304	-3.8283	69.4464	0.0000	0.0000	0.0000	1
3952741	2996.4741	1850.1774	88.8242	2.3533	-3.9512	70.8635	1.2625	-3.1281	46.9508	0
3952760	2996.9258	1849.4020	102.5717	2.0937	-3.7401	64.9010	-3.7037	4.8747	-100.8884	1
3952780	2997.2906	1848.7187	114.1356	1.4755	-2.9982	48.6497	-3.3472	3.8772	-87.2140	1
3952800	2997.5160	1848.2028	122.0316	0.7734	-2.1498	30.2864	-3.8290	4.7208	-100.4361	1
3952820	2997.5999	1847.8588	126.2501	0.1675	-1.4139	14.8221	-2.5444	3.0392	-62.6606	1
3952840	2997.5830	1847.6372	127.9604	-0.2093	-0.9410	5.6341	-1.1380	1.4768	-25.1614	1
3952860	2997.5162	1847.4824	128.5038	-0.3727	-0.6679	1.4898	-0.3696	1.0777	-11.7338	1
3952880	2997.4339	1847.3700	128.5563	-0.3912	-0.5014	-0.0211	0.2776	0.5692	-1.5180	1
3952900	2997.3597	1847.2818	128.4953	-0.3278	-0.4116	-0.2774	0.4883	0.2795	0.7635	1
3952920	2997.3028	1847.2053	128.4454	-0.2506	-0.3744	-0.2255	0.3486	0.0664	0.1278	1
3952940	2997.2595	1847.1321	128.4051	-0.1985	-0.3696	-0.1850	0.1674	-0.0632	0.1811	1
3952960	2997.2234	1847.0575	128.3714	-0.1733	-0.3712	-0.1555	0.0587	-0.0092	0.1200	1
3952980	2997.1902	1846.9836	128.3429	-0.1628	-0.3503	-0.1292	0.0326	0.2013	0.1382	1
3953000	2997.1583	1846.9174	128.3197	-0.1592	-0.2988	-0.1068	0.0078	0.3541	0.1042	1
3953020	2997.1265	1846.8641	128.3002	-0.1628	-0.2375	-0.0957	-0.0442	0.3209	0.0118	1
3953040	2997.0931	1846.8224	128.2814	-0.1721	-0.1975	-0.0978	-0.0688	0.1024	-0.0530	1
3953060	2997.0577	1846.7851	128.2611	-0.1762	-0.1896	-0.1029	0.0010	-0.0670	-0.0262	1
3953080	2997.0227	1846.7465	128.2402	-0.1611	-0.1934	-0.0967	0.1338	-0.0280	0.0796	1
3953100	2996.9932	1846.7077	128.2224	-0.1186	-0.1797	-0.0749	0.2985	0.1464	0.1580	1
3953120	2996.9752	1846.6746	128.2103	-0.0534	-0.1389	-0.0465	0.3909	0.2948	0.1481	1
3953140	2996.9718	1846.6522	128.2038	0.0134	-0.0861	-0.0230	0.3278	0.2737	0.0940	1
3953160	2996.9806	1846.6402	128.2011	0.0561	-0.0425	-0.0089	0.1199	0.1750	0.0431	1
3953180	2996.9943	1846.6351	128.2002	0.0637	-0.0166	-0.0033	-0.0663	0.0771	0.0073	1
3953200	2997.0061	1846.6335	128.1998	0.0471	-0.0051	-0.0033	-0.1386	0.0238	-0.0073	1
3953220	2997.0131	1846.6331	128.1989	0.0261	-0.0010	-0.0089	-0.0949	0.0100	-0.0432	1
3953240	2997.0165	1846.6331	128.1962	0.0140	0.0000	-0.0230	-0.0281	-0.0020	-0.0936	1
3953260	2997.0187	1846.6331	128.1897	0.0140	0.0000	-0.0465	0.0290	-0.0020	-0.1495	1
3953280	2997.0221	1846.6331	128.1776	0.0254	0.0010	-0.0743	0.0905	0.0100	-0.1527	1
3953300	2997.0289	1846.6335	128.1600	0.0429	0.0051	-0.0940	0.1134	0.0237	-0.0664	1
3953320	2997.0393	1846.6351	128.1400	0.0498	0.0166	-0.0940	0.0066	0.0774	0.0664	1
3953340	2997.0488	1846.6402	128.1224	0.0188	0.0425	-0.0743	-0.2810	0.1741	0.1527	1
3953360	2997.0468	1846.6522	128.1103	-0.0659	0.0861	-0.0465	-0.5966	0.2768	0.1494	1
3953380	2997.0224	1846.6746	128.1038	-0.1874	0.1377	-0.0230	-0.7049	0.2829	0.0940	1
3953400	2996.9719	1846.7073	128.1011	-0.3002	0.1741	-0.0089	-0.5018	0.1231	0.0418	1
3953420	2996.9023	1846.7443	128.1002	-0.3627	0.1741	-0.0027	-0.1372	-0.1231	0.0128	1
3953440	2996.8268	1846.7769	128.1000	-0.3662	0.1377	-0.0006	0.1520	-0.2827	0.0055	1
3953460	2996.7558	1846.7994	128.1000	-0.3355	0.0861	0.0000	0.2198	-0.2776	-0.0015	1
3953480	2996.6926	1846.8114	128.1000	-0.3061	0.0425	0.0000	0.1148	-0.1714	0.0004	1
3953500	2996.6334	1846.8164	128.1000	-0.3002	0.0156	0.0000	-0.0591	-0.0875	-0.0001	1
3953520	2996.5725	1846.8176	128.1000	-0.3171	0.0000	0.0000	-0.1446	-0.0473	0.0000	1
3953540	2996.5066	1846.8164	128.1000	-0.3390	-0.0156	0.0000	-0.1081	-0.0875	-0.0000	1
3953560	2996.4369	1846.8114	128.1000	-0.3486	-0.0425	0.0000	0.0091	-0.1716	0.0000	1
3953580	2996.3671	1846.7994	128.1000	-0.3431	-0.0861	0.0000	0.0636	-0.2769	-0.0000	1
3953600	2996.2996	1846.7769	128.1000	-0.3312	-0.1382	0.0000	0.0700	-0.2853	0.0000	1
3953620	2996.2347	1846.7441	128.1000	-0.3207	-0.1769	0.0000	0.0386	-0.1415	-0.0000	1
3953640	2996.1713	1846.7062	128.1000	-0.3136	-0.1830	0.0000	0.0234	0.0892	0.0000	1
3953660	2996.1092	1846.6709	128.1000	-0.3059	-0.1607	0.0000	0.0454	0.1819	-0.0000	1
3953680	2996.0490	1846.6419	128.1000	-0.2926	-0.1337	0.0000	0.0844	0.1223	0.0000	1
3953700	2995.9922	1846.6174	128.1000	-0.2722	-0.1199	0.0000	0.1224	0.0093	-0.0000	1
3953720	2995.9401	1846.5939	128.1000	-0.2464	-0.1177	0.0000	0.1448	-0.0127	0.0000	1
3953740	2995.8936	1846.5703	128.1000	-0.2195	-0.1154	0.0000	0.1251	0.0284	-0.0000	0
3953760	2995.8523	1846.5478	128.1000	-0.1916	-0.1086	0.0000	0.1479	0.0517	0.0000	1
3953780	2995.8170	1846.5269	128.1000	-0.1614	-0.1018	0.0000	0.1627	0.0175	-0.0000	1
3953800	2995.7878	1846.5071	128.1000	-0.1340	-0.0958	0.0000	0.1340	0.0361	0.0000	1
3953820	2995.7634	1846.4886	128.1000	-0.1201	-0.0896	0.0000	0.0122	0.0411	-0.0000	0
3953840	2995.7398	1846.4712	128.1000	-0.1221	-0.0915	0.0000	-0.0594	-0.0362	0.0000	1
3953860	2995.7145	1846.4520	128.1000	-0.1257	-0.1123	0.0000	-0.0169	-0.1746	-0.0000	1
3953880	2995.6895	1846.4263	128.1000	-0.1101	-0.1485	0.0000	0.1521	-0.2312	0.0000	1
3953900	2995.6705	1846.3926	128.1000	-0.0651	-0.1778	0.0000	0.3167	-0.1118	-0.0000	1
3953920	2995.6634	1846.3552	128.1000	0.0000	-0.1751	0.0000	0.3711	0.1349	0.0000	1
3953940	2995.6705	1846.3225	128.1000	0.0651	-0.1377	0.0000	0.3173	0.2797	-0.0000	1
3953960	2995.6895	1846.3001	128.1000	0.1101	-0.0861	0.0000	0.1496	0.2777	0.0001	1
3953980	2995.7145	1846.2881	128.1000	0.1264	-0.0425	0.0000	-0.0075	0.1739	-0.0004	1
3954000	2995.7400	1846.2831	128.1000	0.1248	-0.0166	0.0000	-0.0526	0.0775	0.0015	1
3954020	2995.7645	1846.2814	128.1000	0.1286	-0.0051	-0.0006	0.0573	0.0234	-0.0055	1
3954040	2995.7915	1846.2810	128.0998	0.1543	-0.0010	-0.0027	0.2084	0.0109	-0.0128	1
3954060	2995.8262	1846.2810	128.0989	0.1987	0.0000	-0.0089	0.2693	-0.0055	-0.0418	1
