# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	24. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	B
# Flight type and number:	Free Flight 9
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
3947220	2995.4213	1850.0176	74.7847	2.5980	2.7152	68.9567	0.0000	0.0000	0.0000	1
3947240	2995.9409	1850.5606	88.5760	2.5797	2.6619	68.5356	0.3060	0.0157	8.6284	0
3947260	2996.4532	1851.0823	102.1989	2.3488	2.3022	62.6519	-2.3241	-3.2583	-59.7759	1
3947280	2996.8804	1851.4815	113.6367	1.7859	1.4945	48.1107	-3.7624	-5.3685	-97.2888	1
3947300	2997.1675	1851.6801	121.4432	1.0915	0.4925	29.9931	-3.6496	-5.3462	-95.7758	1
3947320	2997.3170	1851.6785	125.6340	0.5215	-0.3289	14.8226	-2.2806	-3.2864	-61.9558	1
3947340	2997.3761	1851.5486	127.3722	0.2013	-0.7461	5.8423	-0.7825	-0.7574	-24.2836	1
3947360	2997.3975	1851.3801	127.9709	0.0803	-0.7988	1.7673	-0.2483	0.5369	-11.8448	1
3947380	2997.4083	1851.2290	128.0791	0.0655	-0.6424	0.2238	0.1728	1.2240	-1.9050	1
3947400	2997.4237	1851.1231	128.0604	0.1017	-0.3968	-0.0978	0.2710	1.3412	0.4243	1
3947420	2997.4489	1851.0703	128.0400	0.1460	-0.1268	-0.0951	0.2053	1.3696	-0.0472	1
3947440	2997.4821	1851.0724	128.0224	0.1762	0.1501	-0.0743	0.1024	1.4218	0.1831	1
3947460	2997.5194	1851.1303	128.0103	0.1865	0.4159	-0.0465	0.0026	1.3157	0.1412	1
3947480	2997.5567	1851.2388	128.0038	0.1755	0.6288	-0.0230	-0.1129	0.8917	0.0962	1
3947500	2997.5896	1851.3818	128.0011	0.1439	0.7509	-0.0089	-0.2103	0.3135	0.0412	1
3947520	2997.6143	1851.5391	128.0002	0.0967	0.7903	-0.0027	-0.2803	-0.0159	0.0129	1
3947540	2997.6283	1851.6979	128.0000	0.0442	0.7937	-0.0006	-0.2689	-0.0160	0.0055	1
3947560	2997.6320	1851.8566	128.0000	-0.0000	0.7968	0.0000	-0.1945	0.0536	-0.0015	1
3947580	2997.6283	1852.0167	128.0000	-0.0237	0.7992	0.0000	-0.0541	0.0135	0.0004	1
3947600	2997.6225	1852.1763	128.0000	-0.0212	0.7799	0.0000	0.0898	-0.1774	-0.0001	1
3947620	2997.6198	1852.3286	128.0000	0.0014	0.7228	0.0000	0.1672	-0.3936	0.0000	1
3947640	2997.6231	1852.4654	128.0000	0.0281	0.6266	0.0000	0.1246	-0.5837	-0.0000	1
3947660	2997.6311	1852.5792	128.0000	0.0469	0.5032	0.0000	0.0533	-0.7073	0.0000	1
3947680	2997.6418	1852.6666	128.0000	0.0625	0.3887	0.0000	0.0696	-0.5537	-0.0000	1
3947700	2997.6561	1852.7347	128.0000	0.0913	0.3443	0.0000	0.1970	0.0166	0.0000	1
3947720	2997.6783	1852.8044	128.0000	0.1445	0.4147	0.0000	0.3423	0.7288	-0.0000	1
3947740	2997.7139	1852.9006	128.0000	0.2190	0.5724	0.0000	0.4287	1.0524	0.0000	1
3947760	2997.7659	1853.0333	128.0000	0.3004	0.7102	0.0000	0.4167	0.5431	-0.0000	1
3947780	2997.8340	1853.1847	128.0000	0.3703	0.7189	0.0000	0.3122	-0.4394	0.0000	1
3947800	2997.9140	1853.3209	128.0000	0.4132	0.5881	0.0000	0.1236	-1.0520	-0.0000	1
3947820	2997.9993	1853.4199	128.0000	0.4267	0.4071	0.0000	-0.0188	-0.9297	0.0000	1
3947840	2998.0847	1853.4837	128.0000	0.4254	0.2664	0.0000	-0.0307	-0.5124	-0.0000	1
3947860	2998.1695	1853.5265	128.0000	0.4259	0.1992	0.0000	0.0484	-0.1828	0.0000	1
3947880	2998.2550	1853.5634	128.0000	0.4203	0.2304	0.0000	-0.0423	0.3769	-0.0000	1
3947900	2998.3376	1853.6186	128.0000	0.3796	0.4143	0.0000	-0.3350	1.4131	0.0000	1
3947920	2998.4069	1853.7291	128.0000	0.2909	0.7568	0.0000	-0.6053	2.2629	-0.0000	1
3947940	2998.4540	1853.9214	128.0000	0.1825	1.1206	0.0000	-0.5739	1.7975	0.0000	1
3947960	2998.4799	1854.1773	128.0000	0.1025	1.2894	0.0000	-0.2738	0.1097	-0.0000	1
3947980	2998.4950	1854.4371	128.0000	0.0759	1.1479	0.0000	0.0426	-1.6692	0.0000	1
3948000	2998.5103	1854.6365	128.0000	0.0857	0.7662	0.0000	0.1347	-2.4893	-0.0000	1
3948020	2998.5293	1854.7436	128.0000	0.0895	0.3163	0.0000	-0.0253	-2.2197	0.0000	1
3948040	2998.5461	1854.7630	128.0000	0.0484	-0.0761	0.0000	-0.3594	-1.7797	-0.0001	1
3948060	2998.5486	1854.7132	128.0000	-0.0525	-0.3467	0.0000	-0.6825	-1.0580	0.0004	1
3948080	2998.5251	1854.6243	128.0000	-0.1950	-0.4184	0.0000	-0.8161	0.1693	-0.0015	1
3948100	2998.4706	1854.5458	128.0000	-0.3409	-0.2136	0.0006	-0.6997	1.9236	0.0055	1
3948120	2998.3887	1854.5389	128.0002	-0.4596	0.2147	0.0027	-0.4940	2.8807	0.0128	1
3948140	2998.2867	1854.6317	128.0011	-0.5438	0.5833	0.0089	-0.3367	1.5091	0.0418	1
3948160	2998.1712	1854.7722	128.0038	-0.5958	0.5337	0.0230	-0.1944	-1.7568	0.0940	1
3948180	2998.0484	1854.8452	128.0103	-0.6100	-0.0524	0.0465	0.0264	-4.6212	0.1494	1
3948200	2997.9272	1854.7513	128.0224	-0.5731	-0.9015	0.0743	0.3282	-4.7800	0.1527	1
3948220	2997.8191	1854.4846	128.0400	-0.4786	-1.5332	0.0940	0.6312	-2.1847	0.0664	1
3948240	2997.7358	1854.1380	128.0600	-0.3339	-1.5963	0.0940	0.8481	1.5406	-0.0664	1
3948260	2997.6856	1853.8460	128.0776	-0.1586	-1.0809	0.0743	0.9589	4.2136	-0.1527	1
3948280	2997.6723	1853.7056	128.0897	0.0154	-0.3059	0.0465	0.8505	4.3381	-0.1494	1
3948300	2997.6918	1853.7237	128.0962	0.1491	0.2977	0.0230	0.5477	2.2015	-0.0940	1
3948320	2997.7319	1853.8247	128.0989	0.2083	0.4601	0.0089	0.0696	-0.6948	-0.0416	1
3948340	2997.7751	1853.9077	128.0998	0.1796	0.2346	0.0027	-0.3867	-2.1286	-0.0132	1
3948360	2997.8038	1853.9185	128.1000	0.0806	-0.0946	0.0006	-0.6819	-1.6168	-0.0040	1
3948380	2997.8073	1853.8699	128.1000	-0.0420	-0.2873	-0.0006	-0.6658	-0.3274	-0.0040	1
3948400	2997.7870	1853.8036	128.0998	-0.1221	-0.3215	-0.0027	-0.2305	0.2847	-0.0132	1
3948420	2997.7585	1853.7413	128.0989	-0.1088	-0.3373	-0.0089	0.3588	-0.2208	-0.0416	1
3948440	2997.7434	1853.6687	128.0962	0.0001	-0.4487	-0.0230	0.8191	-0.9408	-0.0940	1
3948460	2997.7585	1853.5618	128.0897	0.1583	-0.6413	-0.0465	0.8781	-1.1581	-0.1494	1
3948480	2997.8068	1853.4122	128.0776	0.3040	-0.8331	-0.0743	0.6463	-0.8413	-0.1527	1
3948500	2997.8801	1853.2285	128.0600	0.3962	-0.9810	-0.0940	0.2977	-0.5724	-0.0664	1
3948520	2997.9653	1853.0197	128.0400	0.4212	-1.1088	-0.0940	-0.0636	-0.6474	0.0664	1
