# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	25. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	I
# Flight type and number:	Free Flight 10
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
3840980	2992.1378	1854.1064	112.6479	-0.4096	0.2963	0.1806	-0.4496	-1.7290	0.3835	1
3841000	2992.0483	1854.1327	112.6912	-0.4630	-0.0170	0.2456	-0.1954	-1.5710	0.3167	1
3841020	2991.9526	1854.0996	112.7462	-0.4504	-0.2519	0.2858	0.3029	-0.8799	0.1065	1
3841040	2991.8681	1854.0319	112.8055	-0.3607	-0.3568	0.2891	0.6691	-0.1096	-0.0862	1
3841060	2991.8083	1853.9569	112.8618	-0.2309	-0.3634	0.2607	0.7185	0.2217	-0.2185	1
3841080	2991.7758	1853.8865	112.9098	-0.1096	-0.3656	0.2115	0.5435	-0.0780	-0.2868	1
3841100	2991.7645	1853.8107	112.9464	-0.0259	-0.4507	0.1494	0.3007	-0.7373	-0.3412	1
3841120	2991.7654	1853.7062	112.9696	0.0127	-0.6401	0.0798	0.0813	-1.2554	-0.3658	1
3841140	2991.7696	1853.5546	112.9783	0.0079	-0.8815	0.0101	-0.1395	-1.3177	-0.3530	1
3841160	2991.7686	1853.3536	112.9736	-0.0329	-1.0887	-0.0481	-0.2970	-0.8855	-0.2510	1
3841180	2991.7564	1853.1192	112.9591	-0.0942	-1.1880	-0.0817	-0.3487	-0.1589	-0.1017	1
3841200	2991.7309	1852.8785	112.9409	-0.1570	-1.1502	-0.0823	-0.3064	0.5851	0.0972	1
3841220	2991.6936	1852.6591	112.9262	-0.2050	-1.0005	-0.0508	-0.1964	1.0228	0.2403	1
3841240	2991.6489	1852.4782	112.9206	-0.2246	-0.7993	0.0000	-0.0193	1.0968	0.3019	1
3841260	2991.6038	1852.3394	112.9262	-0.2042	-0.6071	0.0508	0.2111	0.8901	0.2407	1
3841280	2991.5672	1852.2354	112.9409	-0.1382	-0.4610	0.0823	0.4572	0.5756	0.0956	1
3841300	2991.5485	1852.1550	112.9591	-0.0322	-0.3669	0.0823	0.6390	0.3422	-0.0958	1
3841320	2991.5543	1852.0887	112.9738	0.0933	-0.3154	0.0508	0.6707	0.1657	-0.2397	1
3841340	2991.5858	1852.0288	112.9794	0.2070	-0.3014	-0.0006	0.5204	-0.0269	-0.3058	1
3841360	2991.6371	1851.9681	112.9736	0.2787	-0.3185	-0.0541	0.2305	-0.1940	-0.2589	1
3841380	2991.6973	1851.9014	112.9578	0.2897	-0.3359	-0.0940	-0.1214	-0.0908	-0.1504	1
3841400	2991.7530	1851.8338	112.9360	0.2400	-0.2936	-0.1142	-0.4066	0.4097	-0.0388	1
3841420	2991.7933	1851.7840	112.9121	0.1467	-0.1366	-0.1208	-0.5766	1.1355	-0.0077	1
3841440	2991.8117	1851.7791	112.8877	0.0393	0.1491	-0.1236	-0.5582	1.7828	-0.0146	1
3841460	2991.8090	1851.8436	112.8627	-0.0490	0.5305	-0.1259	-0.3609	2.1414	-0.0145	1
3841480	2991.7921	1851.9913	112.8373	-0.1003	0.9430	-0.1259	-0.1308	2.1283	0.0138	1
3841500	2991.7689	1852.2208	112.8123	-0.1255	1.3029	-0.1236	-0.0594	1.6211	0.0179	1
3841520	2991.7419	1852.5125	112.7879	-0.1567	1.5267	-0.1219	-0.1996	0.7012	-0.0047	1
3841540	2991.7062	1852.8315	112.7636	-0.2204	1.5718	-0.1191	-0.4437	-0.3119	0.0188	1
3841560	2991.6537	1853.1412	112.7402	-0.3136	1.4729	-0.1091	-0.5488	-0.8617	0.0796	1
3841580	2991.5807	1853.4207	112.7199	-0.4055	1.3283	-0.0911	-0.4319	-0.7625	0.1131	1
3841600	2991.4915	1853.6725	112.7038	-0.4630	1.2359	-0.0706	-0.1633	-0.2467	0.0995	1
3841620	2991.3955	1853.9150	112.6917	-0.4745	1.2449	-0.0508	0.0720	0.3668	0.0892	1
3841640	2991.3017	1854.1704	112.6835	-0.4498	1.3403	-0.0286	0.2008	0.6985	0.1284	1
3841660	2991.2156	1854.4512	112.6803	-0.4027	1.4594	-0.0027	0.2776	0.6468	0.1455	1
3841680	2991.1406	1854.7542	112.6824	-0.3397	1.5109	0.0191	0.3611	0.0550	0.0918	1
3841700	2991.0797	1855.0555	112.6879	-0.2684	1.3917	0.0278	0.3900	-1.1195	-0.0048	1
3841720	2991.0333	1855.3109	112.6935	-0.2137	1.0351	0.0235	0.2401	-2.4778	-0.0550	1
3841740	2990.9943	1855.4695	112.6973	-0.2198	0.4629	0.0140	-0.2277	-3.4662	-0.0523	1
3841760	2990.9453	1855.4960	112.6991	-0.3231	-0.1993	0.0062	-0.8200	-3.4900	-0.0289	1
3841780	2990.8650	1855.3898	112.6998	-0.5108	-0.7677	0.0022	-1.1987	-2.4701	-0.0074	1
