# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	02. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	H
# Flight type and number:	Free Flight 2
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
2165880	3016.0860	1823.8793	128.6390	-0.2055	0.6298	-0.3232	0.0000	0.0000	0.0000	1
2165900	3016.0449	1824.0053	128.5744	-0.1990	0.9072	-0.3378	0.0723	3.5454	-0.2319	1
2165920	3016.0064	1824.2422	128.5039	-0.1844	1.4300	-0.3480	0.1032	2.4623	0.0522	1
2165940	3015.9711	1824.5773	128.4352	-0.1790	1.7997	-0.3162	-0.0070	1.3288	0.2846	1
2165960	3015.9348	1824.9621	128.3775	-0.2032	1.9063	-0.2463	-0.2265	-0.3153	0.4551	1
2165980	3015.8898	1825.3398	128.3367	-0.2616	1.7893	-0.1622	-0.3896	-1.1380	0.4414	1
2166000	3015.8302	1825.6778	128.3126	-0.3366	1.5872	-0.0917	-0.4137	-1.0830	0.2805	0
2166020	3015.7552	1825.9747	128.3000	-0.4019	1.4127	-0.0463	-0.2610	-0.7029	0.1664	0
2166040	3015.6694	1826.2429	128.2941	-0.4443	1.3000	-0.0233	-0.1535	-0.4030	0.0497	0
2166060	3015.5775	1826.4947	128.2907	-0.4662	1.2421	-0.0149	-0.0543	-0.1483	0.0172	0
2166080	3015.4829	1826.7397	128.2881	-0.4748	1.2211	-0.0124	-0.0169	-0.0181	0.0035	0
2166100	3015.3876	1826.9831	128.2857	-0.4774	1.2151	-0.0119	-0.0040	-0.0247	-0.0012	0
2166120	3015.2920	1827.2257	128.2833	-0.4779	1.2133	-0.0119	0.0011	0.0066	0.0003	0
2166140	3015.1964	1827.4684	128.2810	-0.4779	1.2133	-0.0119	-0.0003	-0.0018	-0.0001	0
2166160	3015.1008	1827.7111	128.2786	-0.4779	1.2133	-0.0119	0.0001	0.0005	0.0000	0
2166180	3015.0052	1827.9537	128.2762	-0.4779	1.2133	-0.0119	-0.0000	-0.0001	-0.0000	0
2166200	3014.9097	1828.1964	128.2738	-0.4779	1.2133	-0.0119	0.0000	0.0000	0.0000	0
2166220	3014.8141	1828.4390	128.2714	-0.4779	1.2133	-0.0119	-0.0000	-0.0000	-0.0000	0
2166240	3014.7185	1828.6817	128.2690	-0.4779	1.2133	-0.0119	0.0000	0.0000	0.0000	0
2166260	3014.6229	1828.9244	128.2667	-0.4779	1.2133	-0.0119	-0.0000	-0.0000	-0.0000	0
2166280	3014.5273	1829.1670	128.2643	-0.4779	1.2133	-0.0119	0.0000	0.0000	0.0000	0
2166300	3014.4317	1829.4097	128.2619	-0.4779	1.2133	-0.0119	-0.0000	-0.0000	-0.0000	0
2166320	3014.3362	1829.6523	128.2595	-0.4779	1.2133	-0.0119	0.0000	0.0000	0.0000	0
2166340	3014.2406	1829.8950	128.2571	-0.4779	1.2133	-0.0119	-0.0000	-0.0000	-0.0000	0
2166360	3014.1450	1830.1376	128.2548	-0.4779	1.2133	-0.0119	0.0000	0.0000	0.0000	0
2166380	3014.0494	1830.3803	128.2524	-0.4779	1.2133	-0.0119	-0.0000	-0.0000	-0.0000	0
2166400	3013.9538	1830.6230	128.2500	-0.4779	1.2133	-0.0119	0.0000	-0.0000	0.0000	0
