# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	12. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	A
# Flight type and number:	Free Flight 4
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1664840	3011.2077	1844.4966	128.1708	-3.8020	2.1214	0.1770	0.0000	0.0000	0.0000	1
1664860	3010.4473	1844.9209	128.2062	-4.4288	2.1695	0.1728	-7.8289	0.9895	-0.0205	1
1664880	3009.4362	1845.3644	128.2399	-5.6975	2.1188	0.1526	-6.2925	-1.0714	-0.1706	1
1664900	3008.1683	1845.7684	128.2672	-6.8648	1.7697	0.1129	-5.5130	-2.6332	-0.2538	1
1664920	3006.6903	1846.0723	128.2850	-7.7136	1.2007	0.0659	-3.1821	-3.4100	-0.2398	1
1664940	3005.0829	1846.2487	128.2936	-8.1746	0.6121	0.0241	-1.1627	-2.8541	-0.1822	1
1664960	3003.4205	1846.3172	128.2947	-8.3521	0.1987	-0.0101	-0.4199	-1.3607	-0.1451	1
1664980	3001.7420	1846.3282	128.2895	-8.3656	0.0201	-0.0426	0.4407	-0.3253	-0.1770	0
1665000	3000.0742	1846.3252	128.2776	-8.3115	0.0347	-0.0741	0.2495	0.5685	-0.1561	1
1665020	2998.4174	1846.3420	128.2599	-8.2636	0.1878	-0.0956	0.2155	1.0191	-0.0752	1
1665040	2996.7688	1846.4003	128.2394	-8.2304	0.4505	-0.0998	0.1078	1.5742	0.0390	1
1665060	2995.1253	1846.5222	128.2199	-8.2009	0.8301	-0.0903	0.1237	2.2280	0.0849	1
1665080	2993.4884	1846.7323	128.2032	-8.1405	1.3189	-0.0812	0.3981	2.7477	0.0276	1
1665100	2991.8691	1847.0498	128.1875	-8.0041	1.8740	-0.0834	0.9074	2.8776	-0.0565	0
1665120	2990.2868	1847.4819	128.1699	-7.7598	2.4590	-0.0934	1.5310	2.9460	-0.0698	1
1665140	2988.7651	1848.0334	128.1501	-7.4023	3.0846	-0.0984	2.0681	3.2370	0.0036	0
1665160	2987.3259	1848.7158	128.1305	-6.9412	3.7823	-0.0906	2.5523	3.7436	0.0878	1
1665180	2985.9886	1849.5463	128.1139	-6.3812	4.5489	-0.0764	3.0301	4.0144	0.0817	0
1665200	2984.7734	1850.5353	128.1000	-5.7132	5.3376	-0.0694	3.6185	3.9666	0.0004	1
1665220	2983.7034	1851.6813	128.0861	-4.9229	6.1006	-0.0764	4.2846	3.6720	-0.0833	0
1665240	2982.8042	1852.9756	128.0695	-4.0130	6.8296	-0.0900	4.8710	3.5739	-0.0823	1
1665260	2982.0982	1854.4132	128.0501	-3.0162	7.5356	-0.0956	5.2012	3.5472	0.0091	0
1665280	2981.5977	1855.9898	128.0312	-1.9922	8.1784	-0.0844	5.1595	3.0819	0.1116	1
1665300	2981.3013	1857.6846	128.0163	-1.0090	8.6546	-0.0604	4.7680	1.8474	0.1505	0
1665320	2981.1941	1859.4516	128.0070	-0.1224	8.8852	-0.0347	4.1503	0.3752	0.1218	1
1665340	2981.2523	1861.2386	128.0025	0.6374	8.9184	-0.0160	3.4488	-0.3595	0.0678	1
1665360	2981.4490	1863.0190	128.0007	1.2689	8.9154	-0.0058	2.8240	0.0663	0.0273	0
1665380	2981.7599	1864.8048	128.0001	1.7961	9.0130	-0.0017	2.3762	0.9153	0.0091	1
1665400	2982.1675	1866.6242	128.0000	2.2578	9.2183	-0.0003	2.1839	1.3055	0.0020	0
1665420	2982.6630	1868.4921	128.0000	2.6849	9.4545	0.0000	2.0779	1.1488	-0.0004	1
1665440	2983.2415	1870.4060	128.0000	3.0819	9.6711	0.0000	1.9371	0.9859	-0.0004	0
1665460	2983.8958	1872.3606	128.0000	3.4241	9.8759	0.0003	1.5624	1.0171	0.0020	1
1665480	2984.6111	1874.3564	128.0001	3.6705	10.0892	0.0017	0.9583	1.1226	0.0091	0
1665500	2985.3640	1876.3963	128.0007	3.7891	10.3116	0.0058	0.2402	1.1142	0.0273	1
1665520	2986.1268	1878.4810	128.0025	3.7753	10.5407	0.0160	-0.4357	1.1401	0.0679	0
1665540	2986.8741	1880.6126	128.0070	3.6622	10.7960	0.0347	-0.8128	1.3569	0.1217	1
1665560	2987.5916	1882.7994	128.0163	3.5182	11.1025	0.0604	-0.7839	1.7191	0.1510	0
1665580	2988.2814	1885.0536	128.0312	3.4339	11.4489	0.0842	-0.2156	1.8699	0.1096	1
1665600	2988.9652	1887.3790	128.0500	3.4977	11.7627	0.0940	0.7482	1.4789	0.0000	0
1665620	2989.6805	1889.7587	128.0688	3.7704	11.9274	0.0842	1.9506	0.3680	-0.1096	1
1665640	2990.4733	1892.1499	128.0837	4.2687	11.8336	0.0604	3.0845	-1.2258	-0.1510	0
1665660	2991.3879	1894.4921	128.0930	4.9643	11.4381	0.0347	3.9750	-2.8155	-0.1217	1
1665680	2992.4590	1896.7251	128.0975	5.7976	10.7867	0.0160	4.4882	-3.8950	-0.0679	0
1665700	2993.7070	1898.8068	128.0993	6.6932	9.9890	0.0058	4.5966	-4.3023	-0.0273	1
1665720	2995.1363	1900.7207	128.0999	7.5768	9.1647	0.0017	4.3390	-4.0643	-0.0091	0
1665740	2996.7377	1902.4727	128.1000	8.3892	8.3833	0.0003	3.8453	-3.7270	-0.0020	1
1665760	2998.4920	1904.0740	128.1000	9.0952	7.6296	0.0000	3.2279	-3.6239	0.0004	0
1665780	3000.3758	1905.5245	128.1000	9.6846	6.7946	0.0000	2.6559	-4.4076	0.0004	1
1665800	3002.3659	1906.7919	128.1000	10.1605	5.7079	-0.0003	2.0990	-6.2144	-0.0020	0
1665820	3004.4400	1907.8077	128.0999	10.5219	4.2484	-0.0017	1.5531	-8.4649	-0.0091	1
1665840	3006.5746	1908.4912	128.0993	10.7452	2.4754	-0.0058	0.7655	-9.7712	-0.0272	0
1665860	3008.7381	1908.7979	128.0975	10.7839	0.6638	-0.0160	-0.2916	-8.9799	-0.0679	1
1665880	3010.8882	1908.7567	128.0930	10.5918	-0.8533	-0.0347	-1.6036	-6.4795	-0.1215	1
1665900	3012.9748	1908.4566	128.0837	10.1568	-1.9204	-0.0604	-2.8138	-3.9533	-0.1516	0
1665920	3014.9509	1907.9886	128.0688	9.5162	-2.6546	-0.0839	-3.7214	-2.8840	-0.1075	1
1665940	3016.7813	1907.3947	128.0501	8.7414	-3.3225	-0.0923	-4.1575	-3.3892	0.0091	0
1665960	3018.4475	1906.6596	128.0319	7.9053	-4.1511	-0.0783	-4.2799	-4.7535	0.1368	1
1665980	3019.9434	1905.7343	128.0188	7.0525	-5.2254	-0.0445	-4.2567	-6.1150	0.2189	0
1666000	3021.2685	1904.5694	128.0141	6.1922	-6.4871	0.0000	-4.3276	-6.7300	0.2434	1
1666020	3022.4203	1903.1394	128.0188	5.3181	-7.8142	0.0445	-4.4190	-6.7251	0.2189	0
1666040	3023.3957	1901.4437	128.0319	4.4348	-9.0992	0.0783	-4.4549	-6.2351	0.1368	1
1666060	3024.1942	1899.4997	128.0501	3.5615	-10.2683	0.0923	-4.3029	-5.5682	0.0091	0
1666080	3024.8203	1897.3364	128.0688	2.7098	-11.2467	0.0839	-4.1887	-4.4007	-0.1075	1
1666100	3025.2781	1895.0011	128.0837	1.8681	-11.9380	0.0604	-4.1893	-2.6259	-0.1516	0
1666120	3025.5676	1892.5612	128.0930	1.0186	-12.2850	0.0347	-4.3063	-0.7750	-0.1215	1
1666140	3025.6856	1890.0871	128.0975	0.1619	-12.3222	0.0160	-4.3043	0.5835	-0.0679	0
1666160	3025.6323	1887.6323	128.0993	-0.6795	-12.1423	0.0058	-4.1599	1.3480	-0.0273	1
1666180	3025.4138	1885.2302	128.0999	-1.4777	-11.8234	0.0017	-3.8582	1.9150	-0.0091	0
