# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	12. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	B
# Flight type and number:	Free Flight 4
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1667240	2998.5376	1864.5017	127.3567	0.0824	-0.2650	-0.5982	0.0000	0.0000	0.0000	1
1667260	2998.5541	1864.4487	127.2371	0.1147	-0.2901	-0.5746	0.3759	-0.3765	0.1736	1
1667280	2998.5835	1864.3857	127.1269	0.1905	-0.3206	-0.4831	0.4339	0.0018	0.7220	1
1667300	2998.6303	1864.3205	127.0438	0.2820	-0.3347	-0.3226	0.5003	0.0425	1.0108	1
1667320	2998.6963	1864.2518	126.9978	0.3735	-0.4207	-0.1572	0.4423	-0.6931	0.7895	1
1667340	2998.7797	1864.1522	126.9809	0.4517	-0.6823	-0.0623	0.3385	-1.9099	0.2007	1
1667360	2998.8770	1863.9789	126.9729	0.5175	-1.1207	-0.0561	0.2930	-2.7229	-0.2622	1
1667380	2998.9867	1863.7039	126.9585	0.5831	-1.6065	-0.0803	0.3442	-2.4455	-0.1097	1
1667400	2999.1102	1863.3363	126.9408	0.6561	-1.9692	-0.0686	0.4146	-1.3967	0.2017	1
1667420	2999.2491	1862.9163	126.9311	0.7186	-2.0696	-0.0040	0.2935	0.1754	0.5084	1
1667440	2999.3977	1862.5084	126.9392	0.7283	-1.7836	0.0821	-0.1373	2.5264	0.4338	1
1667460	2999.5404	1862.2028	126.9639	0.6567	-1.0375	0.1498	-0.6114	5.0473	0.2544	1
1667480	2999.6603	1862.0935	126.9991	0.5205	0.0914	0.1889	-0.8489	6.7251	0.1082	1
1667500	2999.7486	1862.2394	127.0395	0.3727	1.3305	0.2128	-0.7304	6.3434	0.1047	1
1667520	2999.8094	1862.6256	127.0842	0.2695	2.3010	0.2339	-0.3589	3.9526	0.1124	1
1667540	2999.8564	1863.1598	127.1331	0.2448	2.6660	0.2506	0.0999	0.0259	0.0714	1
1667560	2999.9073	1863.6920	127.1844	0.3052	2.2349	0.2548	0.5432	-4.3366	-0.0235	1
1667580	2999.9785	1864.0537	127.2350	0.4317	0.9951	0.2475	0.7713	-8.2609	-0.1002	1
1667600	3000.0800	1864.0901	127.2834	0.5957	-0.9528	0.2600	0.9145	-11.4259	0.1119	1
1667620	3000.2167	1863.6726	127.3390	0.7663	-3.4739	0.3528	0.8676	-14.1076	0.7167	1
1667640	3000.3865	1862.7005	127.4246	0.9010	-6.3406	0.5732	0.5600	-15.3389	1.5247	1
1667660	3000.5771	1861.1364	127.5683	0.9568	-9.0749	0.8928	0.0264	-13.3414	1.9007	1
1667680	3000.7692	1859.0706	127.7817	0.9225	-10.9321	1.1822	-0.4514	-6.5470	1.3354	1
1667700	3000.9461	1856.7635	128.0411	0.8377	-11.2124	1.2506	-0.4936	3.3489	-0.3457	1
1667720	3001.1043	1854.5856	128.2819	0.7397	-9.7181	0.9344	-0.3881	12.5135	-2.7444	1
1667740	3001.2420	1852.8763	128.4149	0.5800	-6.9618	0.2087	-1.0173	16.8922	-4.8545	1
1667760	3001.3363	1851.8009	128.3654	0.2642	-3.9506	-0.7255	-2.0635	15.0000	-5.2042	1
1667780	3001.3477	1851.2961	128.1247	-0.2506	-1.6544	-1.4713	-3.1545	8.7009	-3.0123	1
1667800	3001.2360	1851.1391	127.7768	-0.9267	-0.4993	-1.6122	-3.7848	2.3735	1.1870	1
1667820	3000.9770	1851.0963	127.4798	-1.6544	-0.2738	-0.9182	-3.8049	-1.0697	5.8769	1
1667840	3000.5743	1851.0296	127.4096	-2.2459	-0.4859	0.5327	-2.5582	-1.6887	9.3333	1
1667860	3000.0787	1850.9020	127.6929	-2.4613	-0.7647	2.3241	0.1121	-1.3072	9.8202	1
1667880	2999.5898	1850.7237	128.3392	-2.1625	-0.9587	3.7539	3.1116	-0.6771	5.8375	1
1667900	2999.2137	1850.5185	129.1944	-1.4835	-1.0254	4.1003	4.3662	-0.0313	-1.8337	0
1667920	2998.9964	1850.3136	129.9793	-0.7817	-0.9455	3.1075	3.2392	0.8499	-9.0524	1
1667940	2998.9010	1850.1403	130.4374	-0.3726	-0.7357	1.2993	0.9688	1.3767	-10.9753	1
1667960	2998.8474	1850.0193	130.4990	-0.3346	-0.4620	-0.3017	-0.8612	1.4846	-6.5240	1
1667980	2998.7672	1849.9555	130.3168	-0.5308	-0.1966	-0.9036	-1.4986	1.2659	0.4937	1
1668000	2998.6351	1849.9407	130.1376	-0.7484	0.0037	-0.4740	-0.9385	0.7936	5.0115	1
1668020	2998.4678	1849.9570	130.1272	-0.8397	0.1100	0.3772	-0.0147	0.2335	4.7739	1
1668040	2998.2992	1849.9847	130.2885	-0.7754	0.1444	0.9771	0.7890	-0.0217	1.6523	1
1668060	2998.1577	1850.0147	130.5180	-0.6227	0.1747	1.0670	0.9243	0.2127	-1.1490	1
1668080	2998.0501	1850.0545	130.7153	-0.4767	0.2571	0.8226	0.6121	0.6291	-1.8940	1
1668100	2997.9670	1850.1176	130.8470	-0.3818	0.3822	0.5476	0.2875	0.7595	-1.1056	1
1668120	2997.8974	1850.2074	130.9343	-0.3164	0.4799	0.3884	0.2739	0.3469	-0.3520	1
1668140	2997.8404	1850.3095	131.0024	-0.2340	0.4822	0.2941	0.5062	-0.3004	-0.3708	1
1668160	2997.8038	1850.4003	131.0520	-0.1115	0.3729	0.1566	0.7522	-0.8552	-0.9378	1
1668180	2997.7958	1850.4587	131.0650	0.0342	0.1836	-0.0631	0.7858	-1.1249	-1.3512	1
1668200	2997.8175	1850.4737	131.0267	0.1608	-0.0365	-0.3234	0.5481	-1.1548	-1.3703	1
1668220	2997.8601	1850.4441	130.9357	0.2314	-0.2399	-0.5626	0.1728	-0.9509	-1.0709	1
1668240	2997.9100	1850.3777	130.8017	0.2365	-0.3859	-0.7517	-0.1549	-0.5561	-0.7929	1
1668260	2997.9548	1850.2897	130.6350	0.1931	-0.4502	-0.9006	-0.3312	-0.0697	-0.6569	1
1668280	2997.9873	1850.1977	130.4414	0.1298	-0.4419	-1.0276	-0.3472	0.2260	-0.6156	1
1668300	2998.0067	1850.1130	130.2239	0.0723	-0.3995	-1.1320	-0.2484	0.2706	-0.4642	1
1668320	2998.0162	1850.0379	129.9886	0.0329	-0.3642	-1.1969	-0.1432	0.1291	-0.2054	1
1668340	2998.0199	1849.9673	129.7452	0.0119	-0.3634	-1.2129	-0.0551	-0.1058	0.0679	1
1668360	2998.0210	1849.8925	129.5035	0.0028	-0.4071	-1.1926	-0.0217	-0.3402	0.1911	1
1668380	2998.0210	1849.8044	129.2681	-0.0028	-0.4890	-1.1640	-0.0233	-0.5214	0.1302	1
1668400	2998.0199	1849.6969	129.0379	-0.0112	-0.5824	-1.1460	-0.0503	-0.4971	0.0413	1
1668420	2998.0165	1849.5715	128.8098	-0.0288	-0.6401	-1.1348	-0.1189	-0.1697	0.0324	1
1668440	2998.0083	1849.4409	128.5839	-0.0583	-0.6141	-1.1118	-0.1854	0.3922	0.1690	1
1668460	2997.9931	1849.3259	128.3651	-0.0939	-0.4835	-1.0612	-0.1985	0.9445	0.3365	1
1668480	2997.9708	1849.2475	128.1594	-0.1213	-0.2634	-0.9808	-0.0993	1.3227	0.4744	1
1668500	2997.9446	1849.2205	127.9727	-0.1291	0.0099	-0.8742	0.0309	1.4769	0.5999	1
1668520	2997.9191	1849.2514	127.8097	-0.1221	0.2979	-0.7483	0.0737	1.4532	0.6852	1
