# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	12. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	I
# Flight type and number:	Free Flight 4
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1628520	2998.2088	1859.6283	128.7621	-0.2783	-0.3394	0.5481	0.0000	0.0000	0.0000	1
1628540	2998.1531	1859.5604	128.8717	-0.3425	-0.2853	0.4896	-0.7198	0.5057	-0.6208	1
1628560	2998.0718	1859.5142	128.9579	-0.5068	-0.1098	0.3304	-0.9777	1.2205	-1.0240	1
1628580	2997.9504	1859.5165	129.0039	-0.7390	0.1929	0.1029	-1.3657	1.8971	-1.3283	1
1628600	2997.7762	1859.5913	128.9991	-1.0149	0.5696	-0.1472	-1.4952	2.0679	-1.2701	1
1628620	2997.5445	1859.7443	128.9450	-1.2835	0.9153	-0.3677	-1.2743	1.5602	-0.9894	1
1628640	2997.2628	1859.9574	128.8520	-1.4956	1.1370	-0.5277	-0.9040	0.7058	-0.6044	1
1628660	2996.9462	1860.1991	128.7339	-1.6189	1.2029	-0.6241	-0.3367	-0.0960	-0.3606	1
1628680	2996.6152	1860.4386	128.6024	-1.6477	1.1344	-0.6561	0.0796	-0.6589	0.0307	1
1628700	2996.2872	1860.6529	128.4715	-1.6008	0.9743	-0.6220	0.4593	-1.0389	0.3375	1
1628720	2995.9749	1860.8283	128.3535	-1.5193	0.7672	-0.5349	0.4566	-1.0237	0.5605	1
1628740	2995.6794	1860.9598	128.2575	-1.4603	0.5139	-0.4197	0.2310	-1.4542	0.7070	1
1628760	2995.3908	1861.0339	128.1857	-1.4574	0.1626	-0.3488	-0.3536	-1.7672	0.2380	1
1628780	2995.0965	1861.0248	128.1180	-1.4043	-0.4784	-0.4726	0.3305	-3.9488	-1.0335	1
1628800	2994.8291	1860.8425	127.9966	-1.0121	-1.7620	-1.0796	3.0698	-8.4246	-4.1524	1
1628820	2994.6917	1860.3200	127.6862	-0.0371	-3.8775	-2.6561	6.8854	-13.3800	-10.7279	0
1628840	2994.8142	1859.2915	126.9342	1.3724	-6.4102	-5.6058	8.3885	-13.9625	-19.1568	1
1628860	2995.2406	1857.7559	125.4438	2.5952	-8.2879	-9.6059	5.1320	-6.8239	-23.4049	1
1628880	2995.8523	1855.9763	123.0919	2.9724	-8.4876	-13.2256	-1.1168	4.6507	-16.4690	1
1628900	2996.4296	1854.3609	120.1536	2.3680	-6.9117	-14.5472	-5.8320	12.8481	1.3441	0
1628920	2996.7995	1853.2117	117.2730	1.2300	-4.4401	-12.6040	-6.6554	13.8849	19.7303	1
1628940	2996.9216	1852.5849	115.1120	0.1469	-2.1512	-8.2389	-4.7235	9.9806	27.6915	1
1628960	2996.8583	1852.3512	113.9774	-0.5519	-0.6353	-3.4251	-2.2598	5.1581	23.4526	1
1628980	2996.7008	1852.3308	113.7420	-0.8379	0.0649	0.1731	-0.3565	1.3727	13.3799	1
1629000	2996.5231	1852.3772	114.0466	-0.8318	0.1832	1.9937	0.6434	-0.6212	4.0381	1
1629020	2996.3681	1852.4041	114.5395	-0.6688	-0.0221	2.3906	1.1910	-1.8160	-1.3103	1
1629040	2996.2556	1852.3683	115.0029	-0.4686	-0.3238	2.0377	0.9642	-1.5092	-3.2012	1
1629060	2996.1807	1852.2745	115.3546	-0.3145	-0.5536	1.5125	0.5979	-0.8548	-2.6545	1
1629080	2996.1298	1852.1469	115.6079	-0.2252	-0.6592	1.1691	0.2444	-0.1533	-0.9229	1
1629100	2996.0906	1852.0109	115.8222	-0.1733	-0.6648	1.1038	0.1772	0.2147	0.4842	1
1629120	2996.0605	1851.8810	116.0494	-0.1071	-0.6309	1.2138	0.4127	0.2132	0.9272	1
1629140	2996.0477	1851.7585	116.3077	0.0107	-0.6069	1.3318	0.7736	0.0510	0.4690	1
1629160	2996.0647	1851.6382	116.5821	0.1758	-0.6115	1.3368	0.9587	-0.0997	-0.3892	1
1629180	2996.1180	1851.5139	116.8424	0.3481	-0.6458	1.2051	0.8343	-0.2466	-1.0264	1
1629200	2996.2040	1851.3799	117.0642	0.4911	-0.7072	0.9802	0.5982	-0.3779	-1.2920	1
1629220	2996.3145	1851.2310	117.2345	0.5993	-0.7886	0.6984	0.4614	-0.4608	-1.5092	1
1629240	2996.4437	1851.0644	117.3435	0.6800	-0.8763	0.3603	0.3609	-0.4409	-1.8750	1
1629260	2996.5865	1850.8805	117.3787	0.7261	-0.9553	-0.0244	0.1311	-0.3762	-2.0755	1
1629280	2996.7342	1850.6823	117.3338	0.7262	-1.0085	-0.3988	-0.1561	-0.1943	-1.8208	1
1629300	2996.8770	1850.4771	117.2192	0.6973	-1.0163	-0.6872	-0.2334	0.1021	-1.1047	1
1629320	2997.0131	1850.2758	117.0589	0.6924	-0.9746	-0.8668	0.0855	0.3677	-0.6050	1
1629340	2997.1539	1850.0873	116.8724	0.7616	-0.9123	-0.9844	0.6005	0.3478	-0.4036	1
1629360	2997.3177	1849.9109	116.6651	0.9082	-0.8732	-1.1357	0.9542	0.0622	-0.9090	1
1629380	2997.5172	1849.7380	116.4181	1.0832	-0.8637	-1.4260	0.9389	-0.0724	-1.9115	1
1629400	2997.7510	1849.5654	116.0947	1.2071	-0.8291	-1.8890	0.4354	0.2736	-2.9100	1
1629420	2998.0000	1849.4063	115.6626	1.2068	-0.6960	-2.4040	-0.3927	1.0034	-2.7618	0
1629440	2998.2337	1849.2870	115.1331	1.0586	-0.4369	-2.6920	-1.1690	1.6747	-0.6302	1
1629460	2998.4235	1849.2316	114.5858	0.8045	-0.0968	-2.4924	-1.5222	1.8824	2.5894	1
1629480	2998.5555	1849.2483	114.1362	0.5248	0.2408	-1.7875	-1.3946	1.6197	4.9401	0
1629500	2998.6334	1849.3279	113.8708	0.2864	0.5030	-0.8242	-1.0267	1.0701	5.2791	1
1629520	2998.6701	1849.4495	113.8065	0.1153	0.6476	0.0826	-0.6761	0.3997	4.1114	1
1629540	2998.6795	1849.5869	113.9038	0.0109	0.6602	0.7410	-0.3560	-0.2926	2.5167	0
1629560	2998.6745	1849.7136	114.1029	-0.0341	0.5544	1.1111	-0.0772	-0.8492	1.0832	1
1629580	2998.6659	1849.8087	114.3483	-0.0302	0.3781	1.2416	0.1379	-1.0402	0.0978	1
1629600	2998.6624	1849.8648	114.5995	0.0111	0.2000	1.2065	0.2873	-0.8347	-0.5943	1
1629620	2998.6704	1849.8887	114.8309	0.0825	0.0691	1.0892	0.4330	-0.4676	-0.7062	0
1629640	2998.6954	1849.8925	115.0352	0.1772	-0.0156	0.9590	0.5404	-0.3012	-0.6318	1
1629660	2998.7412	1849.8824	115.2145	0.2786	-0.0903	0.8411	0.5279	-0.4045	-0.5289	1
1629680	2998.8068	1849.8563	115.3717	0.3575	-0.1756	0.7289	0.3115	-0.4840	-0.5630	1
1629700	2998.8842	1849.8122	115.5060	0.3873	-0.2553	0.6101	-0.0046	-0.3739	-0.6409	1
1629720	2998.9618	1849.7542	115.6157	0.3627	-0.2981	0.4926	-0.2707	-0.0851	-0.5826	1
1629740	2999.0293	1849.6929	115.7031	0.2983	-0.2874	0.4006	-0.4131	0.2073	-0.3675	1
1629760	2999.0811	1849.6393	115.7759	0.2162	-0.2298	0.3486	-0.4429	0.4039	-0.1296	1
1629780	2999.1158	1849.6010	115.8425	0.1374	-0.1458	0.3238	-0.3709	0.4862	-0.0503	1
1629800	2999.1360	1849.5810	115.9054	0.0771	-0.0654	0.2897	-0.2467	0.3838	-0.2227	1
1629820	2999.1467	1849.5748	115.9584	0.0442	-0.0243	0.2107	-0.0866	0.0701	-0.5526	1
1629840	2999.1537	1849.5712	115.9897	0.0407	-0.0431	0.0805	0.0600	-0.2896	-0.8103	1
1629860	2999.1629	1849.5576	115.9906	0.0618	-0.1046	-0.0683	0.1729	-0.4142	-0.7738	1
1629880	2999.1784	1849.5294	115.9624	0.0939	-0.1630	-0.1844	0.1841	-0.2420	-0.4533	1
1629900	2999.2005	1849.4924	115.9168	0.1179	-0.1799	-0.2337	0.0859	0.0670	-0.0242	1
1629920	2999.2256	1849.4574	115.8690	0.1175	-0.1521	-0.2237	-0.0860	0.2723	0.2077	1
1629940	2999.2475	1849.4316	115.8273	0.0912	-0.1102	-0.1986	-0.2041	0.2139	0.1316	1
1629960	2999.2620	1849.4134	115.7895	0.0517	-0.0894	-0.2055	-0.2169	0.0180	-0.1673	1
1629980	2999.2682	1849.3958	115.7451	0.0133	-0.1028	-0.2614	-0.1790	-0.1807	-0.4384	0
1630000	2999.2674	1849.3722	115.6849	-0.0149	-0.1339	-0.3423	-0.1198	-0.2061	-0.4614	1
1630020	2999.2623	1849.3423	115.6082	-0.0208	-0.1407	-0.3996	0.0205	0.0517	-0.1867	1
1630040	2999.2590	1849.3159	115.5251	0.0176	-0.0768	-0.3925	0.3196	0.5390	0.2400	1
1630060	2999.2693	1849.3116	115.4512	0.1214	0.0831	-0.3099	0.7266	1.0880	0.6217	0
1630080	2999.3076	1849.3492	115.4011	0.2831	0.3219	-0.1709	0.9752	1.4068	0.8335	1
1630100	2999.3826	1849.4403	115.3828	0.4572	0.5805	-0.0118	0.8756	1.3177	0.8229	1
1630120	2999.4905	1849.5814	115.3964	0.5841	0.7817	0.1317	0.4607	0.8017	0.6458	0
1630140	2999.6162	1849.7530	115.4355	0.6265	0.8667	0.2396	-0.0416	0.0732	0.4299	1
1630160	2999.7411	1849.9280	115.4922	0.5855	0.8188	0.3135	-0.4235	-0.5934	0.2766	1
1630180	2999.8504	1850.0805	115.5609	0.4910	0.6599	0.3701	-0.5953	-1.0762	0.2568	0
1630200	2999.9375	1850.1920	115.6403	0.3842	0.4378	0.4249	-0.5391	-1.2564	0.2931	1
1630220	3000.0041	1850.2557	115.7309	0.3030	0.2163	0.4776	-0.3103	-1.0730	0.2647	0
1630240	3000.0587	1850.2786	115.8313	0.2687	0.0598	0.5131	-0.0287	-0.5629	0.1178	1
1630260	3000.1116	1850.2796	115.9361	0.2803	0.0060	0.5173	0.1755	0.0429	-0.0810	0
1630280	3000.1708	1850.2809	116.0382	0.3217	0.0463	0.4942	0.2715	0.4426	-0.1923	1
1630300	3000.2402	1850.2981	116.1338	0.3735	0.1398	0.4648	0.2758	0.5576	-0.1423	0
1630320	3000.3202	1850.3369	116.2242	0.4192	0.2511	0.4506	0.2006	0.5634	-0.0082	1
1630340	3000.4079	1850.3986	116.3140	0.4474	0.3707	0.4572	0.0858	0.6314	0.0918	0
1630360	3000.4992	1850.4851	116.4070	0.4551	0.4930	0.4770	-0.0166	0.6414	0.1218	1
1630380	3000.5900	1850.5958	116.5048	0.4452	0.5901	0.5017	-0.0858	0.4122	0.1266	0
1630400	3000.6772	1850.7212	116.6077	0.4192	0.6195	0.5292	-0.1677	-0.0718	0.1468	1
1630420	3000.7576	1850.8436	116.7165	0.3758	0.5581	0.5588	-0.2747	-0.5795	0.1613	0
1630440	3000.8275	1850.9444	116.8312	0.3210	0.4255	0.5836	-0.3090	-0.8405	0.1092	1
1630460	3000.8860	1851.0138	116.9499	0.2736	0.2718	0.5923	-0.2013	-0.7823	-0.0090	0
1630480	3000.9370	1851.0531	117.0681	0.2520	0.1439	0.5780	-0.0165	-0.5297	-0.1390	1
1630500	3000.9868	1851.0713	117.1811	0.2579	0.0623	0.5428	0.1002	-0.2729	-0.2268	0
