# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	12. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	H
# Flight type and number:	Free Flight 4
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1647440	3024.1801	1894.8637	477.8258	4.1066	4.0959	-452.1573	0.0000	0.0000	0.0000	1
1647460	3025.0014	1895.6829	387.3944	4.7804	4.6686	-449.3424	8.3566	7.3262	-55.7539	0
1647480	3026.0923	1896.7311	298.0889	6.1725	5.7637	-410.7116	7.0022	5.0619	391.9099	1
1647500	3027.4704	1897.9883	223.1097	7.5381	6.6472	-315.4437	6.7327	3.7658	637.0706	1
1647520	3029.1075	1899.3900	171.9114	8.6777	7.1731	-196.8190	4.9059	1.5422	626.9205	1
1647540	3030.9415	1900.8576	144.3821	9.5065	7.3485	-97.5086	3.1829	-0.0458	405.6187	1
1647560	3032.9101	1902.3294	132.9079	10.0923	7.2724	-38.7357	2.5470	-0.7251	158.8560	1
1647580	3034.9784	1903.7666	128.8879	10.5187	6.9675	-12.1182	1.5952	-2.2546	77.0785	1
1647600	3037.1176	1905.1164	128.0606	10.8578	6.3998	-2.1190	1.6912	-3.3495	11.7599	1
1647620	3039.3216	1906.3265	128.0402	11.1530	5.5110	-0.0956	1.3641	-5.3190	-3.0963	1
1647640	3041.5788	1907.3208	128.0224	11.3670	4.1976	-0.0749	0.8418	-7.7309	1.0090	1
1647660	3043.8684	1908.0055	128.0103	11.4573	2.4192	-0.0465	0.1186	-10.2004	-0.0801	1
1647680	3046.1617	1908.2885	128.0038	11.3898	0.2733	-0.0230	-0.7468	-11.7332	0.1555	1
1647700	3048.4243	1908.1148	128.0011	11.1368	-1.9769	-0.0089	-1.7529	-11.3521	0.0253	1
1647720	3050.6165	1907.4977	128.0002	10.6825	-4.0193	-0.0027	-2.7961	-9.3840	0.0172	1
1647740	3052.6973	1906.5071	128.0000	10.0307	-5.6796	-0.0006	-3.7701	-7.1352	0.0042	1
1647760	3054.6287	1905.2259	128.0000	9.2115	-6.9915	0.0000	-4.5218	-5.6643	-0.0008	1
1647780	3056.3818	1903.7105	128.0000	8.2814	-8.1193	0.0000	-4.9006	-5.3358	-0.0012	0
1647800	3057.9413	1901.9782	128.0000	7.3101	-9.2146	0.0006	-4.9216	-5.5343	0.0054	1
1647820	3059.3059	1900.0247	128.0002	6.3592	-10.3318	0.0027	-4.6477	-5.6977	0.0128	1
1647840	3060.4850	1897.8454	128.0011	5.4647	-11.4467	0.0089	-4.3048	-5.5394	0.0417	0
1647860	3061.4918	1895.4460	128.0038	4.6352	-12.5115	0.0230	-3.9827	-5.1708	0.0940	1
1647880	3062.3391	1892.8408	128.0103	3.8684	-13.4893	0.0465	-3.6864	-4.6396	0.1494	1
1647900	3063.0391	1890.0503	128.0224	3.1610	-14.3520	0.0743	-3.3602	-4.0768	0.1527	0
