# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	13. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	M
# Flight type and number:	Free Flight 5
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1877820	3009.8728	1893.7191	129.2901	0.2680	3.3547	1.2210	0.0000	0.0000	0.0000	1
1877840	3009.9264	1894.3900	129.5343	0.2607	3.9198	1.2560	0.0442	7.0569	0.4837	1
1877860	3009.9771	1895.2870	129.7925	0.1883	5.0614	1.3144	-0.6123	5.6817	0.1706	1
1877880	3010.0017	1896.4146	130.0601	-0.0329	6.0931	1.3613	-1.5056	4.8038	0.2311	1
1877900	3009.9639	1897.7242	130.3370	-0.4549	6.7831	1.4139	-2.7249	2.4125	0.3216	1
1877920	3009.8197	1899.1278	130.6256	-1.0648	6.9885	1.4595	-3.5542	-0.3602	0.2203	1
1877940	3009.5380	1900.5197	130.9209	-1.7714	6.6837	1.4375	-3.6947	-2.7413	-0.2010	1
1877960	3009.1112	1901.8013	131.2006	-2.4871	5.9302	1.2157	-3.4271	-5.1911	-1.7432	1
1877980	3008.5432	1902.8917	131.4071	-3.2376	4.9718	0.6465	-3.7775	-5.1914	-3.8042	1
1878000	3007.8161	1903.7901	131.4592	-4.1740	4.2309	-0.3347	-5.3153	-2.8493	-6.2161	1
1878020	3006.8736	1904.5841	131.2732	-5.4245	4.0434	-1.5820	-7.2887	0.9440	-7.0273	1
1878040	3005.6463	1905.4074	130.8264	-6.9332	4.4145	-2.6717	-8.2318	3.4654	-4.8152	1
1878060	3004.1003	1906.3499	130.2046	-8.4753	4.9825	-3.1061	-7.6038	3.0688	0.0459	0
1878080	3002.2562	1907.4004	129.5839	-9.8243	5.2933	-2.6731	-6.0611	0.4654	4.8088	1
1878100	3000.1706	1908.4672	129.1353	-10.8739	5.1035	-1.6552	-4.3847	-2.4906	6.5209	1
1878120	2997.9066	1909.4418	128.9218	-11.6447	4.4663	-0.6551	-3.1434	-4.3312	4.3843	1
1878140	2995.5127	1910.2537	128.8732	-12.2301	3.6151	-0.1521	-2.5471	-4.5895	0.6675	1
1878160	2993.0146	1910.8879	128.8610	-12.7196	2.7754	-0.1773	-2.2865	-3.9767	-1.6000	1
1878180	2990.4248	1911.3639	128.8023	-13.1469	2.0471	-0.3910	-2.0575	-3.2196	-1.2303	0
1878200	2987.7558	1911.7067	128.7046	-13.4772	1.3918	-0.4301	-1.3718	-3.1268	0.6583	1
1878220	2985.0340	1911.9206	128.6303	-13.6497	0.7066	-0.1837	-0.3809	-3.6091	2.1172	1
1878240	2982.2959	1911.9893	128.6311	-13.6508	-0.0708	0.2028	0.4659	-4.2092	2.1324	0
1878260	2979.5737	1911.8923	128.7114	-13.5290	-0.9226	0.5353	0.8861	-4.4280	1.2893	1
1878280	2976.8843	1911.6203	128.8452	-13.3563	-1.7911	0.7510	0.9264	-4.3112	0.7192	1
1878300	2974.2311	1911.1758	129.0118	-13.1807	-2.6470	0.9127	0.8332	-4.2071	0.7713	0
1878320	2971.6121	1910.5615	129.2103	-13.0053	-3.5045	1.0817	0.8543	-4.3353	0.9617	1
1878340	2969.0290	1909.7740	129.4445	-12.7961	-4.3732	1.2382	1.1581	-4.4224	0.7532	0
1878360	2966.4936	1908.8122	129.7056	-12.5109	-5.2156	1.3088	1.6585	-4.1282	0.0440	1
1878380	2964.0247	1907.6878	129.9681	-12.1331	-5.9702	1.2443	2.1720	-3.4569	-0.7094	1
1878400	2961.6404	1906.4241	130.2033	-11.6918	-6.6233	1.0492	2.3568	-2.9290	-1.2999	1
1878420	2959.3480	1905.0385	130.3877	-11.2465	-7.2519	0.7535	2.1804	-3.1265	-1.7032	0
1878440	2957.1418	1903.5234	130.5047	-10.8415	-7.9758	0.3852	1.8584	-3.9850	-2.0145	1
1878460	2955.0114	1901.8482	130.5418	-10.4714	-8.8603	-0.0297	1.7507	-4.9422	-2.2102	0
1878480	2952.9532	1899.9792	130.4928	-10.0897	-9.8618	-0.4444	1.9752	-5.3097	-2.0695	1
1878500	2950.9755	1897.9035	130.3641	-9.6475	-10.8553	-0.7843	2.4172	-4.8436	-1.4648	1
1878520	2949.0942	1895.6371	130.1791	-9.1265	-11.7254	-0.9794	2.8190	-3.9012	-0.5138	1
1878540	2947.3249	1893.2133	129.9723	-8.5364	-12.4470	-1.0174	3.1032	-3.1753	0.2589	1
1878560	2945.6796	1890.6583	129.7721	-7.8873	-13.0892	-0.9629	3.3761	-3.0715	0.4590	0
1878580	2944.1700	1887.9776	129.5871	-7.1750	-13.7409	-0.9075	3.7337	-3.3933	0.1903	1
1878600	2942.8096	1885.1619	129.4091	-6.3977	-14.4298	-0.9049	4.0848	-3.6054	-0.1776	0
1878620	2941.6109	1882.2057	129.2252	-5.5826	-15.1003	-0.9544	4.1724	-3.2651	-0.3676	1
1878640	2940.5766	1879.1218	129.0274	-4.7859	-15.6669	-1.0306	3.8859	-2.4890	-0.4346	1
1878660	2939.6966	1875.9390	128.8130	-4.0543	-16.0799	-1.1087	3.4248	-1.6174	-0.3826	0
1878680	2938.9549	1872.6898	128.5839	-3.3842	-16.3476	-1.1684	3.1661	-0.9839	-0.2364	1
1878700	2938.3429	1869.3999	128.3456	-2.7182	-16.5082	-1.1985	3.3677	-0.5654	-0.0513	1
1878720	2937.8676	1866.0865	128.1045	-1.9886	-16.5939	-1.2064	3.8669	-0.2740	0.0142	1
1878740	2937.5475	1862.7624	127.8630	-1.1596	-16.6152	-1.2111	4.4378	0.0383	-0.0524	0
1878760	2937.4037	1859.4405	127.6200	-0.2382	-16.5618	-1.2165	4.8447	0.4647	-0.0372	1
1878780	2937.4522	1856.1376	127.3764	0.7394	-16.4179	-1.2067	5.0062	0.9659	0.1090	1
1878800	2937.6995	1852.8733	127.1374	1.7292	-16.1816	-1.1675	4.9653	1.4440	0.2821	0
1878820	2938.1438	1849.6650	126.9094	2.6859	-15.8803	-1.0964	4.6869	1.6642	0.4306	1
1878840	2938.7739	1846.5212	126.6988	3.5607	-15.5659	-0.9943	4.1359	1.5692	0.5978	1
1878860	2939.5681	1843.4386	126.5117	4.3136	-15.2872	-0.8690	3.4042	1.2519	0.7022	1
1878880	2940.4993	1840.4063	126.3512	4.9404	-15.0638	-0.7457	2.7882	0.9514	0.5857	1
1878900	2941.5443	1837.4131	126.2134	5.4823	-14.8782	-0.6536	2.5127	0.8196	0.3585	1
1878920	2942.6922	1834.4550	126.0898	6.0033	-14.6819	-0.6051	2.6052	1.0277	0.1048	1
1878940	2943.9456	1831.5404	125.9714	6.5553	-14.4101	-0.5905	2.8763	1.5936	0.0072	1
1878960	2945.3144	1828.6910	125.8536	7.1671	-14.0067	-0.5932	3.2050	2.3826	-0.0401	1
1878980	2946.8124	1825.9377	125.7341	7.8608	-13.4385	-0.6066	3.6932	3.2934	-0.1026	0
1879000	2948.4587	1823.3155	125.6109	8.6537	-12.7015	-0.6246	4.2522	4.1159	-0.0986	1
1879020	2950.2739	1820.8571	125.4842	9.5337	-11.8167	-0.6365	4.6424	4.7939	-0.0345	1
1879040	2952.2722	1818.5889	125.3563	10.4472	-10.8211	-0.6339	4.6343	5.2463	0.0554	1
1879060	2954.4528	1816.5287	125.2307	11.3151	-9.7633	-0.6123	4.1732	5.4189	0.1518	1
1879080	2956.7982	1814.6836	125.1114	12.0632	-8.6968	-0.5670	3.3979	5.3445	0.2917	0
1879100	2959.2781	1813.0500	125.0039	12.6374	-7.6784	-0.4937	2.3978	4.9310	0.4493	1
1879120	2961.8532	1811.6122	124.9139	13.0075	-6.7587	-0.3979	1.2998	4.3026	0.5411	1
1879140	2964.4811	1810.3465	124.8447	13.1770	-5.9538	-0.2975	0.3182	3.6700	0.5011	1
1879160	2967.1240	1809.2307	124.7949	13.1881	-5.2194	-0.2112	-0.3182	3.5033	0.3639	1
1879180	2969.7563	1808.2587	124.7602	13.1010	-4.4671	-0.1407	-0.6346	3.8933	0.3115	0
1879200	2972.3644	1807.4438	124.7386	12.9624	-3.6310	-0.0718	-0.7792	4.4859	0.3517	1
1879220	2974.9412	1806.8063	124.7315	12.7905	-2.7211	0.0094	-0.9286	4.7665	0.4568	0
1879240	2977.4805	1806.3554	124.7424	12.5811	-1.8159	0.1042	-1.1418	4.4401	0.5170	1
1879260	2979.9737	1806.0799	124.7732	12.3217	-0.9967	0.1999	-1.4294	3.7914	0.4702	1
1879280	2982.4092	1805.9567	124.8223	11.9996	-0.2870	0.2810	-1.7788	3.2304	0.3455	0
1879300	2984.7735	1805.9651	124.8856	11.6081	0.3493	0.3459	-2.1451	3.0306	0.2732	1
1879320	2987.0525	1806.0964	124.9607	11.1533	0.9652	0.4104	-2.4425	3.0809	0.3269	0
1879340	2989.2348	1806.3512	125.0498	10.6573	1.5914	0.4982	-2.5696	3.1687	0.5274	1
1879360	2991.3154	1806.7330	125.1600	10.1486	2.2377	0.6201	-2.5523	3.2896	0.7249	0
1879380	2993.2943	1807.2463	125.2979	9.6460	2.9066	0.7565	-2.4708	3.4045	0.7259	1
