# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	13. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	L
# Flight type and number:	Free Flight 5
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1815180	2978.3231	1830.5387	135.2267	6.3709	-14.4274	-0.2495	4.4351	4.3703	0.5932	1
1815200	2979.6860	1827.7413	135.1881	7.2777	-13.4339	-0.1573	4.6358	5.5242	0.3677	1
1815220	2981.2342	1825.1652	135.1637	8.2223	-12.2098	-0.1118	4.8251	6.7312	0.0703	1
1815240	2982.9749	1822.8574	135.1434	9.1928	-10.7659	-0.1039	4.9390	7.7987	-0.0497	1
1815260	2984.9113	1820.8588	135.1221	10.1517	-9.1541	-0.1060	4.7704	8.4579	-0.0006	1
1815280	2987.0356	1819.1957	135.1010	11.0313	-7.4536	-0.1032	4.1650	8.6963	0.0551	1
1815300	2989.3238	1817.8774	135.0809	11.7551	-5.7513	-0.1071	3.1606	8.4615	-0.0522	1
1815320	2991.7376	1816.8952	135.0581	12.2738	-4.1250	-0.1360	2.0261	7.8883	-0.2456	1
1815340	2994.2334	1816.2274	135.0265	12.5845	-2.6250	-0.1844	1.0262	7.1356	-0.3027	1
1815360	2996.7714	1815.8452	134.9844	12.7166	-1.2656	-0.2213	0.2205	6.4187	-0.1137	1
1815380	2999.3200	1815.7211	134.9380	12.7122	-0.0266	-0.2218	-0.3361	5.9047	0.1189	1
1815400	3001.8563	1815.8346	134.8956	12.6118	1.1262	-0.1883	-0.7117	5.5899	0.2438	1
1815420	3004.3647	1816.1716	134.8626	12.4400	2.2098	-0.1341	-1.0070	5.2740	0.3095	0
1815440	3006.8323	1816.7185	134.8420	12.1991	3.2105	-0.0668	-1.3763	4.7942	0.3667	1
1815460	3009.2444	1817.4558	134.8359	11.8782	4.0971	0.0099	-1.8257	4.1054	0.4110	0
1815480	3011.5836	1818.3574	134.8460	11.4746	4.8538	0.0894	-2.2377	3.4277	0.4080	1
1815500	3013.8342	1819.3973	134.8717	11.0032	5.4992	0.1602	-2.5206	2.9416	0.3100	0
1815520	3015.9849	1820.5571	134.9100	10.4866	6.0794	0.2167	-2.6677	2.7719	0.2413	1
1815540	3018.0289	1821.8291	134.9584	9.9364	6.6425	0.2655	-2.8191	2.8185	0.2296	0
1815560	3019.9595	1823.2141	135.0162	9.3453	7.2115	0.3144	-3.0550	2.8933	0.2595	1
1815580	3021.7670	1824.7137	135.0841	8.6922	7.7769	0.3627	-3.4290	2.8061	0.2507	0
1815600	3023.4364	1826.3248	135.1613	7.9523	8.3161	0.3955	-3.9472	2.6095	0.1146	1
1815620	3024.9479	1828.0401	135.2423	7.1139	8.8155	0.3936	-4.4603	2.3788	-0.1169	1
1815640	3026.2819	1829.8510	135.3187	6.1891	9.2751	0.3472	-4.8364	2.2166	-0.3538	0
1815660	3027.4235	1831.7502	135.3812	5.2026	9.6924	0.2593	-5.0598	1.9913	-0.5425	1
1815680	3028.3630	1833.7280	135.4224	4.1719	10.0498	0.1401	-5.2451	1.6208	-0.6747	1
1815700	3029.0923	1835.7701	135.4373	3.0972	10.3294	0.0040	-5.4832	1.1701	-0.7123	0
1815720	3029.6019	1837.8597	135.4240	1.9714	10.5328	-0.1353	-5.7789	0.8258	-0.6906	1
1815740	3029.8808	1839.9832	135.3832	0.7982	10.6805	-0.2734	-5.9926	0.6079	-0.6682	1
1815760	3029.9212	1842.1319	135.3147	-0.4013	10.7955	-0.4223	-6.0485	0.5216	-0.7775	0
1815780	3029.7203	1844.3014	135.2142	-1.5993	10.8885	-0.6025	-5.9866	0.4273	-1.0160	1
1815800	3029.2814	1846.4873	135.0737	-2.7633	10.9506	-0.8162	-5.7145	0.2270	-1.1796	1
1815820	3028.6150	1848.6817	134.8877	-3.8591	10.9637	-1.0306	-5.2853	-0.0683	-1.0676	1
1815840	3027.7378	1850.8728	134.6614	-4.8630	10.9131	-1.1917	-4.7649	-0.4359	-0.6098	1
1815860	3026.6698	1853.0469	134.4111	-5.7691	10.7987	-1.2661	-4.2683	-0.7420	-0.0976	1
1815880	3025.4301	1855.1923	134.1550	-6.5917	10.6385	-1.2713	-3.9129	-0.9063	0.1422	0
1815900	3024.0331	1857.3023	133.9026	-7.3534	10.4580	-1.2544	-3.6859	-0.9315	0.0722	1
1815920	3022.4888	1859.3755	133.6532	-8.0635	10.2750	-1.2371	-3.4410	-0.9030	0.0387	0
1815940	3020.8077	1861.4123	133.4077	-8.7072	10.0932	-1.1889	-3.0592	-0.8997	0.3415	1
1815960	3019.0059	1863.4127	133.1777	-9.2486	9.9056	-1.0590	-2.4303	-0.9639	0.9178	1
1815980	3017.1082	1865.3745	132.9841	-9.6477	9.7055	-0.8262	-1.5998	-1.0361	1.4629	0
1816000	3015.1468	1867.2949	132.8472	-9.8827	9.4916	-0.5172	-0.7339	-1.1047	1.7195	1
1816020	3013.1551	1869.1711	132.7773	-9.9638	9.2632	-0.1821	-0.0042	-1.1679	1.7118	0
1816040	3011.1613	1871.0002	132.7743	-9.9335	9.0134	0.1309	0.4296	-1.3017	1.4844	1
1816060	3009.1817	1872.7765	132.8296	-9.8619	8.7248	0.3846	0.4208	-1.5363	1.0785	0
1816080	3007.2166	1874.4901	132.9282	-9.8248	8.3692	0.5656	0.0483	-1.9552	0.6966	1
1816100	3005.2518	1876.1242	133.0558	-9.8773	7.9108	0.6938	-0.5486	-2.5774	0.4997	0
1816120	3003.2656	1877.6545	133.2057	-10.0341	7.3220	0.8155	-1.0694	-3.3058	0.6361	1
1816140	3001.2382	1879.0530	133.3820	-10.2701	6.6011	0.9702	-1.3639	-3.9596	0.9220	0
1816160	2999.1576	1880.2949	133.5938	-10.5471	5.7794	1.1521	-1.4499	-4.3486	0.9919	1
1816180	2997.0193	1881.3647	133.8429	-10.8397	4.9061	1.3130	-1.4798	-4.4550	0.7109	1
1816200	2994.8217	1882.2573	134.1190	-11.1428	4.0206	1.4024	-1.5445	-4.4188	0.2138	1
1816220	2992.5622	1882.9730	134.4038	-11.4562	3.1341	1.4013	-1.6132	-4.4117	-0.2480	1
1816240	2990.2392	1883.5110	134.6795	-11.7646	2.2307	1.3181	-1.5348	-4.5812	-0.6067	0
1816260	2987.8564	1883.8653	134.9311	-12.0334	1.2899	1.1661	-1.2199	-4.8256	-0.9350	1
1816280	2985.4258	1884.0270	135.1459	-12.2279	0.3138	0.9630	-0.7451	-4.9993	-1.1589	1
1816300	2982.9653	1883.9908	135.3163	-12.3363	-0.6641	0.7458	-0.3060	-4.8612	-1.1092	1
1816320	2980.4913	1883.7613	135.4443	-12.3761	-1.6018	0.5649	-0.0321	-4.5430	-0.7562	1
1816340	2978.0148	1883.3501	135.5422	-12.3777	-2.4852	0.4492	0.0506	-4.2439	-0.3729	0
1816360	2975.5402	1882.7673	135.6239	-12.3609	-3.3385	0.3851	0.1143	-4.2112	-0.1847	1
1816380	2973.0705	1882.0146	135.6962	-12.3252	-4.2021	0.3286	0.2181	-4.3806	-0.3029	0
1816400	2970.6101	1881.0864	135.7554	-12.2573	-5.1008	0.2398	0.4279	-4.6128	-0.5784	1
1816420	2968.1676	1879.9743	135.7922	-12.1382	-6.0321	0.1151	0.7308	-4.7413	-0.7338	1
1816440	2965.7549	1878.6736	135.8014	-11.9481	-6.9753	-0.0108	1.1359	-4.7236	-0.6170	1
1816460	2963.3883	1877.1842	135.7878	-11.6688	-7.9117	-0.0908	1.6416	-4.6572	-0.2259	0
1816480	2961.0874	1875.5089	135.7651	-11.2906	-8.8291	-0.1028	2.1429	-4.5414	0.1507	1
1816500	2958.8721	1873.6526	135.7467	-10.8148	-9.7112	-0.0695	2.6310	-4.3232	0.2698	0
1816520	2956.7614	1871.6244	135.7373	-10.2497	-10.5346	-0.0359	3.0351	-3.9462	0.1234	1
1816540	2954.7722	1869.4387	135.7324	-9.6013	-11.2824	-0.0332	3.4351	-3.5179	-0.0986	1
1816560	2952.9209	1867.1114	135.7240	-8.8624	-11.9613	-0.0635	3.9201	-3.2230	-0.2349	0
1816580	2951.2272	1864.6542	135.7069	-8.0142	-12.5944	-0.1121	4.5223	-3.0809	-0.2738	1
1816600	2949.7152	1862.0737	135.6792	-7.0376	-13.1948	-0.1649	5.2460	-2.9499	-0.2705	0
1816620	2948.4122	1859.3763	135.6410	-5.9354	-13.7490	-0.2117	5.8372	-2.6493	-0.2159	1
1816640	2947.3411	1856.5741	135.5945	-4.7414	-14.2258	-0.2423	6.1895	-2.1772	-0.0985	0
1816660	2946.5157	1853.6860	135.5441	-3.5038	-14.5928	-0.2530	6.2627	-1.5226	0.0070	1
1816680	2945.9396	1850.7370	135.4933	-2.2649	-14.8331	-0.2519	6.1586	-0.8694	0.0311	1
1816700	2945.6097	1847.7527	135.4433	-1.0465	-14.9506	-0.2532	6.0373	-0.2831	-0.0293	0
1816720	2945.5210	1844.7567	135.3921	0.1424	-14.9562	-0.2643	5.8620	0.2334	-0.0911	1
1816740	2945.6666	1841.7703	135.3376	1.2951	-14.8525	-0.2810	5.6772	0.7854	-0.0959	0
