# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	26. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	I
# Flight type and number:	Free Flight 11
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
5730000	2993.8677	1849.2273	117.5395	-0.0301	0.0000	0.0917	0.0000	0.0000	0.0000	1
5730020	2993.8617	1849.2273	117.5579	-0.0277	-0.0011	0.1082	0.0116	-0.0114	0.1990	1
5730040	2993.8566	1849.2269	117.5828	-0.0162	-0.0053	0.1448	0.0971	-0.0231	0.1922	1
5730060	2993.8552	1849.2252	117.6158	0.0064	-0.0167	0.1877	0.1493	-0.0764	0.2398	1
5730080	2993.8592	1849.2202	117.6579	0.0305	-0.0425	0.2312	0.1111	-0.1733	0.2171	1
5730100	2993.8674	1849.2082	117.7083	0.0468	-0.0859	0.2653	0.0448	-0.2762	0.1337	1
5730120	2993.8779	1849.1858	117.7640	0.0584	-0.1376	0.2851	0.0480	-0.2854	0.0526	1
5730140	2993.8908	1849.1532	117.8223	0.0759	-0.1741	0.2965	0.1220	-0.1201	0.0388	1
5730160	2993.9083	1849.1162	117.8826	0.1010	-0.1751	0.3105	0.1552	0.1138	0.0935	1
5730180	2993.9312	1849.0832	117.9465	0.1206	-0.1423	0.3305	0.0741	0.2617	0.1270	1
5730200	2993.9565	1849.0593	118.0148	0.1186	-0.1011	0.3467	-0.0916	0.2072	0.0610	1
5730220	2993.9786	1849.0427	118.0852	0.0933	-0.0808	0.3467	-0.1911	0.0174	-0.0620	1
5730240	2993.9938	1849.0269	118.1535	0.0590	-0.0941	0.3311	-0.1812	-0.1718	-0.1220	1
5730260	2994.0022	1849.0051	118.2176	0.0323	-0.1291	0.3132	-0.1017	-0.2308	-0.0794	1
5730280	2994.0067	1848.9753	118.2788	0.0225	-0.1577	0.3054	-0.0000	-0.1013	-0.0018	1
5730300	2994.0112	1848.9420	118.3398	0.0323	-0.1567	0.3098	0.1019	0.1108	0.0591	1
5730320	2994.0196	1848.9126	118.4027	0.0590	-0.1250	0.3194	0.1806	0.2452	0.0522	1
5730340	2994.0348	1848.8920	118.4676	0.0933	-0.0826	0.3271	0.1933	0.2252	0.0253	1
5730360	2994.0569	1848.8796	118.5335	0.1179	-0.0549	0.3311	0.0834	0.0796	0.0123	1
5730380	2994.0820	1848.8701	118.6000	0.1179	-0.0575	0.3323	-0.0852	-0.1054	0.0001	1
5730400	2994.1041	1848.8566	118.6665	0.0939	-0.0907	0.3311	-0.1842	-0.2524	-0.0126	1
5730420	2994.1196	1848.8338	118.7324	0.0618	-0.1398	0.3271	-0.1732	-0.2857	-0.0245	1
5730440	2994.1288	1848.8007	118.7973	0.0407	-0.1797	0.3194	-0.0587	-0.1488	-0.0552	1
5730460	2994.1359	1848.7619	118.8602	0.0435	-0.1934	0.3109	0.0820	0.0284	-0.0481	1
5730480	2994.1462	1848.7233	118.9216	0.0730	-0.1896	0.3109	0.2219	0.0677	0.0273	1
5730500	2994.1651	1848.6860	118.9846	0.1234	-0.1975	0.3311	0.3094	-0.1057	0.1628	1
5730520	2994.1956	1848.6443	119.0541	0.1797	-0.2366	0.3770	0.2886	-0.3088	0.3102	1
5730540	2994.2369	1848.5914	119.1354	0.2224	-0.2952	0.4397	0.1603	-0.3440	0.3596	1
5730560	2994.2845	1848.5262	119.2300	0.2399	-0.3390	0.4959	0.0092	-0.1452	0.2488	1
5730580	2994.3329	1848.4558	119.3338	0.2345	-0.3416	0.5218	-0.0811	0.1286	0.0228	1
5730600	2994.3783	1848.3896	119.4387	0.2146	-0.3072	0.5107	-0.1265	0.2684	-0.1671	1
5730620	2994.4187	1848.3329	119.5380	0.1847	-0.2621	0.4804	-0.1661	0.2251	-0.1926	1
5730640	2994.4522	1848.2848	119.6308	0.1424	-0.2274	0.4604	-0.2518	0.1106	-0.0443	1
5730660	2994.4757	1848.2420	119.7222	0.0869	-0.1981	0.4688	-0.3232	0.1321	0.1513	1
5730680	2994.4870	1848.2055	119.8184	0.0288	-0.1488	0.4950	-0.2873	0.3187	0.1674	1
5730700	2994.4872	1848.1824	119.9202	-0.0167	-0.0559	0.5059	-0.1812	0.5944	0.0206	1
5730720	2994.4803	1848.1832	120.0207	-0.0422	0.0883	0.4552	-0.0624	0.8752	-0.4396	1
5730740	2994.4703	1848.2178	120.1023	-0.0542	0.2666	0.2980	-0.0288	0.9888	-1.1093	1
5730760	2994.4586	1848.2898	120.1399	-0.0652	0.4310	0.0262	-0.0804	0.7792	-1.7119	1
5730780	2994.4443	1848.3902	120.1128	-0.0752	0.5167	-0.2982	-0.0514	0.1545	-1.7591	1
5730800	2994.4286	1848.4964	120.0206	-0.0701	0.4842	-0.5537	0.0869	-0.5183	-0.9995	1
5730820	2994.4162	1848.5839	119.8913	-0.0434	0.3541	-0.6360	0.2072	-0.9062	0.1728	1
5730840	2994.4112	1848.6381	119.7662	-0.0085	0.1906	-0.5427	0.1828	-0.8388	0.9528	1
5730860	2994.4128	1848.6601	119.6742	0.0134	0.0552	-0.3708	0.0570	-0.5673	0.9735	1
5730880	2994.4166	1848.6602	119.6179	0.0098	-0.0230	-0.2302	-0.0899	-0.1881	0.5101	1
5730900	2994.4167	1848.6509	119.5822	-0.0225	-0.0589	-0.1689	-0.2343	-0.0738	0.0641	1
5730920	2994.4076	1848.6366	119.5504	-0.0857	-0.1136	-0.1714	-0.3740	-0.2791	-0.1669	1
5730940	2994.3825	1848.6055	119.5136	-0.1924	-0.3045	-0.1984	-0.6602	-1.3280	-0.1465	1
5730960	2994.3306	1848.5148	119.4710	-0.3544	-0.7982	-0.2243	-0.9949	-3.3467	-0.1211	1
5730980	2994.2407	1848.2862	119.4239	-0.5449	-1.7311	-0.2411	-1.0731	-5.9701	-0.0459	1
5731000	2994.1127	1847.8224	119.3746	-0.6656	-3.0869	-0.2494	-0.4297	-8.0613	-0.0242	1
5731020	2993.9744	1847.0515	119.3241	-0.5558	-4.5867	-0.2562	1.2655	-7.8437	-0.0319	1
5731040	2993.8903	1845.9877	119.2721	-0.0782	-5.7337	-0.2679	3.4820	-4.4932	-0.0789	1
5731060	2993.9432	1844.7580	119.2170	0.7844	-6.0598	-0.2885	5.3513	0.9271	-0.1219	1
5731080	2994.2041	1843.5638	119.1567	1.9209	-5.3972	-0.3220	6.3214	6.1078	-0.2030	1
5731100	2994.7115	1842.5991	119.0882	3.1598	-3.9566	-0.3743	6.3462	9.0716	-0.3059	1
5731120	2995.4680	1841.9812	119.0070	4.3415	-2.1548	-0.4520	5.6424	9.6112	-0.4712	1
5731140	2996.4481	1841.7372	118.9074	5.3658	-0.3709	-0.5519	4.6361	8.5862	-0.5709	1
5731160	2997.6143	1841.8328	118.7862	6.2072	1.1655	-0.6506	3.7207	6.9762	-0.4826	1
5731180	2998.9310	1842.2034	118.6471	6.8936	2.3254	-0.7130	3.0567	4.7601	-0.1806	1
5731200	3000.3717	1842.7629	118.5010	7.4734	3.0354	-0.7191	2.6620	2.3276	0.1395	1
5731220	3001.9203	1843.4176	118.3595	7.9954	3.3101	-0.6783	2.4736	0.1880	0.3234	1
5731240	3003.5699	1844.0870	118.2297	8.5112	3.2783	-0.6192	2.5861	-0.8592	0.3171	0
5731260	3005.3248	1844.7289	118.1118	9.0722	3.1262	-0.5691	2.9871	-0.8787	0.2048	1
5731280	3007.1988	1845.3374	118.0020	9.6948	2.9746	-0.5411	3.3215	-0.6251	0.0694	0
5731300	3009.2027	1845.9187	117.8954	10.3329	2.8273	-0.5323	3.2262	-0.7148	-0.0076	1
5731320	3011.3319	1846.4684	117.7891	10.8964	2.6194	-0.5263	2.5604	-1.2618	0.0174	0
5731340	3013.5613	1846.9665	117.6849	11.3022	2.2970	-0.4955	1.5545	-1.9676	0.2389	1
5731360	3015.8528	1847.3871	117.5909	11.5176	1.8575	-0.4121	0.5531	-2.4821	0.5735	0
5731380	3018.1683	1847.7095	117.5200	11.5663	1.3272	-0.2632	-0.1772	-2.8579	0.9254	1
5731400	3020.4793	1847.9180	117.4856	11.5098	0.7246	-0.0537	-0.5111	-3.1529	1.1976	0
5731420	3022.7722	1847.9993	117.4986	11.4166	0.0426	0.2008	-0.5015	-3.6144	1.3837	1
5731440	3025.0460	1847.9350	117.5660	11.3300	-0.7474	0.4773	-0.3531	-4.2283	1.4405	0
5731460	3027.3042	1847.7004	117.6895	11.2426	-1.6779	0.7408	-0.4114	-5.0331	1.2700	1
5731480	3029.5430	1847.2639	117.8623	11.0942	-2.7724	0.9506	-0.9195	-5.9059	0.8695	0
5731500	3031.7419	1846.5914	118.0697	10.8031	-4.0326	1.0861	-1.8952	-6.7511	0.4522	1
5731520	3033.8642	1845.6509	118.2967	10.3146	-5.4227	1.1636	-2.9851	-7.2892	0.2483	0
5731540	3035.8677	1844.4223	118.5352	9.6223	-6.8624	1.2219	-3.9893	-7.3039	0.2817	1
5731560	3037.7132	1842.9059	118.7855	8.7497	-8.2399	1.2896	-4.7661	-6.6651	0.3968	0
5731580	3039.3676	1841.1263	119.0510	7.7106	-9.4448	1.3667	-5.5970	-5.5135	0.4197	1
5731600	3040.7974	1839.1280	119.3321	6.4931	-10.4016	1.4279	-6.5402	-4.0968	0.2584	0
5731620	3041.9648	1836.9657	119.6222	5.0803	-11.0825	1.4365	-7.5972	-2.6929	-0.1117	1
5731640	3042.8295	1834.6950	119.9067	3.4787	-11.4965	1.3593	-8.4864	-1.3918	-0.6359	0
5731660	3043.3563	1832.3671	120.1659	1.7259	-11.6752	1.1824	-9.1381	-0.3149	-1.1576	1
5731680	3043.5199	1830.0249	120.3797	-0.1220	-11.6673	0.9202	-9.4482	0.5049	-1.5347	0
5731700	3043.3075	1827.7002	120.5340	-1.9998	-11.5374	0.6145	-9.4555	0.9161	-1.6313	1
5731720	3042.7199	1825.4099	120.6255	-3.8323	-11.3535	0.3288	-9.0124	1.0005	-1.3556	0
5731740	3041.7746	1823.1588	120.6655	-5.5367	-11.1594	0.1360	-8.1618	0.9456	-0.6730	1
5731760	3040.5052	1820.9462	120.6799	-7.0403	-10.9585	0.0896	-6.9384	1.0043	0.2077	0
5731780	3038.9584	1818.7753	120.7013	-8.3068	-10.7212	0.1887	-5.7007	1.3010	0.8954	1
5731800	3037.1825	1816.6577	120.7554	-9.3495	-10.4089	0.3749	-4.6325	1.7694	1.1076	0
5731820	3035.2186	1814.6118	120.8513	-10.2183	-9.9906	0.5730	-3.9562	2.3819	0.9478	1
5731840	3033.0952	1812.6615	120.9846	-10.9680	-9.4470	0.7405	-3.4859	3.0385	0.7152	0
5731860	3030.8314	1810.8330	121.1475	-11.6315	-8.7697	0.8814	-3.1399	3.7445	0.6274	1
5731880	3028.4426	1809.1536	121.3372	-12.2172	-7.9658	1.0304	-2.7243	4.3376	0.7910	0
5731900	3025.9445	1807.6467	121.5596	-12.7233	-7.0591	1.2248	-2.3338	4.7885	1.1307	1
5731920	3023.3532	1806.3299	121.8271	-13.1497	-6.0815	1.4740	-1.9355	5.0288	1.4277	0
5731940	3020.6847	1805.2141	122.1493	-13.4920	-5.0559	1.7402	-1.5115	5.2304	1.3714	1
5731960	3017.9564	1804.3076	122.5232	-13.7371	-3.9860	1.9506	-0.9718	5.4491	0.8447	0
5731980	3015.1899	1803.6197	122.9295	-13.8677	-2.8636	2.0465	-0.3504	5.7679	0.1158	1
