# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	26. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	G
# Flight type and number:	Free Flight 11
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
5730000	2997.0176	1850.5430	115.7807	0.0018	0.0000	-0.0791	0.0000	0.0000	0.0000	1
5730020	2997.0180	1850.5430	115.7648	0.0038	-0.0011	-0.1024	0.0181	-0.0114	-0.2787	1
5730040	2997.0192	1850.5425	115.7397	0.0115	-0.0053	-0.1535	0.0506	-0.0231	-0.2812	1
5730060	2997.0226	1850.5409	115.7034	0.0288	-0.0167	-0.2060	0.1157	-0.0764	-0.2647	1
5730080	2997.0307	1850.5359	115.6573	0.0580	-0.0425	-0.2440	0.1866	-0.1732	-0.1417	1
5730100	2997.0458	1850.5239	115.6058	0.0929	-0.0859	-0.2562	0.1919	-0.2764	0.0278	1
5730120	2997.0678	1850.5015	115.5548	0.1177	-0.1376	-0.2462	0.0858	-0.2848	0.1032	1
5730140	2997.0929	1850.4688	115.5074	0.1179	-0.1741	-0.2298	-0.0840	-0.1226	0.0889	1
5730160	2997.1150	1850.4318	115.4629	0.0933	-0.1741	-0.2222	-0.1914	0.1229	-0.0063	1
5730180	2997.1302	1850.3992	115.4185	0.0583	-0.1377	-0.2270	-0.1874	0.2832	-0.0575	1
5730200	2997.1383	1850.3767	115.3721	0.0288	-0.0861	-0.2382	-0.1180	0.2760	-0.0631	1
5730220	2997.1417	1850.3647	115.3232	0.0112	-0.0425	-0.2506	-0.0519	0.1771	-0.0598	1
5730240	2997.1428	1850.3597	115.2719	0.0034	-0.0177	-0.2640	-0.0179	0.0662	-0.0704	1
5730260	2997.1431	1850.3576	115.2176	0.0014	-0.0107	-0.2797	0.0000	-0.0024	-0.0932	1
5730280	2997.1433	1850.3554	115.1600	0.0034	-0.0193	-0.2941	0.0177	-0.0747	-0.0647	1
5730300	2997.1444	1850.3499	115.1000	0.0112	-0.0468	-0.2999	0.0524	-0.1950	-0.0001	1
5730320	2997.1478	1850.3367	115.0400	0.0288	-0.0947	-0.2941	0.1162	-0.3011	0.0651	1
5730340	2997.1560	1850.3120	114.9824	0.0590	-0.1525	-0.2797	0.1943	-0.3216	0.0918	1
5730360	2997.1714	1850.2757	114.9281	0.0967	-0.1966	-0.2635	0.2074	-0.1588	0.0758	1
5730380	2997.1947	1850.2334	114.8770	0.1291	-0.2081	-0.2478	0.1362	0.0573	0.0730	1
5730400	2997.2231	1850.1925	114.8290	0.1467	-0.1941	-0.2292	0.0327	0.1396	0.1033	1
5730420	2997.2533	1850.1558	114.7853	0.1523	-0.1818	-0.2035	0.0028	0.0185	0.1571	1
5730440	2997.2840	1850.1197	114.7476	0.1550	-0.1891	-0.1729	0.0201	-0.1127	0.1676	1
5730460	2997.3153	1850.0801	114.7161	0.1579	-0.2073	-0.1465	0.0178	-0.1076	0.1085	1
5730480	2997.3472	1850.0368	114.6890	0.1579	-0.2180	-0.1303	-0.0179	-0.0076	0.0461	1
5730500	2997.3785	1849.9929	114.6640	0.1550	-0.2164	-0.1202	-0.0200	0.0450	0.0318	1
5730520	2997.4092	1849.9503	114.6409	0.1523	-0.2101	-0.1057	-0.0033	0.0192	0.1069	1
