# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	26. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	H
# Flight type and number:	Free Flight 11
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
5730000	2991.6227	1844.7693	121.9649	-0.0066	0.2672	0.0390	0.0000	0.0000	0.0000	1
5730020	2991.6213	1844.8227	121.9727	-0.0121	0.3046	0.0278	-0.0558	0.4945	-0.1242	1
5730040	2991.6178	1844.8911	121.9760	-0.0291	0.3673	0.0003	-0.1108	0.2654	-0.1734	1
5730060	2991.6097	1844.9696	121.9728	-0.0577	0.3877	-0.0311	-0.1846	-0.0409	-0.1664	1
5730080	2991.5947	1845.0462	121.9636	-0.0916	0.3480	-0.0514	-0.1857	-0.3885	-0.0581	1
5730100	2991.5731	1845.1088	121.9522	-0.1133	0.2666	-0.0500	-0.0672	-0.5055	0.0781	1
5730120	2991.5494	1845.1529	121.9436	-0.1043	0.1827	-0.0293	0.1438	-0.3679	0.1500	1
5730140	2991.5314	1845.1819	121.9405	-0.0571	0.1159	0.0006	0.3430	-0.2798	0.1598	1
5730160	2991.5265	1845.1992	121.9438	0.0207	0.0597	0.0317	0.4660	-0.2641	0.1621	1
5730180	2991.5396	1845.2058	121.9532	0.1115	0.0066	0.0572	0.4806	-0.2836	0.1106	1
5730200	2991.5711	1845.2019	121.9667	0.1930	-0.0353	0.0677	0.3687	-0.1680	0.0034	1
5730220	2991.6168	1845.1917	121.9803	0.2461	-0.0516	0.0592	0.1794	0.0082	-0.1004	1
5730240	2991.6696	1845.1812	121.9904	0.2610	-0.0436	0.0375	-0.0356	0.1022	-0.1350	0
5730260	2991.7212	1845.1742	121.9953	0.2403	-0.0260	0.0118	-0.1933	0.0967	-0.1269	1
5730280	2991.7657	1845.1708	121.9951	0.1964	-0.0115	-0.0151	-0.2790	0.0546	-0.1332	1
5730300	2991.7998	1845.1696	121.9893	0.1497	-0.0041	-0.0470	-0.2330	0.0101	-0.1812	1
5730320	2991.8255	1845.1692	121.9763	0.1243	0.0000	-0.0860	-0.0517	0.0254	-0.2163	1
5730340	2991.8495	1845.1696	121.9549	0.1366	0.0041	-0.1292	0.1821	0.0116	-0.2189	1
5730360	2991.8802	1845.1708	121.9246	0.1824	0.0104	-0.1751	0.3162	0.0486	-0.2325	1
5730380	2991.9225	1845.1738	121.8848	0.2422	0.0184	-0.2265	0.3099	0.0511	-0.2824	1
5730400	2991.9770	1845.1782	121.8340	0.3023	0.0157	-0.2804	0.2765	-0.0273	-0.2895	1
5730420	2992.0434	1845.1800	121.7727	0.3685	-0.0267	-0.3173	0.3534	-0.3325	-0.1403	1
5730440	2992.1244	1845.1675	121.7071	0.4553	-0.1392	-0.3050	0.5153	-0.7950	0.2174	1
5730460	2992.2255	1845.1244	121.6507	0.5591	-0.3152	-0.2207	0.5867	-1.0844	0.6425	1
5730480	2992.3481	1845.0415	121.6188	0.6462	-0.4892	-0.0766	0.3677	-0.8292	0.8942	1
5730500	2992.4840	1844.9287	121.6200	0.6733	-0.5712	0.0756	-0.0627	-0.0782	0.7494	1
5730520	2992.6174	1844.8130	121.6490	0.6223	-0.5157	0.1719	-0.4847	0.6973	0.2704	1
5730540	2992.7329	1844.7224	121.6888	0.5111	-0.3527	0.1826	-0.6900	1.0678	-0.2153	1
5730560	2992.8219	1844.6719	121.7221	0.3731	-0.1526	0.1337	-0.7373	1.0291	-0.3822	1
5730580	2992.8822	1844.6614	121.7423	0.2368	0.0305	0.0807	-0.6619	0.8246	-0.2147	0
5730600	2992.9166	1844.6841	121.7544	0.1246	0.1790	0.0599	-0.4882	0.6537	0.0184	1
5730620	2992.9320	1844.7330	121.7663	0.0508	0.2934	0.0685	-0.2462	0.4868	0.1145	0
5730640	2992.9369	1844.8014	121.7818	0.0123	0.3765	0.0832	-0.0958	0.3398	0.0676	1
5730660	2992.9369	1844.8835	121.7996	-0.0123	0.4306	0.0834	-0.1104	0.1940	-0.0456	0
5730680	2992.9320	1844.9737	121.8151	-0.0425	0.4606	0.0546	-0.1957	0.0946	-0.2150	1
5730700	2992.9199	1845.0678	121.8214	-0.0780	0.4716	-0.0176	-0.1875	0.0123	-0.4910	0
5730720	2992.9008	1845.1623	121.8081	-0.1052	0.4659	-0.1392	-0.1023	-0.0657	-0.7582	1
5730740	2992.8778	1845.2541	121.7657	-0.1136	0.4415	-0.2895	0.0114	-0.1689	-0.8328	0
5730760	2992.8554	1845.3389	121.6923	-0.0982	0.3939	-0.4205	0.1394	-0.3023	-0.5739	1
5730780	2992.8385	1845.4117	121.5975	-0.0580	0.3217	-0.4807	0.2708	-0.4327	-0.0672	0
5730800	2992.8322	1845.4676	121.5000	0.0010	0.2327	-0.4496	0.3529	-0.4937	0.4224	1
5730820	2992.8389	1845.5048	121.4177	0.0621	0.1468	-0.3499	0.2838	-0.4020	0.6650	0
5730840	2992.8570	1845.5263	121.3600	0.1061	0.0865	-0.2292	0.2099	-0.2424	0.6138	1
5730860	2992.8814	1845.5394	121.3260	0.1026	0.0790	-0.1303	-0.1831	0.0993	0.4277	0
5730880	2992.8980	1845.5579	121.3079	0.0058	0.1654	-0.0850	-0.6277	0.6636	0.0602	1
5730900	2992.8837	1845.6056	121.2920	-0.2738	0.4092	-0.1196	-1.9641	1.6139	-0.3363	0
5730920	2992.7885	1845.7216	121.2601	-0.8210	0.8950	-0.2778	-3.6323	3.1421	-1.1244	1
5730940	2992.5553	1845.9636	121.1809	-1.5370	1.6633	-0.6175	-4.2201	4.7066	-2.2441	1
5730960	2992.1737	1846.3869	121.0131	-2.0326	2.6033	-1.1399	-1.7346	5.2355	-3.2043	1
5730980	2991.7422	1847.0049	120.7249	-1.7960	3.4126	-1.7111	3.6655	3.5490	-2.9803	1
5731000	2991.4553	1847.7519	120.3286	-0.6197	3.7296	-2.0805	8.7633	-0.0719	-1.1061	1
5731020	2991.4943	1848.4967	119.8927	1.1513	3.3990	-2.0477	10.1678	-3.5997	1.4747	1
5731040	2991.9158	1849.1115	119.5095	2.8856	2.6092	-1.6319	7.9404	-5.0290	3.1082	1
5731060	2992.6486	1849.5404	119.2400	4.1579	1.7424	-1.0499	4.7561	-4.1682	3.1359	1
5731080	2993.5790	1849.8085	119.0896	4.9404	1.0896	-0.5304	2.6850	-2.4276	2.2263	1
5731100	2994.6248	1849.9763	119.0278	5.4216	0.7089	-0.1793	1.8053	-1.1576	1.2495	1
5731120	2995.7477	1850.0920	119.0179	5.7796	0.4998	0.0122	1.6652	-0.7469	0.5510	1
5731140	2996.9366	1850.1762	119.0327	6.0943	0.3660	0.1041	1.4406	-0.5984	0.2609	0
5731160	2998.1854	1850.2384	119.0595	6.3964	0.3023	0.1591	1.5456	-0.1459	0.2068	1
5731180	2999.4951	1850.2971	119.0963	6.7050	0.3609	0.2215	1.5301	0.6498	0.4102	0
5731200	3000.8674	1850.3828	119.1481	7.0313	0.5822	0.2939	1.7008	1.5917	0.3985	1
5731220	3002.3077	1850.5300	119.2139	7.3871	0.9512	0.3369	1.8769	2.2174	0.0944	0
5731240	3003.8222	1850.7633	119.2829	7.7621	1.4044	0.3203	1.9273	2.4456	-0.2944	1
5731260	3005.4125	1851.0918	119.3420	8.1313	1.8644	0.2609	1.7792	2.2863	-0.3986	0
5731280	3007.0747	1851.5090	119.3872	8.4905	2.2534	0.2086	1.7428	1.7241	-0.1915	1
5731300	3008.8087	1851.9931	119.4254	8.8732	2.5009	0.1989	2.0126	0.8382	0.1087	0
5731320	3010.6240	1852.5094	119.4668	9.3132	2.5583	0.2259	2.4106	-0.2449	0.2320	1
5731340	3012.5339	1853.0164	119.5158	9.7965	2.4130	0.2533	2.5368	-1.2482	0.1033	0
5731360	3014.5426	1853.4746	119.5681	10.2638	2.0853	0.2485	2.2493	-2.0884	-0.1388	1
5731380	3016.6395	1853.8506	119.6152	10.6530	1.6069	0.2038	1.6955	-2.7350	-0.3399	0
5731400	3018.8038	1854.1174	119.6496	10.9327	0.9989	0.1361	1.0954	-3.3396	-0.3954	1
5731420	3021.0126	1854.2501	119.6697	11.1018	0.2579	0.0781	0.5790	-4.0202	-0.2432	0
5731440	3023.2445	1854.2205	119.6809	11.1662	-0.6414	0.0606	0.0766	-4.9242	0.0522	1
5731460	3025.4790	1853.9936	119.6939	11.1175	-1.7217	0.0906	-0.5086	-5.8954	0.2985	0
5731480	3027.6916	1853.5318	119.7171	10.9254	-2.9727	0.1403	-1.3397	-6.7048	0.2875	1
5731500	3029.8492	1852.8045	119.7500	10.5503	-4.3449	0.1644	-2.3663	-7.1302	-0.0000	0
5731520	3031.9117	1851.7939	119.7829	9.9687	-5.7752	0.1403	-3.4631	-7.2648	-0.2874	1
5731540	3033.8367	1850.4944	119.8061	9.1853	-7.2050	0.0906	-4.4087	-7.1364	-0.2991	0
5731560	3035.5858	1848.9119	119.8191	8.2187	-8.5700	0.0609	-5.2778	-6.6564	-0.0500	1
5731580	3037.1241	1847.0664	119.8305	7.0803	-9.7884	0.0798	-6.1052	-5.6680	0.2520	0
5731600	3038.4180	1844.9965	119.8510	5.7742	-10.7838	0.1423	-6.9756	-4.3455	0.4242	1
5731620	3039.4338	1842.7529	119.8874	4.3142	-11.5225	0.2214	-7.6894	-3.0023	0.4185	0
5731640	3040.1437	1840.3875	119.9396	2.7390	-12.0217	0.2883	-8.1642	-1.9151	0.2819	1
5731660	3040.5294	1837.9442	120.0027	1.1042	-12.3194	0.3247	-8.2725	-1.0193	0.0877	0
5731680	3040.5853	1835.4597	120.0695	-0.5401	-12.4393	0.3275	-8.2136	-0.1833	-0.0805	1
5731700	3040.3133	1832.9685	120.1337	-2.1671	-12.3838	0.3071	-8.0656	0.7342	-0.1521	0
5731720	3039.7185	1830.5062	120.1923	-3.7666	-12.1551	0.2786	-7.9506	1.5957	-0.1465	1
5731740	3038.8067	1828.1064	120.2451	-5.3226	-11.7789	0.2500	-7.6765	2.2531	-0.1369	0
