# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	26. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	L
# Flight type and number:	Free Flight 11
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
5730860	2997.1103	1843.7069	130.0525	-0.2724	0.2490	-0.1416	-0.8949	0.9684	-0.6633	1
5730880	2997.0392	1843.7751	130.0121	-0.4205	0.4483	-0.2790	-0.7115	1.1066	-0.8466	1
5730900	2996.9421	1843.8862	129.9409	-0.4958	0.6584	-0.4104	-0.1543	1.0567	-0.5759	1
5730920	2996.8408	1844.0384	129.8479	-0.4346	0.8424	-0.4800	0.7042	0.8222	-0.1123	1
5730940	2996.7682	1844.2232	129.7489	-0.2039	0.9778	-0.4916	1.6334	0.5380	0.1116	1
5730960	2996.7593	1844.4295	129.6513	0.1815	1.0609	-0.5037	2.3106	0.2648	-0.1167	1
5730980	2996.8408	1844.6475	129.5474	0.6763	1.1084	-0.5747	2.6992	0.1513	-0.5865	1
5731000	2997.0298	1844.8729	129.4214	1.2433	1.1532	-0.7057	3.0034	0.2316	-0.8527	1
5731020	2997.3382	1845.1088	129.2651	1.8565	1.2309	-0.8333	3.1966	0.5087	-0.5514	1
5731040	2997.7724	1845.3653	129.0881	2.4723	1.3628	-0.8918	3.0915	0.8127	-0.0445	1
5731060	2998.3271	1845.6539	128.9084	3.0205	1.5528	-0.8790	2.5068	1.0720	0.3178	1
5731080	2998.9806	1845.9864	128.7365	3.4427	1.8111	-0.8739	1.7063	1.4700	-0.0420	1
5731100	2999.7042	1846.3784	128.5588	3.7431	2.1563	-0.9923	1.1732	1.9759	-1.0284	1
5731120	3000.4779	1846.8489	128.3396	3.9879	2.5867	-1.2888	1.1220	2.4079	-2.0711	1
5731140	3001.2993	1847.4131	128.0433	4.2594	3.0560	-1.6843	1.5047	2.4349	-2.2520	1
5731160	3002.1816	1848.0713	127.6659	4.6055	3.4873	-1.9840	1.9826	1.9716	-1.0834	1
5731180	3003.1415	1848.8080	127.2497	5.0144	3.8300	-2.0146	2.2094	1.4376	0.7641	1
5731200	3004.1874	1849.6033	126.8601	5.4334	4.0854	-1.7671	2.0696	1.0767	2.0115	1
5731220	3005.3149	1850.4422	126.5429	5.8150	4.2700	-1.3930	1.7584	0.7855	2.0552	1
5731240	3006.5134	1851.3113	126.3029	6.1523	4.3747	-1.0654	1.5506	0.3283	1.3468	1
5731260	3007.7758	1852.1920	126.1167	6.4790	4.3643	-0.8613	1.6235	-0.3663	0.6352	1
5731280	3009.1050	1853.0570	125.9584	6.8453	4.2015	-0.7571	1.9689	-1.2192	0.2838	1
5731300	3010.5139	1853.8726	125.8139	7.2935	3.8577	-0.6928	2.4686	-2.1689	0.3076	1
5731320	3012.0224	1854.6001	125.6812	7.8491	3.3015	-0.6381	3.0818	-3.3226	0.2645	1
5731340	3013.6536	1855.1932	125.5586	8.5113	2.4977	-0.6023	3.6114	-4.6917	0.1375	1
5731360	3015.4269	1855.5992	125.4403	9.2372	1.4390	-0.6063	3.7999	-5.9907	-0.1697	1
5731380	3017.3484	1855.7688	125.3161	9.9387	0.1815	-0.6516	3.4136	-6.7886	-0.3439	1
5731400	3019.4024	1855.6718	125.1797	10.5052	-1.1612	-0.7083	2.4120	-6.8566	-0.2843	1
5731420	3021.5505	1855.3044	125.0327	10.8460	-2.4687	-0.7443	1.0636	-6.3465	-0.0924	1
5731440	3023.7408	1854.6843	124.8819	10.9208	-3.6659	-0.7476	-0.3426	-5.6450	0.0692	1
5731460	3025.9188	1853.8380	124.7337	10.7417	-4.7356	-0.7212	-1.5322	-5.0190	0.2023	1
5731480	3028.0375	1852.7901	124.5934	10.3531	-5.6952	-0.6706	-2.4321	-4.5185	0.3151	1
5731500	3030.0601	1851.5599	124.4655	9.7970	-6.5784	-0.6030	-3.1525	-4.2415	0.3827	1
5731520	3031.9563	1850.1587	124.3522	9.0906	-7.4260	-0.5307	-3.9072	-4.1739	0.3627	1
5731540	3033.6963	1848.5895	124.2532	8.2348	-8.2719	-0.4652	-4.6555	-4.2618	0.2939	0
5731560	3035.2502	1846.8500	124.1661	7.2336	-9.1275	-0.4083	-5.3798	-4.3304	0.2635	1
5731580	3036.5897	1844.9385	124.0899	6.0967	-9.9726	-0.3555	-5.9928	-4.2037	0.2666	1
5731600	3037.6889	1842.8609	124.0239	4.8251	-10.7592	-0.3074	-6.6943	-3.7711	0.2243	0
5731620	3038.5198	1840.6348	123.9669	3.4082	-11.4242	-0.2672	-7.4797	-2.9901	0.1665	1
5731640	3039.0522	1838.2912	123.9171	1.8537	-11.9045	-0.2282	-8.1507	-1.8925	0.1961	1
5731660	3039.2613	1835.8730	123.8756	0.2106	-12.1570	-0.1766	-8.4256	-0.6341	0.2981	0
5731680	3039.1365	1833.4284	123.8464	-1.4394	-12.1805	-0.0990	-8.2260	0.4754	0.4612	1
5731700	3038.6855	1831.0008	123.8360	-3.0092	-12.0163	0.0138	-7.5930	1.2746	0.6646	0
5731720	3037.9328	1828.6219	123.8519	-4.4291	-11.7249	0.1607	-6.6667	1.7328	0.8369	1
5731740	3036.9138	1826.3109	123.9003	-5.6653	-11.3573	0.3206	-5.6692	1.9754	0.8463	0
5731760	3035.6667	1824.0790	123.9802	-6.7322	-10.9330	0.4470	-4.8968	2.2387	0.5163	1
5731780	3034.2210	1821.9377	124.0791	-7.6861	-10.4375	0.4889	-4.5199	2.6537	-0.0682	1
5731800	3032.5922	1819.9040	124.1758	-8.5900	-9.8400	0.4312	-4.4768	3.2915	-0.5725	0
5731820	3030.7850	1818.0017	124.2516	-9.4674	-9.1273	0.3067	-4.3542	3.8890	-0.7773	1
5731840	3028.8053	1816.2531	124.2984	-10.2909	-8.3264	0.1727	-3.9705	4.2048	-0.6530	1
5731860	3026.6686	1814.6711	124.3206	-11.0143	-7.4812	0.0802	-3.3086	4.2902	-0.3157	0
5731880	3024.3995	1813.2606	124.3305	-11.6123	-6.6168	0.0550	-2.6573	4.3470	0.0750	1
5731900	3022.0237	1812.0244	124.3426	-12.0888	-5.7344	0.0922	-2.0792	4.4774	0.3432	0
5731920	3019.5640	1810.9668	124.3674	-12.4586	-4.8361	0.1671	-1.5968	4.5316	0.4556	1
5731940	3017.0402	1810.0900	124.4095	-12.7347	-3.9325	0.2530	-1.1540	4.5070	0.4260	1
5731960	3014.4702	1809.3938	124.4686	-12.9226	-3.0224	0.3366	-0.7313	4.5429	0.4026	0
5731980	3011.8712	1808.8810	124.5441	-13.0174	-2.0813	0.4193	-0.2518	4.8229	0.4193	1
5732000	3009.2632	1808.5613	124.6363	-13.0002	-1.0884	0.5018	0.3809	5.1328	0.4227	0
5732020	3006.6711	1808.4456	124.7449	-12.8509	-0.0581	0.5747	1.1175	5.2500	0.3373	1
5732040	3004.1228	1808.5381	124.8662	-12.5738	0.9694	0.6203	1.7217	5.0827	0.1574	0
5732060	3001.6416	1808.8334	124.9930	-12.2076	1.9664	0.6163	2.0463	4.8565	-0.1640	1
5732080	2999.2398	1809.3246	125.1128	-11.8096	2.9475	0.5433	2.0185	4.8722	-0.5396	0
5732100	2996.9177	1810.0124	125.2103	-11.4267	3.9520	0.3811	1.8307	5.1434	-1.0189	1
5732120	2994.6691	1810.9054	125.2652	-11.0712	4.9914	0.0930	1.6813	5.3341	-1.7784	0
5732140	2992.4892	1812.0090	125.2475	-10.7202	6.0189	-0.3589	1.7548	5.1035	-2.7614	1
5732160	2990.3810	1813.3130	125.1216	-10.3343	6.9495	-0.9494	2.0484	4.3195	-3.3967	0
5732180	2988.3555	1814.7888	124.8677	-9.8802	7.7212	-1.5343	2.4559	3.3819	-2.8614	1
5732200	2986.4290	1816.4015	124.5079	-9.3327	8.3409	-1.8977	2.9712	2.6949	-1.0372	0
5732220	2984.6224	1818.1251	124.1086	-8.6634	8.8700	-1.9026	3.6642	2.4767	1.0813	1
5732240	2982.9636	1819.9495	123.7469	-7.8417	9.3717	-1.5926	4.5254	2.5057	2.3480	0
5732260	2981.4857	1821.8738	123.4716	-6.8565	9.8670	-1.1376	5.3827	2.4988	2.4905	1
5732280	2980.2210	1823.8963	123.2918	-5.7408	10.3306	-0.6978	5.9082	2.2162	2.0281	1
5732300	2979.1894	1826.0060	123.1924	-4.5707	10.7216	-0.3496	5.9600	1.7361	1.4474	0
5732320	2978.3927	1828.1849	123.1520	-3.4429	11.0157	-0.0966	5.4826	1.1972	1.0247	1
5732340	2977.8122	1830.4123	123.1538	-2.4521	11.2162	0.0913	4.5458	0.7667	0.7904	1
5732360	2977.4119	1832.6714	123.1885	-1.6666	11.3461	0.2492	3.3476	0.4754	0.7483	0
5732380	2977.1456	1834.9508	123.2535	-1.1067	11.4363	0.3972	2.1834	0.3815	0.7581	1
5732400	2976.9692	1837.2459	123.3474	-0.7344	11.5105	0.5209	1.3872	0.3621	0.5565	1
5732420	2976.8519	1839.5549	123.4619	-0.4615	11.5658	0.5826	1.1409	0.2582	0.1017	0
5732440	2976.7846	1841.8722	123.5804	-0.1734	11.5645	0.5625	1.5484	-0.1635	-0.3475	1
5732460	2976.7825	1844.1808	123.6869	0.2398	11.4491	0.4848	2.4547	-0.9116	-0.5310	0
5732480	2976.8805	1846.4518	123.7744	0.8499	11.1776	0.4033	3.6361	-1.8087	-0.3727	1
5732500	2977.1225	1848.6518	123.8482	1.6595	10.7536	0.3680	4.6038	-2.5258	-0.0228	0
5732520	2977.5443	1850.7533	123.9216	2.5892	10.2271	0.4046	4.9177	-2.8555	0.3882	1
5732540	2978.1582	1852.7426	124.0101	3.5174	9.6618	0.5139	4.5410	-2.8708	0.7410	0
5732560	2978.9512	1854.6180	124.1271	4.3473	9.0982	0.6742	3.7951	-2.7649	0.9330	1
5732580	2979.8971	1856.3819	124.2798	5.0544	8.5401	0.8459	3.1978	-2.7822	0.8631	0
5732600	2980.9730	1858.0340	124.4655	5.6754	7.9719	0.9857	2.9169	-2.8794	0.5753	1
5732620	2982.1673	1859.5707	124.6740	6.2627	7.3812	1.0714	2.8914	-3.0157	0.2673	1
5732640	2983.4781	1860.9865	124.8940	6.8537	6.7598	1.1087	2.9987	-3.1846	0.0649	0
5732660	2984.9088	1862.2746	125.1175	7.4619	6.1002	1.1199	3.0974	-3.4081	-0.0014	1
5732680	2986.4628	1863.4266	125.3420	8.0798	5.4023	1.1338	3.1187	-3.5975	0.0910	0
5732700	2988.1407	1864.4355	125.5710	8.6870	4.6807	1.1767	2.9911	-3.6561	0.3209	1
5732720	2989.9376	1865.2988	125.8127	9.2634	3.9533	1.2542	2.7892	-3.6250	0.5154	0
5732740	2991.8460	1866.0169	126.0727	9.7986	3.2221	1.3306	2.5639	-3.6388	0.3740	1
5732760	2993.8571	1866.5877	126.3449	10.2901	2.4616	1.3405	2.3541	-3.8965	-0.1838	0
5732780	2995.9621	1867.0015	126.6089	10.7351	1.6353	1.2373	2.1129	-4.3316	-0.8698	1
5732800	2998.1511	1867.2418	126.8398	11.1243	0.7251	1.0306	1.7974	-4.7986	-1.2975	0
5732820	3000.4118	1867.2915	127.0212	11.4476	-0.2528	0.7735	1.4463	-5.0602	-1.3792	1
5732840	3002.7302	1867.1407	127.1492	11.6998	-1.2553	0.5252	1.0710	-5.0467	-1.1759	1
5732860	3005.0917	1866.7894	127.2313	11.8824	-2.2384	0.3305	0.7483	-4.8166	-0.8223	0
5732880	3007.4831	1866.2453	127.2814	11.9966	-3.1853	0.2189	0.4111	-4.6107	-0.3139	1
5732900	3009.8904	1865.5153	127.3188	12.0316	-4.1170	0.2018	-0.0158	-4.6316	0.1627	0
5732920	3012.2958	1864.5985	127.3622	11.9630	-5.0714	0.2667	-0.6220	-4.8734	0.5529	1
5732940	3014.6756	1863.4867	127.4255	11.7665	-6.0671	0.3747	-1.3384	-5.1312	0.6289	0
5732960	3017.0024	1862.1717	127.5120	11.4415	-7.0780	0.4712	-1.9709	-5.0872	0.4061	1
5732980	3019.2522	1860.6555	127.6140	11.0179	-8.0481	0.5193	-2.3339	-4.6847	0.0629	1
5733000	3021.4096	1858.9525	127.7197	10.5292	-8.9397	0.5257	-2.5558	-4.2168	-0.0904	1
5733020	3023.4639	1857.0797	127.8243	9.9751	-9.7583	0.5368	-2.9018	-3.9038	0.1170	1
5733040	3025.3996	1855.0491	127.9345	9.3120	-10.5363	0.5933	-3.6250	-3.8244	0.4731	1
5733060	3027.1887	1852.8651	128.0616	8.4863	-11.3029	0.6834	-4.5952	-3.8268	0.5303	1
5733080	3028.7941	1850.5280	128.2078	7.4746	-12.0665	0.7566	-5.5402	-3.8324	0.2690	1
