# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	18. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	B
# Flight type and number:	Free Flight 6
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1468200	2980.7332	1946.2331	127.5573	-0.2107	1.1640	0.2042	0.0000	0.0000	0.0000	1
1468220	2980.6911	1946.4659	127.5981	-0.2694	1.1941	0.2238	-0.6781	0.7008	0.2593	1
1468240	2980.6255	1946.7107	127.6468	-0.4081	1.1201	0.2576	-0.8103	-0.9952	0.1409	1
1468260	2980.5279	1946.9139	127.7012	-0.5692	0.7205	0.2737	-0.8812	-2.9654	0.0275	1
1468280	2980.3978	1946.9989	127.7563	-0.6998	-0.0417	0.2627	-0.5285	-4.8738	-0.1353	1
1468300	2980.2479	1946.8973	127.8063	-0.7505	-1.0350	0.2256	0.0212	-5.5396	-0.2616	1
1468320	2980.0976	1946.5850	127.8466	-0.7180	-2.0002	0.1756	0.3782	-4.5669	-0.2694	1
1468340	2979.9607	1946.0972	127.8765	-0.6397	-2.6834	0.1303	0.4808	-2.5091	-0.2119	1
1468360	2979.8418	1945.5116	127.8987	-0.5574	-2.9436	0.1047	0.3837	-0.0700	-0.0498	1
1468380	2979.7378	1944.9198	127.9184	-0.4989	-2.7866	0.1006	0.2348	1.8527	0.0392	1
1468400	2979.6422	1944.3970	127.9389	-0.4855	-2.3237	0.1035	-0.0640	3.0157	0.0210	1
1468420	2979.5436	1943.9903	127.9598	-0.5311	-1.6963	0.0967	-0.4357	3.4984	-0.0782	1
1468440	2979.4297	1943.7185	127.9776	-0.6058	-1.0531	0.0749	-0.4733	3.2212	-0.1584	1
1468460	2979.3012	1943.5691	127.9897	-0.6233	-0.5615	0.0465	0.1281	1.9788	-0.1479	1
1468480	2979.1804	1943.4939	127.9962	-0.4983	-0.3772	0.0230	1.1108	-0.0015	-0.0944	1
1468500	2979.1019	1943.4182	127.9989	-0.2243	-0.5739	0.0089	1.7839	-2.0493	-0.0416	1
