# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	18. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	M
# Flight type and number:	Free Flight 6
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1425420	2991.8876	1847.9327	124.4220	-2.3877	-1.7543	-7.3050	0.0000	0.0000	0.0000	1
1425440	2991.4101	1847.5818	122.9610	-2.6782	-1.9064	-8.2911	-3.8085	-2.1185	-13.1024	0
1425460	2990.8164	1847.1701	121.1056	-3.1997	-2.1318	-9.9637	-2.1918	-0.6511	-6.7588	1
1425480	2990.1302	1846.7291	118.9756	-3.5586	-2.1747	-10.7466	-1.2895	0.3198	-1.0469	1
1425500	2989.3930	1846.3003	116.8069	-3.7236	-2.0306	-10.4064	-0.3190	1.2041	5.1565	1
1425520	2988.6408	1845.9169	114.8130	-3.7213	-1.7505	-9.3737	0.3346	1.6780	6.6219	1
1425540	2987.9044	1845.6001	113.0575	-3.5308	-1.3720	-8.3279	1.3458	2.0732	4.1201	1
1425560	2987.2285	1845.3681	111.4818	-3.0637	-0.8983	-7.4607	3.3489	2.7506	3.8784	1
1425580	2986.6789	1845.2408	110.0732	-2.3483	-0.3839	-6.4802	4.2146	2.6263	5.4157	0
1425600	2986.2892	1845.2145	108.8897	-1.5872	0.0552	-5.1339	3.7645	1.9036	8.2409	1
1425620	2986.0440	1845.2629	108.0196	-0.9813	0.3415	-3.5281	2.4184	0.9506	8.6179	1
1425640	2985.8967	1845.3511	107.4785	-0.6066	0.4751	-2.0543	1.2248	0.2753	6.6392	1
1425660	2985.8014	1845.4529	107.1979	-0.4191	0.5111	-1.0012	0.5016	-0.0151	3.9007	1
1425680	2985.7290	1845.5555	107.0780	-0.3404	0.5022	-0.3967	0.2018	-0.0896	1.8696	1
1425700	2985.6652	1845.6538	107.0392	-0.3163	0.4609	-0.1085	-0.0225	-0.2898	0.7781	1
1425720	2985.6025	1845.7399	107.0346	-0.3095	0.3745	-0.0035	0.0470	-0.5655	0.1533	1
1425740	2985.5414	1845.8036	107.0378	-0.2987	0.2408	-0.0016	0.0835	-0.8173	-0.2278	1
1425760	2985.4830	1845.8362	107.0340	-0.2921	0.0858	-0.0459	0.0185	-0.8156	-0.2890	1
1425780	2985.4246	1845.8379	107.0194	-0.3080	-0.0452	-0.0945	-0.1580	-0.5714	-0.2300	1
1425800	2985.3598	1845.8182	106.9962	-0.3566	-0.1078	-0.1257	-0.3416	-0.1057	-0.0942	1
1425820	2985.2820	1845.7948	106.9692	-0.4291	-0.0751	-0.1315	-0.4341	0.4435	0.0399	1
1425840	2985.1882	1845.7881	106.9436	-0.4962	0.0451	-0.1136	-0.3149	0.8443	0.1531	1
1425860	2985.0835	1845.8128	106.9237	-0.5146	0.2031	-0.0800	0.0597	0.8791	0.2017	1
1425880	2984.9823	1845.8694	106.9116	-0.4462	0.3220	-0.0403	0.6092	0.4202	0.2055	1
1425900	2984.9050	1845.9416	106.9076	-0.2849	0.3435	-0.0006	1.0711	-0.2075	0.1925	1
1425920	2984.8684	1846.0068	106.9114	-0.0661	0.2659	0.0375	1.2199	-0.6530	0.1917	1
1425940	2984.8785	1846.0480	106.9226	0.1545	0.1320	0.0710	1.0583	-0.7729	0.1588	1
1425960	2984.9302	1846.0596	106.9398	0.3359	-0.0105	0.0912	0.7765	-0.6966	0.0647	1
1425980	2985.0129	1846.0438	106.9591	0.4625	-0.1333	0.0878	0.4886	-0.5503	-0.0973	1
1426000	2985.1152	1846.0063	106.9749	0.5331	-0.2234	0.0603	0.2146	-0.3593	-0.2026	1
1426020	2985.2261	1845.9544	106.9832	0.5487	-0.2755	0.0224	-0.0590	-0.1630	-0.2119	1
1426040	2985.3347	1845.8960	106.9839	0.5111	-0.2892	-0.0071	-0.3267	0.0347	-0.1045	1
1426060	2985.4306	1845.8387	106.9804	0.4273	-0.2689	-0.0169	-0.5457	0.1772	0.0155	1
1426080	2985.5057	1845.7885	106.9771	0.3178	-0.2199	-0.0113	-0.6037	0.3252	0.0680	1
1426100	2985.5577	1845.7507	106.9759	0.2116	-0.1509	-0.0033	-0.5006	0.3916	0.0250	1
1426120	2985.5903	1845.7281	106.9758	0.1312	-0.0752	0.0000	-0.3053	0.3803	-0.0036	1
1426140	2985.6102	1845.7207	106.9759	0.0788	-0.0011	0.0033	-0.1873	0.3595	0.0251	1
1426160	2985.6218	1845.7277	106.9771	0.0399	0.0696	0.0113	-0.1793	0.3510	0.0675	1
1426180	2985.6261	1845.7485	106.9804	0.0034	0.1326	0.0169	-0.1951	0.3082	0.0171	1
1426200	2985.6232	1845.7807	106.9839	-0.0274	0.1731	0.0065	-0.1301	0.1300	-0.1104	1
1426220	2985.6152	1845.8177	106.9830	-0.0462	0.1753	-0.0252	-0.0451	-0.1145	-0.2231	1
1426240	2985.6047	1845.8509	106.9738	-0.0590	0.1433	-0.0698	-0.0551	-0.2562	-0.2503	1
1426260	2985.5916	1845.8751	106.9551	-0.0793	0.1044	-0.1135	-0.1397	-0.1919	-0.2026	1
1426280	2985.5730	1845.8926	106.9284	-0.1116	0.0894	-0.1472	-0.2007	0.0175	-0.1319	1
1426300	2985.5469	1845.9108	106.8962	-0.1460	0.1113	-0.1711	-0.1761	0.2271	-0.1010	1
1426320	2985.5146	1845.9371	106.8600	-0.1657	0.1566	-0.1869	-0.0430	0.2876	-0.0645	1
1426340	2985.4807	1845.9735	106.8214	-0.1577	0.1926	-0.1913	0.1155	0.1252	0.0072	1
1426360	2985.4515	1846.0142	106.7835	-0.1179	0.1915	-0.1773	0.2922	-0.1327	0.1281	1
1426380	2985.4335	1846.0501	106.7505	-0.0534	0.1515	-0.1432	0.3926	-0.3120	0.2287	1
1426400	2985.4301	1846.0748	106.7262	0.0134	0.0947	-0.0978	0.3272	-0.3043	0.2518	1
1426420	2985.4389	1846.0880	106.7114	0.0561	0.0468	-0.0554	0.1206	-0.1916	0.1912	1
1426440	2985.4526	1846.0935	106.7040	0.0637	0.0182	-0.0263	-0.0686	-0.0851	0.1016	1
1426460	2985.4644	1846.0953	106.7009	0.0478	0.0056	-0.0123	-0.1301	-0.0260	0.0344	1
1426480	2985.4717	1846.0957	106.6991	0.0288	0.0011	-0.0117	-0.0848	-0.0112	-0.0305	1
1426500	2985.4759	1846.0957	106.6962	0.0218	0.0000	-0.0235	0.0048	0.0030	-0.0880	1
1426520	2985.4804	1846.0957	106.6897	0.0329	0.0000	-0.0465	0.1075	-0.0008	-0.1514	1
1426540	2985.4891	1846.0957	106.6776	0.0625	0.0000	-0.0743	0.1951	0.0002	-0.1508	1
1426560	2985.5054	1846.0957	106.6600	0.1052	0.0000	-0.0945	0.2531	-0.0001	-0.0720	1
1426580	2985.5312	1846.0957	106.6398	0.1501	0.0000	-0.0967	0.2148	0.0000	0.0537	1
1426600	2985.5654	1846.0957	106.6213	0.1881	0.0000	-0.0833	0.1641	-0.0000	0.1109	1
1426620	2985.6064	1846.0957	106.6065	0.2188	0.0000	-0.0694	0.1318	0.0000	0.0554	1
1426640	2985.6529	1846.0957	106.5935	0.2465	0.0000	-0.0694	0.1436	-0.0000	-0.0554	1
1426660	2985.7050	1846.0957	106.5787	0.2725	0.0000	-0.0833	0.1247	0.0002	-0.1110	1
1426680	2985.7620	1846.0957	106.5602	0.2930	0.0000	-0.0967	0.0887	-0.0006	-0.0536	1
1426700	2985.8222	1846.0957	106.5400	0.3017	0.0010	-0.0945	0.0186	0.0023	0.0715	1
1426720	2985.8827	1846.0961	106.5224	0.2858	0.0081	-0.0743	-0.1389	0.0532	0.1526	1
1426740	2985.9365	1846.0990	106.5103	0.2192	0.0313	-0.0470	-0.4442	0.1460	0.1447	1
1426760	2985.9703	1846.1087	106.5036	0.0550	0.0906	-0.0257	-1.1008	0.3983	0.0796	1
1426780	2985.9586	1846.1352	106.5000	-0.2520	0.2095	-0.0173	-1.9824	0.7826	0.0055	1
1426800	2985.8695	1846.1925	106.4966	-0.6852	0.3875	-0.0230	-2.5652	1.0830	-0.0684	1
1426820	2985.6845	1846.2902	106.4908	-1.1218	0.5747	-0.0381	-2.1508	0.9540	-0.1022	1
1426840	2985.4208	1846.4224	106.4814	-1.3779	0.6847	-0.0514	-0.6330	0.2629	-0.0602	1
1426860	2985.1333	1846.5641	106.4703	-1.3398	0.6598	-0.0475	1.1163	-0.5659	0.0834	1
