# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	21. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	I
# Flight type and number:	Free Flight 8
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
5382680	3026.4115	1830.3075	127.9586	-0.7388	0.8827	0.0556	0.0000	0.0000	0.0000	1
5382700	3026.2637	1830.4840	127.9697	-0.9083	1.0767	0.0898	-2.1297	2.4288	0.4186	1
5382720	3026.0481	1830.7382	127.9945	-1.2402	1.4620	0.1606	-1.6525	1.9284	0.3807	1
5382740	3025.7676	1831.0688	128.0340	-1.4914	1.7754	0.2195	-0.9993	1.3278	0.2529	1
5382760	3025.4516	1831.4484	128.0823	-1.5534	1.9131	0.2368	0.3156	0.0973	-0.0577	1
5382780	3025.1463	1831.8340	128.1287	-1.4040	1.8599	0.2036	1.3536	-0.7951	-0.3167	1
5382800	3024.8900	1832.1923	128.1637	-1.1266	1.6888	0.1403	1.6143	-1.0307	-0.3745	1
5382820	3024.6957	1832.5096	128.1848	-0.8264	1.4656	0.0778	1.4883	-1.2294	-0.2820	1
5382840	3024.5594	1832.7785	128.1949	-0.5650	1.2155	0.0347	1.1449	-1.3004	-0.1493	1
5382860	3024.4697	1832.9958	128.1987	-0.3574	0.9590	0.0123	0.9050	-1.3241	-0.0598	1
5382880	3024.4165	1833.1621	128.1998	-0.1928	0.7309	0.0033	0.7199	-1.0397	-0.0169	1
5382900	3024.3925	1833.2881	128.2000	-0.0570	0.5703	0.0006	0.6030	-0.5685	-0.0043	1
5382920	3024.3937	1833.3903	128.2000	0.0709	0.4801	0.0000	0.6320	-0.2658	0.0008	1
5382940	3024.4209	1833.4802	128.2000	0.2137	0.4285	0.0000	0.7792	-0.2039	0.0012	1
5382960	3024.4792	1833.5617	128.2000	0.3785	0.3953	-0.0006	0.9056	-0.1754	-0.0054	1
5382980	3024.5723	1833.6383	128.1998	0.5452	0.4040	-0.0027	0.8350	0.1671	-0.0128	1
5383000	3024.6972	1833.7233	128.1989	0.6739	0.5003	-0.0089	0.5147	0.7674	-0.0417	1
5383020	3024.8419	1833.8384	128.1962	0.7318	0.6947	-0.0230	0.0734	1.2827	-0.0940	1
