# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	13. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	A
# Flight type and number:	Free Flight 5
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1820240	2990.5806	1926.4646	128.0171	4.2918	1.7955	0.0586	0.0000	0.0000	0.0000	1
1820260	2991.4390	1926.8237	128.0289	4.9492	1.8913	0.0686	8.2549	1.5037	0.1403	0
1820280	2992.5603	1927.2211	128.0446	6.2669	1.9663	0.0832	6.4244	-0.2703	0.0436	1
1820300	2993.9457	1927.6103	128.0621	7.4714	1.7870	0.0824	5.6674	-1.6648	-0.0486	1
1820320	2995.5489	1927.9359	128.0776	8.3773	1.3898	0.0627	3.5542	-2.5884	-0.1587	1
1820340	2997.2967	1928.1662	128.0872	8.9397	0.9369	0.0303	1.8189	-2.2969	-0.1911	1
1820360	2999.1247	1928.3107	128.0897	9.2539	0.6112	-0.0010	1.2109	-1.0777	-0.1444	1
1820380	3000.9982	1928.4106	128.0868	9.3994	0.4884	-0.0189	0.1534	-0.0851	-0.0464	1
1820400	3002.8845	1928.5061	128.0822	9.4357	0.5428	-0.0169	0.0898	0.7456	0.0739	1
1820420	3004.7725	1928.6277	128.0800	9.4167	0.7080	0.0006	-0.2509	1.0356	0.1272	1
1820440	3006.6512	1928.7893	128.0824	9.3456	0.9158	0.0196	-0.4888	1.0935	0.0878	1
1820460	3008.5107	1928.9940	128.0879	9.2343	1.1288	0.0278	-0.6585	1.0761	-0.0037	1
1820480	3010.3449	1929.2408	128.0935	9.1055	1.3204	0.0235	-0.6893	0.8970	-0.0553	1
1820500	3012.1529	1929.5222	128.0973	8.9928	1.4592	0.0140	-0.4980	0.5363	-0.0522	0
1820520	3013.9420	1929.8245	128.0991	8.9303	1.5208	0.0062	-0.1681	0.0863	-0.0290	1
1820540	3015.7251	1930.1305	128.0998	8.9420	1.4982	0.0022	0.2695	-0.3133	-0.0072	1
1820560	3017.5188	1930.4237	128.1000	9.0369	1.3873	0.0006	0.6946	-0.7588	-0.0074	1
1820580	3019.3398	1930.6854	128.1000	9.2066	1.1662	0.0000	1.0432	-1.3767	0.0033	1
1820600	3021.2014	1930.8902	128.1000	9.4271	0.7952	-0.0006	1.2191	-2.2741	-0.0060	0
1820620	3023.1107	1931.0035	128.0998	9.6659	0.2430	-0.0027	1.2230	-3.2482	-0.0126	1
1820640	3025.0678	1930.9874	128.0989	9.8893	-0.4942	-0.0089	1.0749	-4.1462	-0.0418	1
1820660	3027.0664	1930.8058	128.0962	10.0568	-1.4056	-0.0230	0.6980	-4.9865	-0.0940	1
1820680	3029.0905	1930.4252	128.0897	10.1113	-2.4794	-0.0465	-0.0378	-5.7708	-0.1494	1
1820700	3031.1109	1929.8141	128.0776	9.9923	-3.6996	-0.0743	-1.1053	-6.4948	-0.1527	1
1820720	3033.0874	1928.9454	128.0600	9.6767	-5.0256	-0.0940	-2.1257	-6.8963	-0.0664	1
1820740	3034.9816	1927.8038	128.0400	9.2033	-6.3839	-0.0940	-2.7407	-6.8367	0.0664	1
1820760	3036.7688	1926.3918	128.0224	8.6422	-7.6903	-0.0743	-2.9651	-6.3359	0.1527	1
1820780	3038.4385	1924.7277	128.0103	8.0482	-8.8833	-0.0465	-3.0109	-5.6287	0.1494	1
1820800	3039.9880	1922.8385	128.0038	7.4448	-9.9401	-0.0230	-3.0212	-4.9193	0.0940	1
1820820	3041.4164	1920.7517	128.0011	6.8284	-10.8728	-0.0089	-3.0794	-4.3307	0.0418	1
1820840	3042.7194	1918.4894	128.0002	6.1626	-11.7222	-0.0027	-3.4675	-4.0800	0.0128	1
