# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	02. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	I
# Flight type and number:	Free Flight 2
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
2157460	3005.4161	1863.7247	128.4180	-0.1683	-1.7857	0.1241	0.0000	0.0000	0.0000	1
2157480	3005.3824	1863.3675	128.4428	-0.1727	-1.7687	0.0546	-0.0858	-0.0517	-0.8534	1
2157500	3005.3470	1863.0172	128.4399	-0.1699	-1.6363	-0.0877	0.0766	1.2301	-0.7515	1
2157520	3005.3144	1862.7130	128.4078	-0.1418	-1.3269	-0.2085	0.2141	2.0508	-0.5166	1
2157540	3005.2903	1862.4865	128.3565	-0.0910	-0.9255	-0.2639	0.3204	2.2124	-0.0520	1
2157560	3005.2780	1862.3428	128.3022	-0.0336	-0.5766	-0.2481	0.2972	1.5385	0.2724	1
2157580	3005.2768	1862.2558	128.2572	0.0074	-0.4164	-0.1929	0.1410	0.1249	0.3579	1
2157600	3005.2810	1862.1763	128.2250	0.0157	-0.4808	-0.1392	-0.0501	-0.9141	0.2139	1
2157620	3005.2831	1862.0635	128.2015	-0.0146	-0.6885	-0.1085	-0.2537	-1.4574	0.0911	1
2157640	3005.2752	1861.9009	128.1816	-0.0832	-0.8855	-0.1011	-0.4389	-0.7298	-0.0413	1
2157660	3005.2498	1861.7093	128.1611	-0.1850	-0.9663	-0.1035	-0.6008	0.0306	-0.0204	1
2157680	3005.2012	1861.5144	128.1402	-0.3067	-0.9729	-0.0967	-0.6591	0.1069	0.0780	1
2157700	3005.1272	1861.3201	128.1224	-0.4235	-1.0030	-0.0749	-0.5624	-0.3539	0.1585	1
2157720	3005.0317	1861.1132	128.1103	-0.5060	-1.0844	-0.0465	-0.3019	-0.6010	0.1478	1
2157740	3004.9248	1860.8864	128.1038	-0.5308	-1.1517	-0.0230	0.0345	-0.2189	0.0944	1
2157760	3004.8194	1860.6525	128.1011	-0.4875	-1.1318	-0.0089	0.4060	0.4133	0.0416	1
2157780	3004.7298	1860.4337	128.1002	-0.3825	-1.0181	-0.0027	0.6976	0.8244	0.0128	1
2157800	3004.6664	1860.2453	128.1000	-0.2468	-0.8602	-0.0006	0.7465	0.8539	0.0055	1
2157820	3004.6310	1860.0896	128.1000	-0.1264	-0.7130	0.0000	0.5177	0.6700	-0.0015	1
2157840	3004.6158	1859.9601	128.1000	-0.0528	-0.6079	0.0000	0.2048	0.3873	0.0004	1
2157860	3004.6099	1859.8464	128.1000	-0.0211	-0.5498	0.0000	0.0598	0.1626	-0.0001	1
2157880	3004.6074	1859.7401	128.1000	-0.0071	-0.5213	0.0000	0.0591	0.0699	0.0000	1
2157900	3004.6071	1859.6379	128.1000	0.0022	-0.4953	0.0000	0.0435	0.1569	-0.0000	1
2157920	3004.6083	1859.5420	128.1000	0.0057	-0.4545	0.0000	-0.0167	0.2677	0.0000	1
2157940	3004.6094	1859.4561	128.1000	0.0083	-0.4093	0.0000	0.0136	0.2546	-0.0000	1
2157960	3004.6116	1859.3783	128.1000	0.0231	-0.3940	0.0000	0.1310	-0.0557	0.0000	1
2157980	3004.6186	1859.2985	128.1000	0.0507	-0.4297	0.0000	0.1835	-0.3453	-0.0000	1
2158000	3004.6319	1859.2064	128.1000	0.0729	-0.4942	0.0000	0.0673	-0.3942	0.0000	1
2158020	3004.6478	1859.1008	128.1000	0.0757	-0.5380	0.0000	-0.0550	-0.1144	-0.0000	1
2158040	3004.6621	1858.9912	128.1000	0.0654	-0.5231	0.0000	-0.0760	0.2595	0.0000	1
2158060	3004.6739	1858.8916	128.1000	0.0549	-0.4449	0.0000	-0.0306	0.5648	-0.0000	1
2158080	3004.6841	1858.8133	128.1000	0.0455	-0.3226	0.0000	-0.0417	0.6845	0.0000	1
2158100	3004.6921	1858.7625	128.1000	0.0281	-0.1706	0.0000	-0.1265	0.8304	-0.0000	1
2158120	3004.6953	1858.7450	128.1000	0.0007	0.0122	0.0000	-0.1711	0.9790	0.0000	1
2158140	3004.6924	1858.7674	128.1000	-0.0253	0.2364	0.0000	-0.1138	1.2386	-0.0000	1
2158160	3004.6852	1858.8396	128.1000	-0.0384	0.5153	0.0000	-0.0107	1.5290	0.0000	1
2158180	3004.6770	1858.9735	128.1000	-0.0414	0.8694	0.0000	0.0110	1.9167	-0.0000	1
2158200	3004.6686	1859.1873	128.1000	-0.0498	1.3570	0.0000	-0.0708	2.7804	0.0000	1
2158220	3004.6571	1859.5163	128.1000	-0.0766	2.0576	0.0000	-0.1947	4.2444	-0.0000	1
2158240	3004.6380	1860.0104	128.1000	-0.1221	2.9309	0.0000	-0.2914	4.9914	0.0000	1
2158260	3004.6083	1860.6887	128.1000	-0.1691	3.6976	0.0000	-0.2250	3.4403	-0.0000	1
2158280	3004.5703	1861.4894	128.1000	-0.1936	3.9701	0.0000	-0.0474	-0.4003	0.0000	1
2158300	3004.5308	1862.2767	128.1000	-0.1809	3.6004	0.0000	0.1871	-3.8420	-0.0000	1
2158320	3004.4979	1862.9296	128.1000	-0.1385	2.8611	0.0000	0.2838	-4.4082	0.0000	1
2158340	3004.4754	1863.4212	128.1000	-0.0896	2.1826	0.0000	0.2376	-2.7098	-0.0000	1
2158360	3004.4621	1863.8026	128.1000	-0.0520	1.7564	0.0000	0.1386	-1.2759	0.0000	1
2158380	3004.4547	1864.1237	128.1000	-0.0274	1.4698	0.0000	0.0953	-1.2383	-0.0000	1
2158400	3004.4511	1864.3905	128.1000	-0.0119	1.1434	0.0000	0.0672	-1.9140	0.0000	1
2158420	3004.4499	1864.5811	128.1000	-0.0083	0.7024	0.0000	-0.0235	-2.5471	-0.0000	1
2158440	3004.4478	1864.6715	128.1000	-0.0183	0.1674	0.0000	-0.0974	-2.9168	0.0000	1
2158460	3004.4426	1864.6480	128.1000	-0.0310	-0.3890	0.0000	-0.0602	-2.8613	-0.0000	1
2158480	3004.4354	1864.5159	128.1000	-0.0308	-0.8379	0.0000	0.0463	-1.9517	0.0000	1
2158500	3004.4303	1864.3129	128.1000	-0.0078	-1.0044	0.0000	0.1811	0.0485	-0.0000	1
