# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	26. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	B
# Flight type and number:	Free Flight 11
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
5730000	2993.3377	1839.7160	119.9000	0.0646	0.1087	0.0000	0.0000	0.0000	0.0000	1
5730020	2993.3506	1839.7377	119.9000	0.0582	0.1101	0.0000	-0.0625	0.0116	-0.0000	1
5730040	2993.3610	1839.7600	119.9000	0.0386	0.1154	-0.0000	-0.1317	0.0385	0.0000	1
5730060	2993.3661	1839.7839	119.9000	0.0050	0.1243	0.0000	-0.2076	0.0669	-0.0000	1
5730080	2993.3630	1839.8098	119.9000	-0.0396	0.1252	-0.0000	-0.2563	-0.0042	-0.0000	1
5730100	2993.3502	1839.8340	119.9000	-0.0850	0.0908	-0.0000	-0.2261	-0.2964	0.0000	1
5730120	2993.3290	1839.8461	119.9000	-0.1157	0.0012	0.0000	-0.1041	-0.6301	-0.0000	1
5730140	2993.3039	1839.8345	119.9000	-0.1199	-0.1251	0.0000	0.0678	-0.7376	0.0000	1
5730160	2993.2810	1839.7960	119.9000	-0.1017	-0.2345	0.0000	0.1511	-0.4476	-0.0000	1
5730180	2993.2633	1839.7407	119.9000	-0.0793	-0.2788	0.0000	0.1030	-0.0071	0.0000	1
5730200	2993.2493	1839.6845	119.9000	-0.0688	-0.2496	0.0000	0.0050	0.3529	-0.0000	1
