# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	26. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	D
# Flight type and number:	Free Flight 11
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
5730000	2995.5073	1853.1406	120.8000	0.3581	0.0284	0.0000	0.0000	0.0000	0.0000	1
5730020	2995.5789	1853.1463	120.8000	0.3930	0.0446	0.0000	0.4761	0.1798	-0.0000	1
5730040	2995.6645	1853.1585	120.8000	0.4481	0.0852	0.0000	0.1916	0.2534	0.0000	1
5730060	2995.7581	1853.1804	120.8000	0.4628	0.1333	0.0000	-0.0363	0.2668	-0.0000	1
5730080	2995.8496	1853.2118	120.8000	0.4219	0.1655	-0.0000	-0.3663	0.1079	-0.0000	1
5730100	2995.9269	1853.2466	120.8000	0.3242	0.1555	-0.0000	-0.6340	-0.1919	0.0000	1
5730120	2995.9793	1853.2740	120.8000	0.1810	0.0946	0.0000	-0.8242	-0.4496	-0.0000	1
5730140	2995.9993	1853.2844	120.8000	0.0128	0.0000	0.0000	-0.9371	-0.5557	0.0000	1
5730160	2995.9844	1853.2740	120.8000	-0.1340	-0.0952	0.0000	-0.6498	-0.4566	-0.0000	1
5730180	2995.9457	1853.2463	120.8000	-0.1981	-0.1576	0.0000	-0.0516	-0.2004	0.0000	1
5730200	2995.9052	1853.2110	120.8000	-0.1498	-0.1690	0.0000	0.5992	0.0987	-0.0000	1
5730220	2995.8857	1853.1787	120.8000	-0.0239	-0.1367	0.0000	0.8106	0.2755	0.0000	1
5730240	2995.8956	1853.1563	120.8000	0.1015	-0.0872	0.0000	0.5570	0.2694	-0.0000	1
5730260	2995.9263	1853.1439	120.8000	0.1644	-0.0476	0.0000	0.0850	0.1497	0.0000	1
5730280	2995.9614	1853.1372	120.8000	0.1570	-0.0332	0.0000	-0.2440	0.0002	-0.0000	1
5730300	2995.9891	1853.1306	120.8000	0.1207	-0.0476	0.0000	-0.2096	-0.1505	0.0000	1
5730320	2996.0097	1853.1182	120.8000	0.1025	-0.0872	0.0000	0.0064	-0.2666	-0.0000	1
5730340	2996.0301	1853.0957	120.8000	0.1152	-0.1377	0.0000	0.1698	-0.2857	0.0000	1
5730360	2996.0558	1853.0631	120.8000	0.1352	-0.1741	0.0000	0.0899	-0.1221	-0.0000	1
5730380	2996.0842	1853.0261	120.8000	0.1326	-0.1741	0.0000	-0.1029	0.1221	0.0000	1
5730400	2996.1088	1852.9934	120.8000	0.0975	-0.1377	0.0000	-0.2648	0.2860	-0.0000	1
5730420	2996.1232	1852.9710	120.8000	0.0355	-0.0873	0.0000	-0.3548	0.2657	0.0000	1
5730440	2996.1230	1852.9585	120.8000	-0.0573	-0.0482	0.0000	-0.5176	0.1480	-0.0000	1
5730460	2996.1003	1852.9517	120.8000	-0.2100	-0.0348	0.0000	-0.9464	-0.0075	0.0000	1
5730480	2996.0390	1852.9446	120.8000	-0.4502	-0.0519	0.0000	-1.4836	-0.1688	-0.0000	1
5730500	2995.9202	1852.9310	120.8000	-0.7564	-0.0958	0.0000	-1.7467	-0.2909	0.0000	1
5730520	2995.7364	1852.9063	120.8000	-1.0361	-0.1525	0.0000	-1.2739	-0.3269	-0.0000	1
5730540	2995.5058	1852.8699	120.8000	-1.1745	-0.1956	0.0000	-0.1978	-0.1482	0.0000	1
5730560	2995.2666	1852.8280	120.8000	-1.1274	-0.2030	0.0000	0.8035	0.0815	-0.0000	1
5730580	2995.0548	1852.7887	120.8000	-0.9641	-0.1775	0.0000	1.0713	0.2143	0.0000	1
5730600	2994.8810	1852.7570	120.8000	-0.8101	-0.1383	0.0000	0.6242	0.2028	-0.0000	1
5730620	2994.7308	1852.7334	120.8000	-0.7518	-0.0984	0.0000	-0.0414	0.1818	0.0000	1
5730640	2994.5803	1852.7177	120.8000	-0.7933	-0.0535	0.0000	-0.4870	0.2586	-0.0000	1
5730660	2994.4134	1852.7120	120.8000	-0.8810	0.0000	0.0000	-0.4770	0.2890	0.0000	1
5730680	2994.2279	1852.7177	120.8000	-0.9659	0.0565	0.0000	-0.4003	0.2906	-0.0000	1
5730700	2994.0271	1852.7346	120.8000	-1.0385	0.1112	0.0000	-0.2186	0.2326	0.0000	1
5730720	2993.8125	1852.7622	120.8000	-1.1656	0.1768	0.0000	-0.7854	0.3788	-0.0000	1
5730740	2993.5608	1852.8053	120.8000	-1.4821	0.2704	0.0000	-2.2058	0.5841	0.0000	1
5730760	2993.2196	1852.8703	120.8000	-2.0623	0.3761	0.0000	-3.8129	0.5711	-0.0000	1
5730780	2992.7359	1852.9557	120.8000	-2.7727	0.4419	0.0000	-3.9343	0.1848	0.0000	1
5730800	2992.1106	1853.0471	120.8000	-3.2711	0.4188	0.0000	-1.6805	-0.4155	-0.0000	1
5730820	2991.4274	1853.1232	120.8000	-3.2344	0.3092	0.0000	1.9802	-0.8035	0.0000	1
5730840	2990.8168	1853.1707	120.8000	-2.6125	0.1800	0.0000	4.6382	-0.6660	-0.0000	1
5730860	2990.3824	1853.1952	120.8000	-1.5892	0.1327	0.0000	5.9059	0.0120	0.0000	1
5730880	2990.1811	1853.2238	120.8000	-0.3345	0.2756	0.0000	6.6968	1.2397	-0.0000	1
5730900	2990.2486	1853.3054	120.8000	1.0874	0.7033	0.0000	7.6307	2.9776	0.0000	1
5730920	2990.6161	1853.5051	120.8000	2.5850	1.4383	0.0000	7.7712	4.5637	-0.0000	1
5730940	2991.2826	1853.8807	120.8000	3.9226	2.3666	0.0000	6.1473	5.1539	0.0000	1
5730960	2992.1851	1854.4518	120.8000	4.8166	3.2596	0.0000	3.0338	4.1359	-0.0000	1
5730980	2993.2093	1855.1846	120.8000	5.1276	3.9371	0.0000	-0.0374	2.5644	0.0000	1
