# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	18. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	L
# Flight type and number:	Free Flight 6
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1434460	2996.8604	1842.38	128.161	-0.1361	0.5608	0.0723	0	0	0	1
1434480	2996.8332	1842.4922	128.1754	-0.1747	0.6291	0.0505	-0.4826	0.8837	-0.2544	1
1434500	2996.7905	1842.6317	128.1812	-0.2509	0.7547	0.001	-0.3893	0.5668	-0.2859	1
1434520	2996.7328	1842.794	128.1758	-0.3056	0.8348	-0.0514	-0.2095	0.2797	-0.2683	1
1434540	2996.6683	1842.9656	128.1606	-0.3042	0.8273	-0.0875	0.1936	-0.3048	-0.1192	1
1434560	2996.6111	1843.125	128.1408	-0.2345	0.7117	-0.0945	0.5516	-0.8937	0.0563	1
1434580	2996.5745	1843.2503	128.1228	-0.1205	0.509	-0.0758	0.6669	-1.2217	0.163	1
1434600	2996.5629	1843.3285	128.1105	-0.0051	0.2704	-0.0476	0.5539	-1.2846	0.1438	1
1434620	2996.5724	1843.3584	128.1038	0.0744	0.0626	-0.0235	0.2684	-0.8899	0.1044	1
1434640	2996.5927	1843.3536	128.1011	0.1025	-0.0643	-0.0089	-0.0077	-0.3732	0.039	1
1434660	2996.6134	1843.3327	128.1002	0.0891	-0.1106	-0.0027	-0.1706	-0.0108	0.0135	1
1434680	2996.6284	1843.3093	128.1	0.0576	-0.1171	-0.0006	-0.1819	0.0304	0.0053	1
1434700	2996.6365	1843.2859	128.1	0.0288	-0.1283	0	-0.1194	-0.1159	-0.0014	1
1434720	2996.6399	1843.258	128.1	0.0112	-0.1594	0	-0.0519	-0.2316	0.0004	1
1434740	2996.641	1843.2221	128.1	0.0034	-0.1947	0	-0.0166	-0.1634	-0.0001	1
1434760	2996.6413	1843.1802	128.1	0.0007	-0.2136	0	-0.0051	-0.0233	0	1
1434780	2996.6413	1843.1367	128.1	-0.0007	-0.2153	0	-0.0049	0.0308	0	1
1434800	2996.641	1843.0941	128.1	-0.0034	-0.2101	0	-0.017	0.0236	0	1
1434820	2996.6399	1843.0527	128.1	-0.0112	-0.1993	0	-0.0503	0.0608	0	1
1434840	2996.6365	1843.0144	128.1	-0.0295	-0.1724	0	-0.1253	0.1972	0	1
1434860	2996.6281	1842.9837	128.1	-0.0618	-0.1245	0	-0.2016	0.3003	0	1
1434880	2996.6118	1842.9646	128.1	-0.1052	-0.0636	0	-0.2507	0.3263	0	1
1434900	2996.586	1842.9583	128.1	-0.1501	0.001	0	-0.2177	0.3206	0	1
1434920	2996.5517	1842.965	128.1	-0.1874	0.0677	0	-0.1547	0.344	0	1
1434940	2996.511	1842.9853	128.1	-0.216	0.136	0	-0.1246	0.3499	0	1
1434960	2996.4653	1843.0194	128.1	-0.238	0.1995	0	-0.0999	0.3061	0	1
