# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	11. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	A
# Flight type and number:	Free Flight 3
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1671420	3005.2993	1861.4462	62.7706	-2.1619	1.0946	55.6168	0.0000	0.0000	0.0000	1
1671440	3004.8669	1861.6652	73.8940	-2.4781	1.2988	55.6796	-4.0880	2.5243	11.6604	0
1671460	3004.3080	1861.9658	85.0424	-3.0610	1.7208	51.8507	-2.6190	2.1557	-42.8724	1
1671480	3003.6425	1862.3535	94.6342	-3.4620	2.1198	41.0755	-1.4401	1.9173	-73.6768	1
1671500	3002.9232	1862.8137	101.4726	-3.5766	2.4066	27.0838	0.3237	1.0550	-75.4237	1
1671520	3002.2118	1863.3161	105.4677	-3.4412	2.5371	14.9444	1.3265	0.1885	-51.1282	1
1671540	3001.5467	1863.8285	107.4504	-3.1948	2.5336	7.4069	1.3101	-0.3060	-21.9246	1
1671560	3000.9339	1864.3296	108.4305	-2.9413	2.4425	3.7201	1.2807	-0.6782	-11.5635	1
1671580	3000.3702	1864.8055	108.9385	-2.7230	2.3078	2.1679	0.9282	-0.7336	-2.6389	1
1671600	2999.8447	1865.2527	109.2977	-2.5533	2.1656	1.7334	0.7423	-0.7177	-0.1941	1
1671620	2999.3489	1865.6718	109.6318	-2.4270	2.0378	1.6397	0.5500	-0.5952	-0.3455	1
1671640	2998.8739	1866.0678	109.9535	-2.3512	1.9392	1.5782	0.1874	-0.3696	-0.2847	1
1671660	2998.4084	1866.4475	110.2631	-2.3207	1.8598	1.5190	0.1219	-0.3721	-0.3453	1
1671680	2997.9456	1866.8117	110.5612	-2.3483	1.7744	1.4949	-0.2700	-0.4620	-0.0533	1
1671700	2997.4691	1867.1572	110.8610	-2.4904	1.6637	1.6016	-1.1011	-0.5856	0.8289	1
1671720	2996.9494	1867.4772	111.2018	-2.7438	1.4790	1.9980	-1.7893	-1.0299	2.8695	1
1671740	2996.3716	1867.7488	111.6602	-2.8919	1.0866	2.8016	-0.4812	-2.5450	5.3485	1
