# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	11. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	H
# Flight type and number:	Free Flight 3
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1675260	3001.5351	1853.6396	114.1235	0.7842	0.3178	-0.4379	-0.0599	0.6362	-1.0827	0
1675280	3001.6912	1853.7155	114.0159	0.7430	0.4132	-0.6058	-0.4354	0.3217	-0.7157	1
1675300	3001.8323	1853.8048	113.8812	0.6622	0.4595	-0.6891	-0.4540	0.0958	-0.1187	1
1675320	3001.9561	1853.8993	113.7402	0.5799	0.4778	-0.6855	-0.3397	0.0503	0.2531	1
1675340	3002.0643	1853.9960	113.6070	0.4820	0.4873	-0.6411	-0.5364	0.0512	0.2626	0
1675360	3002.1489	1854.0942	113.4838	0.3217	0.4853	-0.5915	-1.0397	-0.0379	0.2071	1
1675380	3002.1930	1854.1901	113.3704	0.0894	0.4573	-0.5275	-1.3939	-0.2350	0.3742	1
1675400	3002.1847	1854.2771	113.2728	-0.1586	0.4015	-0.4225	-1.2340	-0.3665	0.6709	0
1675420	3002.1295	1854.3507	113.2014	-0.3453	0.3409	-0.2746	-0.7013	-0.3033	0.8654	1
1675440	3002.0465	1854.4135	113.1630	-0.4329	0.3086	-0.1128	-0.1360	-0.0492	0.8167	0
1675460	3001.9563	1854.4741	113.1563	-0.4381	0.3199	0.0287	0.1637	0.1887	0.6279	1
1675480	3001.8713	1854.5414	113.1745	-0.4024	0.3615	0.1318	0.2532	0.2832	0.4018	0
1675500	3001.7954	1854.6187	113.2090	-0.3605	0.4036	0.1958	0.1944	0.1863	0.2222	1
1675520	3001.7271	1854.7028	113.2528	-0.3304	0.4185	0.2291	0.1096	-0.0120	0.0897	0
1675540	3001.6633	1854.7861	113.3007	-0.3148	0.3913	0.2436	0.0376	-0.2603	0.0368	1
1675560	3001.6012	1854.8593	113.3502	-0.3094	0.3217	0.2500	0.0028	-0.4562	0.0158	0
1675580	3001.5395	1854.9148	113.4007	-0.3063	0.2210	0.2558	0.0116	-0.5791	0.0318	1
1675600	3001.4786	1854.9477	113.4526	-0.2954	0.1050	0.2676	0.0782	-0.6096	0.0764	0
1675620	3001.4213	1854.9568	113.5077	-0.2665	-0.0094	0.2908	0.2017	-0.5601	0.1490	1
1675640	3001.3720	1854.9440	113.5689	-0.2154	-0.1059	0.3291	0.3223	-0.4320	0.2361	0
1675660	3001.3352	1854.9144	113.6394	-0.1494	-0.1704	0.3816	0.3689	-0.2243	0.2946	1
1675680	3001.3123	1854.8758	113.7215	-0.0882	-0.1995	0.4465	0.3015	-0.0253	0.3460	1
1675700	3001.2999	1854.8346	113.8179	-0.0647	-0.2172	0.5290	-0.0022	-0.0665	0.4535	0
1675720	3001.2864	1854.7890	113.9332	-0.1116	-0.2664	0.6419	-0.4551	-0.3780	0.6598	1
1675740	3001.2552	1854.7280	114.0747	-0.2316	-0.3691	0.7904	-0.8314	-0.7070	0.8619	0
1675760	3001.1937	1854.6413	114.2493	-0.3752	-0.4934	0.9514	-0.7640	-0.6668	0.8449	1
1675780	3001.1051	1854.5307	114.4553	-0.4591	-0.5725	1.0735	-0.1822	-0.2094	0.4702	1
1675800	3001.0101	1854.4123	114.6787	-0.4277	-0.5644	1.1076	0.5291	0.3369	-0.1134	1
1675820	3000.9341	1854.3050	114.8983	-0.2964	-0.4909	1.0449	0.9106	0.5198	-0.5859	1
1675840	3000.8915	1854.2159	115.0966	-0.1296	-0.4139	0.9222	0.8605	0.3336	-0.7353	1
1675860	3000.8822	1854.1394	115.2672	0.0165	-0.3787	0.7889	0.6248	0.0181	-0.6424	0
1675880	3000.8982	1854.0645	115.4122	0.1250	-0.3876	0.6717	0.4322	-0.1677	-0.5188	1
1675900	3000.9322	1853.9844	115.5359	0.2068	-0.4093	0.5688	0.3641	-0.1195	-0.4903	1
1675920	3000.9809	1853.9007	115.6397	0.2731	-0.4061	0.4705	0.3019	0.1164	-0.4906	1
1675940	3001.0415	1853.8219	115.7241	0.3262	-0.3590	0.3747	0.2138	0.3745	-0.4726	0
1675960	3001.1114	1853.7571	115.7896	0.3760	-0.2783	0.2831	0.2430	0.4965	-0.4448	1
1675980	3001.1919	1853.7106	115.8373	0.4439	-0.1980	0.1969	0.4047	0.3706	-0.4192	1
1676000	3001.2889	1853.6779	115.8684	0.5436	-0.1522	0.1176	0.6176	0.1055	-0.3777	0
1676020	3001.4093	1853.6497	115.8844	0.6615	-0.1505	0.0470	0.6329	-0.1267	-0.3253	1
1676040	3001.5535	1853.6178	115.8872	0.7621	-0.1740	-0.0173	0.4164	-0.1630	-0.3025	1
1676060	3001.7142	1853.5801	115.8774	0.8229	-0.1955	-0.0834	0.1710	-0.0672	-0.3454	0
1676080	3001.8827	1853.5396	115.8538	0.8523	-0.2072	-0.1567	0.0793	-0.0125	-0.3975	1
1676100	3002.0551	1853.4973	115.8148	0.8700	-0.2285	-0.2318	0.0959	-0.1428	-0.3829	0
1676120	3002.2307	1853.4482	115.7611	0.8764	-0.2882	-0.2936	0.0153	-0.4333	-0.2614	1
1676140	3002.4057	1853.3820	115.6973	0.8486	-0.3985	-0.3280	-0.2552	-0.6884	-0.0859	1
1676160	3002.5702	1853.2888	115.6299	0.7709	-0.5499	-0.3339	-0.5620	-0.8684	0.0530	1
1676180	3002.7140	1853.1620	115.5638	0.6657	-0.7155	-0.3247	-0.5945	-0.8641	0.0745	0
1676200	3002.8364	1853.0026	115.5000	0.5874	-0.8504	-0.3192	-0.2738	-0.5849	-0.0019	1
1676220	3002.9490	1852.8219	115.4361	0.5793	-0.9016	-0.3264	0.2064	0.0183	-0.0835	0
1676240	3003.0681	1852.6419	115.3695	0.6331	-0.8448	-0.3397	0.4437	0.6248	-0.0790	1
1676260	3003.2022	1852.4839	115.3002	0.6919	-0.7226	-0.3445	0.2559	0.7755	0.0129	1
