# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	11. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	L
# Flight type and number:	Free Flight 3
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1670260	2996.3853	1857.7628	128.5951	-0.6607	-5.9291	0.3356	0.0000	0.0000	0.0000	1
1670280	2996.2531	1856.5770	128.6622	-0.7788	-7.0199	0.2740	-1.4226	-13.3381	-0.7266	1
1670300	2996.0738	1854.9548	128.7047	-1.0392	-9.3349	0.1358	-1.3908	-12.0946	-0.7918	1
1670320	2995.8374	1852.8430	128.7165	-1.3306	-11.6678	-0.0064	-1.5623	-11.7391	-0.7003	1
1670340	2995.5415	1850.2877	128.7022	-1.6036	-13.5048	-0.1070	-1.2947	-7.4658	-0.3401	1
1670360	2995.1960	1847.4411	128.6738	-1.7979	-14.4762	-0.1487	-0.7024	-2.1025	-0.0425	1
1670380	2994.8224	1844.4972	128.6427	-1.8799	-14.6034	-0.1481	-0.1093	1.2979	0.1116	1
1670400	2994.4440	1841.5997	128.6145	-1.8561	-14.1478	-0.1365	0.4311	3.8556	0.0297	1
1670420	2994.0799	1838.8381	128.5881	-1.7683	-13.4267	-0.1296	0.5221	3.6745	0.0319	1
1670440	2993.7367	1836.2290	128.5627	-1.6545	-12.5980	-0.1270	0.6090	4.3145	-0.0079	1
1670460	2993.4181	1833.7989	128.5373	-1.5183	-11.5429	-0.1264	0.7424	5.9247	0.0075	1
1670480	2993.1294	1831.6118	128.5121	-1.3583	-10.1048	-0.1263	0.8959	8.4307	0.0032	1
1670500	2992.8748	1829.7570	128.4868	-1.1963	-8.2797	-0.1303	0.7986	10.1979	-0.0382	1
1670520	2992.6508	1828.2999	128.4600	-1.0693	-6.2647	-0.1405	0.5014	10.4363	-0.0734	1
1670540	2992.4471	1827.2512	128.4306	-0.9929	-4.3263	-0.1522	0.2280	9.3007	-0.0535	1
1670560	2992.2537	1826.5694	128.3991	-0.9507	-2.6712	-0.1604	0.1403	7.4209	-0.0295	1
1670580	2992.0668	1826.1827	128.3665	-0.9162	-1.4044	-0.1640	0.1859	5.2621	-0.0040	1
1670600	2991.8872	1826.0077	128.3335	-0.8776	-0.5378	-0.1640	0.2089	3.2898	0.0040	1
