# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	26. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	A
# Flight type and number:	Free Flight 11
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
5730000	3014.0697	1832.1061	147.9000	0.2126	0.2933	0.0000	0.0000	0.0000	0.0000	1
5730020	3014.1123	1832.1647	147.9000	0.2535	0.3511	0.0000	0.5014	0.7120	-0.0000	1
5730040	3014.1711	1832.2465	147.9000	0.3380	0.4766	-0.0000	0.4492	0.6163	0.0000	1
5730060	3014.2474	1832.3554	147.9000	0.4067	0.6356	0.0000	0.3155	0.8911	0.0000	1
5730080	3014.3338	1832.5008	147.9000	0.4088	0.8565	0.0000	-0.1998	1.2925	-0.0000	1
5730100	3014.4110	1832.6980	147.9000	0.2998	1.1508	-0.0000	-0.9030	1.7222	-0.0000	1
5730120	3014.4538	1832.9611	147.9000	0.0923	1.4697	-0.0000	-1.3407	1.6888	0.0000	1
5730140	3014.4479	1833.2859	147.9000	-0.1204	1.6982	0.0000	-1.0360	0.7905	-0.0000	1
5730160	3014.4056	1833.6403	147.9000	-0.2106	1.7364	0.0000	0.0264	-0.4122	0.0000	1
5730180	3014.3636	1833.9805	147.9000	-0.1257	1.5819	0.0000	0.9793	-1.2844	-0.0000	1
5730200	3014.3553	1834.2731	147.9000	0.0525	1.3084	0.0000	1.0972	-1.5798	0.0000	1
5730220	3014.3847	1834.5038	147.9000	0.1702	0.9850	0.0000	0.2882	-1.6743	-0.0000	1
5730240	3014.4234	1834.6671	147.9000	0.1135	0.6331	0.0000	-0.8473	-1.8491	0.0000	1
5730260	3014.4301	1834.7571	147.9000	-0.1269	0.2615	0.0000	-1.7039	-1.9180	-0.0000	1
5730280	3014.3726	1834.7717	147.9000	-0.4727	-0.0995	0.0000	-1.9570	-1.7882	0.0000	1
5730300	3014.2410	1834.7173	147.9000	-0.8085	-0.4001	0.0000	-1.5956	-1.2813	-0.0000	1
5730320	3014.0492	1834.6117	147.9000	-1.0237	-0.6011	0.0000	-0.6801	-0.7671	0.0000	1
5730340	3013.8315	1834.4768	147.9000	-1.0502	-0.6745	0.0000	0.4247	-0.0325	-0.0000	1
5730360	3013.6291	1834.3419	147.9000	-0.8954	-0.5890	0.0000	1.2814	0.8762	0.0000	1
5730380	3013.4733	1834.2412	147.9000	-0.6470	-0.3451	0.0000	1.4374	1.6761	-0.0000	1
5730400	3013.3703	1834.2038	147.9000	-0.4316	-0.0086	0.0000	0.8865	1.9063	0.0000	1
5730420	3013.3007	1834.2378	147.9000	-0.3407	0.3046	0.0000	0.0219	1.3996	-0.0000	1
5730440	3013.2341	1834.3257	147.9000	-0.3765	0.4975	0.0000	-0.5242	0.5910	0.0000	1
5730460	3013.1501	1834.4367	147.9000	-0.4633	0.5274	0.0000	-0.5257	-0.2902	-0.0000	1
5730480	3013.0487	1834.5366	147.9000	-0.5020	0.3910	0.0000	0.0232	-1.1062	0.0000	1
5730500	3012.9493	1834.5931	147.9000	-0.4317	0.1087	0.0000	0.7139	-1.7938	-0.0000	1
5730520	3012.8760	1834.5801	147.9000	-0.2722	-0.2699	0.0000	1.0558	-2.1459	0.0000	1
5730540	3012.8404	1834.4852	147.9000	-0.1183	-0.6600	0.0000	0.7001	-1.9125	-0.0000	1
5730560	3012.8287	1834.3161	147.9000	-0.0830	-0.9747	0.0000	-0.2616	-1.3173	0.0000	1
5730580	3012.8072	1834.0953	147.9000	-0.2054	-1.1642	0.0000	-1.1270	-0.5893	-0.0000	1
5730600	3012.7465	1833.8505	147.9000	-0.3998	-1.2179	0.0000	-1.1048	0.0764	0.0000	1
5730620	3012.6473	1833.6082	147.9000	-0.5127	-1.1476	0.0000	-0.2397	0.6614	-0.0000	1
5730640	3012.5415	1833.3914	147.9000	-0.4243	-0.9750	0.0000	1.0747	1.1135	0.0000	1
5730660	3012.4776	1833.2182	147.9000	-0.1043	-0.7305	0.0000	2.2323	1.4070	-0.0000	1
5730680	3012.4998	1833.0992	147.9000	0.3936	-0.4606	0.0000	2.9070	1.4057	0.0000	1
5730700	3012.6350	1833.0339	147.9000	0.9704	-0.2314	0.0000	3.1017	1.0145	-0.0000	1
5730720	3012.8879	1833.0066	147.9000	1.4862	-0.1129	0.0000	2.3299	0.2451	0.0000	1
5730740	3013.2295	1832.9887	147.9000	1.8016	-0.1423	0.0000	0.8849	-0.5945	-0.0000	1
5730760	3013.6085	1832.9497	147.9000	1.8902	-0.2872	0.0000	-0.2533	-1.0289	0.0000	1
5730780	3013.9856	1832.8738	147.9000	1.8861	-0.4533	0.0000	-0.1694	-0.8220	-0.0000	1
5730800	3014.3630	1832.7684	147.9000	1.9768	-0.5370	0.0000	0.9845	-0.1148	0.0000	1
5730820	3014.7763	1832.6590	147.9000	2.2028	-0.4820	0.0000	1.6165	0.6870	-0.0000	1
5730840	3015.2441	1832.5756	147.9000	2.4004	-0.2963	0.0000	0.7258	1.2649	0.0000	1
5730860	3015.7365	1832.5405	147.9000	2.3896	-0.0315	0.0000	-0.8403	1.4979	-0.0001	1
5730880	3016.2000	1832.5630	147.9000	2.1633	0.2473	0.0000	-1.6933	1.3842	0.0004	1
5730900	3016.6018	1832.6394	147.9000	1.8548	0.4865	0.0000	-1.6363	1.0520	-0.0015	1
5730920	3016.9419	1832.7576	147.9000	1.6015	0.6627	0.0006	-1.0190	0.6731	0.0055	1
5730940	3017.2424	1832.9045	147.9002	1.4737	0.7937	0.0027	-0.2301	0.5662	0.0128	1
5730960	3017.5314	1833.0751	147.9011	1.4616	0.9150	0.0089	0.2154	0.6112	0.0418	0
5730980	3017.8270	1833.2705	147.9038	1.5043	1.0453	0.0230	0.3641	0.7181	0.0940	1
5731000	3018.1331	1833.4932	147.9103	1.5181	1.1713	0.0465	-0.1027	0.6043	0.1494	1
5731020	3018.4342	1833.7390	147.9224	1.4425	1.2616	0.0743	-0.6946	0.3341	0.1527	1
5731040	3018.7101	1833.9979	147.9400	1.2950	1.2958	0.0940	-0.9122	0.0121	0.0664	1
5731060	3018.9522	1834.2574	147.9600	1.1452	1.2713	0.0940	-0.7130	-0.2840	-0.0664	1
5731080	3019.1682	1834.5064	147.9776	1.0645	1.2038	0.0743	-0.1696	-0.4433	-0.1527	1
5731100	3019.3781	1834.7389	147.9897	1.0971	1.1228	0.0465	0.4870	-0.4312	-0.1494	1
5731120	3019.6070	1834.9556	147.9962	1.2494	1.0673	0.0230	1.0798	-0.1997	-0.0940	1
5731140	3019.8778	1835.1658	147.9989	1.4986	1.0785	0.0089	1.4700	0.2646	-0.0418	1
5731160	3020.2064	1835.3870	147.9998	1.8131	1.1826	0.0027	1.7169	0.7823	-0.0128	1
5731180	3020.6030	1835.6388	148.0000	2.1672	1.3751	0.0006	1.8572	1.2110	-0.0055	0
5731200	3021.0733	1835.9370	148.0000	2.5393	1.6187	0.0000	1.9033	1.3199	0.0015	1
5731220	3021.6187	1836.2863	148.0000	2.9069	1.8614	0.0000	1.8073	1.1757	-0.0004	1
5731240	3022.2361	1836.6816	148.0000	3.2511	2.0648	0.0000	1.6499	0.8758	0.0001	1
5731260	3022.9192	1837.1122	148.0000	3.5670	2.2115	0.0000	1.4619	0.6226	-0.0000	1
5731280	3023.6629	1837.5662	148.0000	3.8816	2.2775	0.0000	1.5871	0.1379	0.0000	1
5731300	3024.4718	1838.0232	148.0000	4.2614	2.1983	0.0000	1.9788	-0.7219	-0.0001	0
5731320	3025.3674	1838.4455	148.0000	4.8537	1.8476	0.0000	3.4952	-2.4533	0.0005	1
5731340	3026.4133	1838.7622	148.0000	5.9185	1.0408	-0.0003	6.5860	-5.3045	-0.0020	0
5731360	3027.7348	1838.8618	147.9999	7.7532	-0.3813	-0.0017	11.4986	-8.8971	-0.0091	1
5731380	3029.5146	1838.6097	147.9993	10.4597	-2.4097	-0.0058	16.1655	-11.8646	-0.0273	0
5731400	3031.9187	1837.8979	147.9975	13.6742	-4.7679	-0.0160	17.4864	-12.5894	-0.0679	1
5731420	3034.9843	1836.7025	147.9930	16.5644	-6.9746	-0.0347	13.1069	-10.3266	-0.1217	0
5731440	3038.5445	1835.1081	147.9837	18.2196	-8.5621	-0.0604	4.2821	-5.9548	-0.1510	1
5731460	3042.2721	1833.2777	147.9688	18.1796	-9.3000	-0.0842	-5.1172	-1.2557	-0.1096	1
5731480	3045.8163	1831.3881	147.9500	16.6590	-9.2735	-0.0940	-11.3332	2.1086	-0.0000	0
5731500	3048.9357	1829.5683	147.9312	14.3220	-8.8055	-0.0842	-13.2651	3.2793	0.1096	1
5731520	3051.5451	1827.8659	147.9163	11.8554	-8.2814	-0.0604	-12.1150	2.3968	0.1510	0
5731540	3053.6779	1826.2557	147.9070	9.6962	-7.9426	-0.0347	-9.7604	0.9585	0.1217	1
5731560	3055.4236	1824.6889	147.9025	8.0369	-7.7856	-0.0160	-6.9071	0.2709	0.0679	0
5731580	3056.8926	1823.1415	147.9007	6.9334	-7.6414	-0.0058	-4.1100	0.8720	0.0273	1
5731600	3058.1970	1821.6323	147.9001	6.3665	-7.3572	-0.0017	-1.3633	1.9783	0.0091	0
5731620	3059.4393	1820.1986	147.9000	6.2158	-6.9339	-0.0003	0.2629	2.5342	0.0020	1
5731640	3060.6833	1818.8588	147.9000	6.2529	-6.5150	0.0000	0.5663	1.9648	-0.0005	0
5731660	3061.9404	1817.5926	147.9000	6.2193	-6.2683	0.0000	-0.5529	0.6551	0.0001	1
5731680	3063.1710	1816.3514	147.9000	5.9145	-6.2787	0.0000	-2.3488	-0.8314	-0.0000	0
