# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	02. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	G
# Flight type and number:	Free Flight 2
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
2112460	2995.0646	1846.1062	128.1855	0.2227	-0.8446	0.0295	0.0000	0.0000	0.0000	1
2112480	2995.1091	1845.9373	128.1914	0.2859	-0.9667	-0.0060	0.7721	-1.5282	-0.4348	1
2112500	2995.1789	1845.7196	128.1831	0.4191	-1.2116	-0.0799	0.7046	-1.2105	-0.3913	1
2112520	2995.2768	1845.4526	128.1594	0.5462	-1.4289	-0.1468	0.6118	-1.0020	-0.3066	1
2112540	2995.3974	1845.1480	128.1244	0.6305	-1.5687	-0.1847	0.2707	-0.4444	-0.0912	1
2112560	2995.5290	1844.8252	128.0856	0.6554	-1.6143	-0.1846	-0.0593	0.0528	0.1113	1
2112580	2995.6596	1844.5023	128.0505	0.6378	-1.5907	-0.1568	-0.1752	0.2263	0.2096	1
2112600	2995.7841	1844.1889	128.0228	0.6090	-1.5230	-0.1235	-0.1532	0.4623	0.1554	1
2112620	2995.9032	1843.8931	128.0011	0.5909	-1.4201	-0.1030	-0.0275	0.5690	0.0588	1
2112640	2996.0205	1843.6208	127.9816	0.5838	-1.2840	-0.1000	-0.0059	0.7867	-0.0502	1
2112660	2996.1367	1843.3795	127.9611	0.5690	-1.1167	-0.1035	-0.1097	0.9255	-0.0193	1
2112680	2996.2480	1843.1742	127.9402	0.5289	-0.9381	-0.0962	-0.2838	0.9123	0.0825	1
2112700	2996.3483	1843.0042	127.9226	0.4610	-0.7779	-0.0721	-0.4288	0.7373	0.1729	1
2112720	2996.4325	1842.8630	127.9114	0.3832	-0.6619	-0.0381	-0.4005	0.4406	0.1841	1
2112740	2996.5015	1842.7395	127.9074	0.3219	-0.5996	-0.0027	-0.2407	0.1568	0.1756	1
2112760	2996.5612	1842.6232	127.9103	0.2934	-0.5780	0.0286	-0.0393	0.0127	0.1493	1
2112780	2996.6189	1842.5083	127.9188	0.2954	-0.5749	0.0486	0.0865	0.0067	0.0714	1
2112800	2996.6794	1842.3932	127.9297	0.3136	-0.5819	0.0469	0.1238	-0.0626	-0.0771	1
2112820	2996.7443	1842.2755	127.9376	0.3319	-0.6008	0.0196	0.0849	-0.1549	-0.2220	1
2112840	2996.8121	1842.1529	127.9376	0.3346	-0.6145	-0.0191	-0.0331	-0.0555	-0.2132	1
2112860	2996.8782	1842.0297	127.9300	0.3088	-0.5881	-0.0447	-0.2225	0.2961	-0.0703	1
2112880	2996.9357	1841.9177	127.9197	0.2546	-0.5143	-0.0424	-0.3563	0.5348	0.1005	1
2112900	2996.9800	1841.8240	127.9130	0.1923	-0.4417	-0.0146	-0.3221	0.3285	0.2016	1
2112920	2997.0126	1841.7410	127.9139	0.1496	-0.4378	0.0263	-0.1251	-0.2554	0.2306	1
2112940	2997.0398	1841.6489	127.9235	0.1374	-0.5193	0.0659	0.0297	-0.6687	0.1889	1
2112960	2997.0675	1841.5333	127.9402	0.1438	-0.6329	0.0912	0.0701	-0.5976	0.0807	1
2112980	2997.0974	1841.3957	127.9600	0.1508	-0.7126	0.0934	0.0081	-0.2274	-0.0613	1
2113000	2997.1279	1841.2482	127.9776	0.1530	-0.7411	0.0743	0.0021	0.0091	-0.1541	1
2113020	2997.1585	1841.0993	127.9897	0.1536	-0.7505	0.0465	0.0057	-0.0211	-0.1490	1
2113040	2997.1893	1840.9480	127.9962	0.1517	-0.7812	0.0230	-0.0073	-0.2741	-0.0941	1
2113060	2997.2192	1840.7868	127.9989	0.1389	-0.8390	0.0089	-0.1079	-0.3747	-0.0417	1
2113080	2997.2449	1840.6124	127.9998	0.1093	-0.8899	0.0027	-0.1982	-0.2020	-0.0128	1
2113100	2997.2630	1840.4308	128.0000	0.0686	-0.9027	0.0006	-0.2382	0.1038	-0.0055	1
2113120	2997.2723	1840.2513	128.0000	0.0339	-0.8959	0.0000	-0.1550	0.0962	0.0015	1
2113140	2997.2765	1840.0725	128.0000	0.0308	-0.9353	0.0000	0.0823	-0.3914	-0.0004	1
2113160	2997.2846	1839.8772	128.0000	0.0806	-1.0682	0.0000	0.4148	-0.9933	0.0001	1
2113180	2997.3088	1839.6452	128.0000	0.1827	-1.2656	0.0000	0.6602	-1.1436	-0.0000	1
2113200	2997.3577	1839.3710	128.0000	0.3078	-1.4455	0.0000	0.6684	-0.7667	0.0000	1
2113220	2997.4319	1839.0670	128.0000	0.4146	-1.5489	0.0000	0.4503	-0.2526	-0.0000	1
2113240	2997.5236	1838.7514	128.0000	0.4756	-1.5778	0.0000	0.1553	0.0386	0.0000	1
2113260	2997.6221	1838.4359	128.0000	0.4914	-1.5689	0.0000	-0.0413	0.1045	-0.0000	1
2113280	2997.7201	1838.1239	128.0000	0.4841	-1.5521	0.0000	-0.0691	0.0676	0.0000	1
2113300	2997.8158	1837.8151	128.0000	0.4737	-1.5323	0.0000	-0.0402	0.1125	-0.0000	1
2113320	2997.9096	1837.5110	128.0000	0.4638	-1.5014	0.0000	-0.0399	0.1820	0.0000	1
2113340	2998.0013	1837.2145	128.0000	0.4469	-1.4518	0.0000	-0.1243	0.3140	-0.0000	1
2113360	2998.0884	1836.9302	128.0000	0.4223	-1.3849	0.0000	-0.1523	0.3797	0.0000	1
2113380	2998.1702	1836.6606	128.0000	0.4049	-1.3134	0.0000	-0.0560	0.3631	-0.0000	1
2113400	2998.2503	1836.4049	128.0000	0.4127	-1.2520	0.0000	0.1243	0.2657	0.0000	1
2113420	2998.3353	1836.1597	128.0000	0.4504	-1.2120	0.0000	0.2776	0.1570	-0.0000	1
2113440	2998.4305	1835.9201	128.0000	0.5052	-1.2064	0.0000	0.3077	-0.0731	0.0000	1
2113460	2998.5373	1835.6772	128.0000	0.5577	-1.2487	0.0000	0.2398	-0.3489	-0.0000	1
2113480	2998.6536	1835.4206	128.0000	0.5950	-1.3373	0.0000	0.1356	-0.5863	0.0000	1
2113500	2998.7753	1835.1423	128.0000	0.6146	-1.4445	0.0000	0.0524	-0.5694	-0.0000	1
2113520	2998.8994	1834.8428	128.0000	0.6204	-1.5255	0.0000	-0.0017	-0.3011	0.0000	1
2113540	2999.0235	1834.5321	128.0000	0.6153	-1.5478	0.0000	-0.0454	0.0788	-0.0000	1
2113560	2999.1456	1834.2237	128.0000	0.5985	-1.5100	0.0000	-0.1184	0.3404	0.0000	1
2113580	2999.2629	1833.9281	128.0000	0.5683	-1.4324	0.0000	-0.1924	0.4757	-0.0000	1
2113600	2999.3729	1833.6508	128.0000	0.5299	-1.3376	0.0000	-0.2127	0.4951	0.0000	1
2113620	2999.4748	1833.3931	128.0000	0.4940	-1.2388	0.0000	-0.1586	0.4926	-0.0000	1
2113640	2999.5705	1833.1552	128.0000	0.4659	-1.1360	0.0000	-0.1028	0.5102	0.0000	1
2113660	2999.6612	1832.9387	128.0000	0.4357	-1.0149	0.0000	-0.1666	0.6615	-0.0000	1
2113680	2999.7447	1832.7493	128.0000	0.3886	-0.8568	0.0000	-0.3076	0.9126	0.0000	1
2113700	2999.8166	1832.5960	128.0000	0.3283	-0.6612	0.0000	-0.3513	1.1099	-0.0000	1
2113720	2999.8760	1832.4848	128.0000	0.2836	-0.4645	0.0000	-0.1551	0.9585	0.0000	1
2113740	2999.9300	1832.4102	128.0000	0.2836	-0.3176	0.0000	0.1547	0.5509	-0.0000	1
2113760	2999.9895	1832.3577	128.0000	0.3283	-0.2418	0.0000	0.3532	0.1539	0.0000	1
