# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	24. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	G
# Flight type and number:	Free Flight 9
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
3950820	2998.7479	1848.0817	74.8063	2.6693	4.0315	69.0345	0.0000	0.0000	0.0000	1
3950840	2999.2818	1848.8881	88.6132	2.6441	4.1158	68.6268	0.2521	1.8126	8.8187	0
3950860	2999.8055	1849.7281	102.2570	2.3868	4.0051	62.7599	-2.5175	-2.1926	-59.7375	1
3950880	3000.2365	1850.4901	113.7172	1.7704	3.3640	48.2099	-4.1100	-4.7463	-97.4154	1
3950900	3000.5137	1851.0737	121.5410	0.9995	2.3937	30.0542	-4.0968	-5.5847	-96.0592	1
3950920	3000.6363	1851.4476	125.7389	0.3449	1.4459	14.8328	-2.7063	-4.3647	-62.2300	1
3950940	3000.6517	1851.6520	127.4741	-0.0548	0.7665	5.8133	-1.1498	-2.3772	-24.4241	1
3950960	3000.6144	1851.7542	128.0642	-0.2496	0.3635	1.7248	-0.6030	-1.4674	-11.8359	1
3950980	3000.5519	1851.7974	128.1640	-0.3391	0.1479	0.1929	-0.2169	-0.5948	-1.7789	1
3951000	3000.4787	1851.8133	128.1413	-0.3794	0.0502	-0.1035	-0.1227	-0.2485	0.5805	1
3951020	3000.4001	1851.8175	128.1226	-0.4051	0.0020	-0.0776	-0.1190	-0.1751	0.0478	1
3951040	3000.3167	1851.8141	128.1103	-0.4279	-0.0364	-0.0470	-0.1125	-0.1829	0.1864	1
3951060	3000.2289	1851.8029	128.1038	-0.4476	-0.0800	-0.0230	-0.0902	-0.2646	0.0841	1
3951080	3000.1377	1851.7821	128.1011	-0.4603	-0.1212	-0.0089	-0.0497	-0.2027	0.0444	1
3951100	3000.0448	1851.7545	128.1002	-0.4603	-0.1316	-0.0027	0.0492	0.0510	0.0121	1
3951120	2999.9535	1851.7295	128.1000	-0.4476	-0.0880	-0.0006	0.0923	0.3972	0.0057	1
3951140	2999.8657	1851.7193	128.1000	-0.4286	0.0010	0.0000	0.1048	0.5768	-0.0015	1
3951160	2999.7821	1851.7299	128.1000	-0.4078	0.0931	0.0000	0.1063	0.4205	0.0004	1
3951180	2999.7026	1851.7565	128.1000	-0.3879	0.1493	0.0000	0.0998	0.1402	-0.0001	1
3951200	2999.6269	1851.7896	128.1000	-0.3726	0.1693	0.0000	0.0592	-0.0074	0.0000	1
3951220	2999.5536	1851.8242	128.1000	-0.3642	0.1864	0.0000	0.0141	0.1163	-0.0000	1
3951240	2999.4813	1851.8642	128.1000	-0.3563	0.2321	0.0000	0.0421	0.3439	0.0000	1
3951260	2999.4110	1851.9171	128.1000	-0.3383	0.3066	0.0000	0.1291	0.4440	-0.0000	1
3951280	2999.3459	1851.9868	128.1000	-0.3059	0.3892	0.0000	0.2145	0.4169	0.0000	1
3951300	2999.2887	1852.0728	128.1000	-0.2687	0.4610	0.0000	0.1854	0.3076	-0.0000	1
3951320	2999.2385	1852.1712	128.1000	-0.2407	0.5162	0.0000	0.1029	0.2369	0.0000	1
3951340	2999.1924	1852.2792	128.1000	-0.2282	0.5580	0.0000	0.0206	0.1718	-0.0000	1
3951360	2999.1472	1852.3944	128.1000	-0.2300	0.5927	0.0000	-0.0497	0.1618	0.0000	1
3951380	2999.1004	1852.5163	128.1000	-0.2394	0.6265	0.0000	-0.0663	0.1768	-0.0000	1
3951400	2999.0515	1852.6450	128.1000	-0.2441	0.6577	0.0000	-0.0032	0.1599	0.0000	1
3951420	2999.0028	1852.7794	128.1000	-0.2329	0.6726	0.0000	0.1133	0.0298	-0.0000	1
3951440	2998.9583	1852.9141	128.1000	-0.2050	0.6512	0.0000	0.1871	-0.2352	0.0000	1
3951460	2998.9208	1853.0399	128.1000	-0.1705	0.5907	0.0000	0.1743	-0.4166	-0.0000	1
3951480	2998.8901	1853.1503	128.1000	-0.1374	0.5163	0.0000	0.1483	-0.4005	0.0000	1
3951500	2998.8658	1853.2464	128.1000	-0.1031	0.4680	0.0000	0.1861	-0.1432	-0.0000	1
3951520	2998.8489	1853.3375	128.1000	-0.0654	0.4771	0.0000	0.2161	0.2369	0.0000	1
3951540	2998.8396	1853.4372	128.1000	-0.0371	0.5411	0.0000	0.1016	0.4789	-0.0000	1
3951560	2998.8340	1853.5540	128.1000	-0.0344	0.6182	0.0000	-0.0799	0.4039	0.0000	1
3951580	2998.8259	1853.6845	128.1000	-0.0534	0.6496	0.0000	-0.1594	-0.0254	-0.0000	1
3951600	2998.8126	1853.8138	128.1000	-0.0708	0.6020	0.0000	-0.0494	-0.4889	0.0000	1
3951620	2998.7976	1853.9253	128.1000	-0.0686	0.4955	0.0000	0.0828	-0.6878	-0.0000	1
3951640	2998.7852	1854.0120	128.1000	-0.0512	0.3892	0.0000	0.1254	-0.4791	0.0000	1
3951660	2998.7771	1854.0810	128.1000	-0.0366	0.3383	0.0000	0.0496	-0.0580	-0.0000	1
3951680	2998.7706	1854.1473	128.1000	-0.0400	0.3608	0.0000	-0.0791	0.3238	0.0000	1
3951700	2998.7611	1854.2253	128.1000	-0.0652	0.4379	0.0000	-0.1844	0.4978	-0.0000	1
3951720	2998.7445	1854.3225	128.1000	-0.1059	0.5446	0.0000	-0.2424	0.5791	0.0000	1
3951740	2998.7187	1854.4431	128.1000	-0.1508	0.6743	0.0000	-0.2263	0.6919	-0.0000	1
3951760	2998.6842	1854.5922	128.1000	-0.1909	0.8370	0.0000	-0.1702	0.9296	0.0000	1
3951780	2998.6424	1854.7779	128.1000	-0.2272	1.0308	0.0000	-0.1773	1.0778	-0.0000	1
3951800	2998.5933	1855.0045	128.1000	-0.2668	1.2160	0.0000	-0.2172	0.8946	0.0000	1
3951820	2998.5357	1855.2643	128.1000	-0.3095	1.3316	0.0000	-0.2302	0.3229	-0.0000	1
3951840	2998.4695	1855.5372	128.1000	-0.3444	1.3451	0.0000	-0.1488	-0.2320	0.0000	1
3951860	2998.3979	1855.8024	128.1000	-0.3559	1.2776	0.0000	0.0160	-0.5357	-0.0000	1
3951880	2998.3271	1856.0482	128.1000	-0.3339	1.1765	0.0000	0.2081	-0.5329	0.0000	1
3951900	2998.2643	1856.2730	128.1000	-0.2807	1.0729	0.0000	0.3462	-0.4924	-0.0000	1
3951920	2998.2148	1856.4774	128.1000	-0.2085	0.9662	0.0000	0.4052	-0.5563	0.0000	1
3951940	2998.1809	1856.6595	128.1000	-0.1340	0.8522	0.0000	0.3685	-0.6224	-0.0000	1
3951960	2998.1613	1856.8182	128.1000	-0.0730	0.7498	0.0000	0.2542	-0.4595	0.0000	1
3951980	2998.1517	1856.9594	128.1000	-0.0329	0.6874	0.0000	0.1408	-0.1749	-0.0000	1
3952000	2998.1481	1857.0932	128.1000	-0.0119	0.6695	0.0000	0.0592	0.0514	0.0000	1
3952020	2998.1470	1857.2272	128.1000	-0.0041	0.6670	0.0000	0.0077	0.0034	-0.0000	1
3952040	2998.1464	1857.3600	128.1000	-0.0041	0.6394	0.0000	-0.0083	-0.2512	0.0000	1
3952060	2998.1453	1857.4830	128.1000	-0.0112	0.5709	0.0000	-0.0562	-0.4700	-0.0000	1
3952080	2998.1419	1857.5884	128.1000	-0.0281	0.4784	0.0000	-0.1105	-0.5087	0.0000	1
3952100	2998.1341	1857.6743	128.1000	-0.0549	0.3893	0.0000	-0.1716	-0.4046	-0.0000	1
3952120	2998.1200	1857.7441	128.1000	-0.0820	0.3161	0.0000	-0.1391	-0.3052	0.0000	1
3952140	2998.1013	1857.8008	128.1000	-0.0891	0.2489	0.0000	0.0346	-0.3375	-0.0000	1
3952160	2998.0843	1857.8437	128.1000	-0.0596	0.1751	0.0000	0.2708	-0.4136	0.0000	1
3952180	2998.0774	1857.8708	128.1000	0.0000	0.1021	0.0000	0.3831	-0.3696	-0.0000	1
3952200	2998.0843	1857.8845	128.1000	0.0596	0.0555	0.0000	0.2708	-0.1250	0.0000	1
3952220	2998.1013	1857.8930	128.1000	0.0891	0.0491	0.0000	0.0346	0.0884	-0.0000	1
3952240	2998.1200	1857.9041	128.1000	0.0820	0.0712	0.0000	-0.1392	0.1700	0.0000	1
3952260	2998.1341	1857.9215	128.1000	0.0549	0.1035	0.0000	-0.1714	0.1618	-0.0000	1
3952280	2998.1419	1857.9455	128.1000	0.0281	0.1394	0.0000	-0.1110	0.1891	0.0000	1
3952300	2998.1453	1857.9772	128.1000	0.0112	0.1785	0.0000	-0.0542	0.2274	-0.0000	1
3952320	2998.1464	1858.0169	128.1000	0.0034	0.2081	0.0000	-0.0155	0.1044	0.0000	1
3952340	2998.1467	1858.0605	128.1000	0.0007	0.2122	0.0000	-0.0072	-0.0704	-0.0000	1
3952360	2998.1467	1858.1018	128.1000	0.0000	0.1951	0.0000	0.0025	-0.1534	0.0000	1
3952380	2998.1467	1858.1385	128.1000	0.0000	0.1819	0.0000	-0.0028	-0.0116	-0.0000	1
3952400	2998.1467	1858.1746	128.1000	0.0007	0.1896	0.0000	0.0089	0.1049	0.0000	1
3952420	2998.1470	1858.2143	128.1000	0.0028	0.2120	0.0000	0.0091	0.1499	-0.0000	1
3952440	2998.1478	1858.2594	128.1000	0.0078	0.2364	0.0000	0.0364	0.0818	0.0000	1
3952460	2998.1501	1858.3089	128.1000	0.0176	0.2703	0.0000	0.0655	0.1998	-0.0000	1
3952480	2998.1548	1858.3675	128.1000	0.0295	0.3389	0.0000	0.0694	0.4731	0.0000	1
3952500	2998.1619	1858.4445	128.1000	0.0349	0.4465	0.0000	0.0046	0.6696	-0.0000	1
3952520	2998.1688	1858.5461	128.1000	0.0246	0.5570	0.0000	-0.1099	0.5456	0.0000	1
3952540	2998.1717	1858.6673	128.1000	0.0007	0.6136	0.0000	-0.1603	0.0802	-0.0000	1
3952560	2998.1691	1858.7915	128.1000	-0.0212	0.5861	0.0000	-0.0903	-0.4055	0.0000	1
3952580	2998.1633	1858.9017	128.1000	-0.0244	0.4992	0.0000	0.0495	-0.5661	-0.0000	1
3952600	2998.1593	1858.9912	128.1000	-0.0041	0.4057	0.0000	0.1719	-0.4347	0.0000	1
3952620	2998.1616	1859.0640	128.1000	0.0295	0.3422	0.0000	0.1987	-0.2000	-0.0000	1
3952640	2998.1711	1859.1281	128.1000	0.0574	0.3111	0.0000	0.1169	-0.0755	0.0000	1
3952660	2998.1846	1859.1885	128.1000	0.0603	0.2955	0.0000	-0.0790	-0.0486	-0.0000	1
3952680	2998.1952	1859.2463	128.1000	0.0352	0.2774	0.0000	-0.2138	-0.1186	0.0000	1
3952700	2998.1986	1859.2994	128.1000	0.0042	0.2473	0.0000	-0.1593	-0.1725	-0.0000	1
3952720	2998.1969	1859.3452	128.1000	-0.0013	0.2004	0.0000	0.0840	-0.3013	0.0000	1
3952740	2998.1981	1859.3796	128.1000	0.0288	0.1405	0.0000	0.2650	-0.3276	-0.0000	1
3952760	2998.2084	1859.4014	128.1000	0.0708	0.0826	0.0000	0.2184	-0.2740	0.0000	1
3952780	2998.2264	1859.4126	128.1000	0.0925	0.0393	0.0000	0.0185	-0.1666	-0.0000	1
3952800	2998.2454	1859.4172	128.1000	0.0827	0.0149	0.0000	-0.1461	-0.0670	0.0000	1
3952820	2998.2595	1859.4186	128.1000	0.0549	0.0046	0.0000	-0.1696	-0.0220	-0.0000	1
3952840	2998.2674	1859.4190	128.1000	0.0281	0.0009	0.0000	-0.1115	-0.0090	0.0000	1
3952860	2998.2708	1859.4190	128.1000	0.0112	0.0000	0.0000	-0.0541	0.0024	-0.0000	1
3952880	2998.2719	1859.4190	128.1000	0.0034	0.0000	0.0000	-0.0157	-0.0007	0.0000	1
3952900	2998.2722	1859.4190	128.1000	0.0007	0.0000	0.0000	-0.0065	0.0004	-0.0000	1
3952920	2998.2722	1859.4190	128.1000	0.0000	0.0000	0.0000	0.0001	-0.0008	0.0000	1
3952940	2998.2722	1859.4190	128.1000	0.0007	0.0000	0.0000	0.0063	0.0027	-0.0000	1
3952960	2998.2724	1859.4190	128.1000	0.0034	-0.0009	0.0000	0.0167	-0.0100	0.0000	1
3952980	2998.2735	1859.4186	128.1000	0.0112	-0.0046	0.0000	0.0505	-0.0183	-0.0000	1
3953000	2998.2769	1859.4172	128.1000	0.0295	-0.0160	0.0000	0.1248	-0.0806	0.0000	1
3953020	2998.2853	1859.4122	128.1000	0.0618	-0.0434	0.0000	0.2033	-0.1773	-0.0000	1
3953040	2998.3016	1859.3998	128.1000	0.1045	-0.0952	0.0000	0.2444	-0.3380	0.0000	1
3953060	2998.3271	1859.3741	128.1000	0.1467	-0.1721	0.0000	0.1994	-0.4538	-0.0000	1
3953080	2998.3603	1859.3310	128.1000	0.1769	-0.2611	0.0000	0.1110	-0.4765	0.0000	1
3953100	2998.3979	1859.2697	128.1000	0.1899	-0.3401	0.0000	0.0159	-0.3496	-0.0000	1
3953120	2998.4363	1859.1949	128.1000	0.1874	-0.3884	0.0000	-0.0512	-0.1579	0.0000	1
3953140	2998.4729	1859.1144	128.1000	0.1755	-0.3905	0.0000	-0.0851	0.1194	-0.0000	1
3953160	2998.5065	1859.0387	128.1000	0.1635	-0.3390	0.0000	-0.0497	0.4134	0.0000	1
3953180	2998.5383	1858.9787	128.1000	0.1585	-0.2457	0.0000	0.0046	0.5848	-0.0000	1
3953200	2998.5699	1858.9404	128.1000	0.1586	-0.1470	0.0000	0.0091	0.4890	0.0000	1
3953220	2998.6017	1858.9200	128.1000	0.1586	-0.0888	0.0000	-0.0090	0.1402	-0.0000	1
3953240	2998.6333	1858.9049	128.1000	0.1585	-0.0954	0.0000	-0.0047	-0.2411	0.0000	1
3953260	2998.6651	1858.8818	128.1000	0.1635	-0.1500	0.0000	0.0502	-0.3789	-0.0000	1
3953280	2998.6987	1858.8449	128.1000	0.1755	-0.2150	0.0000	0.0833	-0.3196	0.0000	1
3953300	2998.7353	1858.7958	128.1000	0.1881	-0.2625	0.0000	0.0581	-0.1667	-0.0000	1
3953320	2998.7740	1858.7399	128.1000	0.1934	-0.2843	0.0000	0.0001	-0.0402	0.0000	1
