# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	24. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	J
# Flight type and number:	Free Flight 9
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
3948280	2999.2725	1858.7024	127.9627	-0.0318	0.1387	-0.0711	0.0000	0.0000	0.0000	1
3948300	2999.2661	1858.7302	127.9484	-0.0750	0.2563	-0.0738	-0.5427	1.3829	-0.0508	1
3948320	2999.2425	1858.8050	127.9331	-0.1586	0.5227	-0.0728	-0.4221	1.5260	0.0431	1
3948340	2999.2027	1858.9393	127.9193	-0.2154	0.8039	-0.0596	-0.1958	1.4395	0.1010	1
3948360	2999.1563	1859.1265	127.9093	-0.2115	0.9989	-0.0394	0.2234	0.6587	0.1185	1
3948380	2999.1181	1859.3388	127.9036	-0.1427	1.0419	-0.0210	0.5182	-0.3158	0.0765	1
3948400	2999.0992	1859.5433	127.9009	-0.0354	0.9794	-0.0112	0.6150	-0.5764	0.0241	0
3948420	2999.1039	1859.7306	127.8991	0.0794	0.9545	-0.0117	0.5541	0.0560	-0.0294	0
3948440	2999.1310	1859.9251	127.8962	0.1843	1.1108	-0.0230	0.5187	1.4200	-0.0819	0
3948460	2999.1777	1860.1749	127.8899	0.2617	1.4929	-0.0443	0.3187	2.5762	-0.1435	0
3948480	2999.2357	1860.5222	127.8785	0.2839	2.0122	-0.0681	-0.0965	2.8884	-0.1233	1
3948500	2999.2912	1860.9798	127.8627	0.2572	2.5254	-0.0800	-0.3018	2.4182	-0.0143	1
3948520	2999.3385	1861.5324	127.8465	0.2539	2.9314	-0.0705	0.0732	1.6810	0.1219	1
3948540	2999.3928	1862.1524	127.8345	0.3702	3.1930	-0.0465	1.0415	0.9763	0.1560	1
