# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	24. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	H
# Flight type and number:	Free Flight 9
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
3953260	3000.2747	1830.5555	127.4996	0.1535	-0.8174	-0.2254	0.0000	0.0000	0.0000	1
3953280	3000.3054	1830.3920	127.4545	0.1090	-1.0098	-0.1577	-0.5748	-2.4564	0.8096	1
3953300	3000.3183	1830.1515	127.4365	0.0225	-1.3831	-0.0103	-0.3741	-1.7173	0.8237	1
3953320	3000.3144	1829.8387	127.4504	-0.0808	-1.7335	0.1324	-0.4431	-1.5277	0.6783	1
3953340	3000.2860	1829.4581	127.4894	-0.3055	-2.1523	0.2212	-1.5371	-2.3420	0.2426	1
3953360	3000.1923	1828.9778	127.5389	-0.7605	-2.7757	0.2407	-3.2045	-4.0666	-0.0974	1
3953380	2999.9818	1828.3478	127.5857	-1.3058	-3.4510	0.2138	-3.1488	-3.8334	-0.2367	1
3953400	2999.6699	1827.5974	127.6244	-1.4666	-3.5761	0.1734	0.5818	1.3263	-0.1831	1
3953420	2999.3952	1826.9174	127.6551	-0.7759	-2.5401	0.1325	6.3923	9.0995	-0.2280	1
3953440	2999.3596	1826.5813	127.6774	0.7096	-0.4040	0.0955	9.7203	13.8582	-0.1640	1
3953460	2999.6790	1826.7558	127.6933	2.3407	2.0020	0.0727	7.9865	12.0542	-0.0741	1
3953480	3000.2959	1827.3821	127.7065	3.3808	3.6980	0.0700	2.9408	5.6996	0.0515	1
3953500	3001.0314	1828.2350	127.7213	3.5192	4.2188	0.0833	-1.9513	-0.8666	0.1120	1
3953520	3001.7036	1829.0696	127.7398	2.9367	3.7251	0.0967	-4.6298	-4.9755	0.0534	1
3953540	3002.2061	1829.7251	127.7600	2.0367	2.7003	0.0945	-4.9849	-6.1059	-0.0719	1
3953560	3002.5183	1830.1498	127.7776	1.1736	1.6203	0.0743	-3.9785	-5.2199	-0.1508	1
3953580	3002.6755	1830.3732	127.7897	0.5536	0.8004	0.0465	-2.3414	-3.1954	-0.1513	1
3953600	3002.7397	1830.4699	127.7962	0.2504	0.3714	0.0235	-0.6146	-1.0066	-0.0884	1
3953620	3002.7757	1830.5218	127.7991	0.2253	0.2952	0.0117	0.5670	0.4891	-0.0290	1
3953640	3002.8298	1830.5880	127.8009	0.3653	0.4395	0.0117	1.0759	1.2111	0.0290	1
3953660	3002.9218	1830.6976	127.8038	0.5306	0.6523	0.0235	0.7976	1.1635	0.0885	1
3953680	3003.0420	1830.8489	127.8103	0.5993	0.7924	0.0465	-0.0182	0.4063	0.1509	1
3953700	3003.1615	1831.0145	127.8224	0.5183	0.7671	0.0743	-0.8506	-0.6535	0.1523	1
3953720	3003.2494	1831.1558	127.8400	0.3171	0.5746	0.0940	-1.3115	-1.4504	0.0665	1
3953740	3003.2883	1831.2444	127.8600	0.0755	0.3095	0.0940	-1.2438	-1.4314	-0.0664	1
3953760	3003.2795	1831.2796	127.8776	-0.1288	0.0935	0.0743	-0.8691	-0.8456	-0.1527	1
3953780	3003.2368	1831.2818	127.8897	-0.2532	-0.0063	0.0465	-0.3812	-0.1253	-0.1494	1
3953800	3003.1783	1831.2771	127.8962	-0.2925	0.0027	0.0230	0.0312	0.2986	-0.0940	1
3953820	3003.1198	1831.2829	127.8989	-0.2706	0.0781	0.0089	0.2586	0.5167	-0.0418	1
3953840	3003.0700	1831.3083	127.8998	-0.2259	0.1826	0.0027	0.2469	0.5741	-0.0128	1
3953860	3003.0294	1831.3559	127.9000	-0.1898	0.2870	0.0006	0.1266	0.5148	-0.0055	1
3953880	3002.9941	1831.4231	127.9000	-0.1716	0.3655	0.0000	0.0390	0.3053	0.0015	1
3953900	3002.9608	1831.5021	127.9000	-0.1652	0.3986	0.0000	0.0173	0.0362	-0.0004	1
3953920	3002.9280	1831.5825	127.9000	-0.1670	0.3779	0.0000	-0.0221	-0.2388	0.0001	1
3953940	3002.8940	1831.6533	127.9000	-0.1818	0.3019	0.0000	-0.1251	-0.5323	-0.0000	1
3953960	3002.8553	1831.7033	127.9000	-0.2078	0.1795	0.0000	-0.1666	-0.7400	0.0000	1
