# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	24. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	C
# Flight type and number:	Free Flight 9
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
3948080	3004.3154	1829.9230	127.5518	0.0379	10.3718	-0.2556	0.0000	0.0000	0.0000	1
3948100	3004.3230	1831.9974	127.5007	0.0675	12.1340	-0.2224	0.5112	22.9372	0.3939	1
3948120	3004.3424	1834.7767	127.4628	0.0483	15.2435	-0.1478	-0.2683	13.9846	0.4147	1
3948140	3004.3423	1838.0948	127.4416	-0.2580	16.6674	-0.0626	-2.3662	1.9566	0.4348	1
3948160	3004.2392	1841.4436	127.4378	-1.0747	15.1127	0.0298	-5.7179	-17.2067	0.4690	1
3948180	3003.9125	1844.1399	127.4535	-2.4151	10.5833	0.1376	-8.3150	-31.0165	0.6069	1
3948200	3003.2732	1845.6769	127.4928	-3.9227	4.5740	0.2597	-7.8921	-32.6035	0.6571	1
3948220	3002.3434	1845.9695	127.5573	-4.9959	-0.9516	0.3701	-3.7017	-25.2526	0.5333	1
3948240	3001.2748	1845.2963	127.6409	-5.1817	-4.5248	0.4255	1.8876	-11.2378	0.0699	1
3948260	3000.2707	1844.1595	127.7275	-4.4967	-5.6988	0.4011	5.8158	0.6608	-0.3520	1
3948280	2999.4762	1843.0168	127.8013	-3.3810	-5.0382	0.3143	6.2872	7.6986	-0.5865	1
3948300	2998.9183	1842.1442	127.8532	-2.3515	-3.4930	0.2054	4.5364	9.0761	-0.5870	1
3948320	2998.5355	1841.6196	127.8835	-1.7223	-1.7917	0.1178	1.8371	8.1810	-0.3142	1
3948340	2998.2294	1841.4276	127.9003	-1.5526	-0.1324	0.0723	-0.4018	8.0925	-0.1650	1
3948360	2997.9145	1841.5666	127.9124	-1.6908	1.5669	0.0892	-1.5266	9.1150	0.2564	1
3948380	2997.5530	1842.0543	127.9360	-1.8197	3.1449	0.2257	-0.4916	7.7357	0.8680	1
3948400	2997.1867	1842.8246	128.0027	-1.5541	4.0536	0.6213	2.7616	2.3384	2.7331	1
3948420	2996.9314	1843.6757	128.1845	-0.7107	3.8198	1.4447	6.1115	-4.9646	5.4727	1
3948440	2996.9024	1844.3525	128.5806	0.4715	2.6201	2.6723	6.7312	-8.6322	7.5114	1
3948460	2997.1200	1844.7238	129.2534	1.4619	1.2683	3.8924	3.9546	-6.3356	5.9976	1
3948480	2997.4871	1844.8599	130.1375	1.8484	0.5213	4.4199	-0.1141	-1.3071	0.1897	1
3948500	2997.8593	1844.9323	131.0214	1.6249	0.5080	3.7992	-2.7478	2.0238	-6.7962	1
3948520	2998.1371	1845.0630	131.6572	1.1101	0.8202	2.2471	-3.0511	1.9559	-10.2105	1
3948540	2998.3034	1845.2604	131.9202	0.6513	1.0130	0.5347	-1.7805	0.1426	-8.2807	1
3948560	2998.3976	1845.4683	131.8711	0.4017	0.9587	-0.6104	-0.6222	-0.9475	-3.4906	1
3948580	2998.4641	1845.6439	131.6761	0.3298	0.7679	-0.9780	0.0900	-1.1905	0.3617	1
3948600	2998.5296	1845.7754	131.4799	0.3386	0.5642	-0.8244	0.1248	-0.9001	1.8682	1
3948620	2998.5995	1845.8696	131.3463	0.3547	0.3881	-0.5141	0.0787	-0.8214	1.5577	1
3948640	2998.6715	1845.9307	131.2742	0.3450	0.2269	-0.2482	-0.1422	-0.7704	1.1270	1
3948660	2998.7375	1845.9603	131.2470	0.2915	0.0687	-0.0643	-0.3930	-0.8124	0.6634	1
3948680	2998.7881	1845.9582	131.2485	0.1956	-0.0863	0.0582	-0.6079	-0.7556	0.5198	1
3948700	2998.8157	1845.9258	131.2703	0.0800	-0.2289	0.1414	-0.6124	-0.6896	0.3085	0
3948720	2998.8201	1845.8666	131.3051	-0.0213	-0.3468	0.1930	-0.4383	-0.5186	0.1890	0
3948740	2998.8072	1845.7871	131.3475	-0.0879	-0.4269	0.2216	-0.2192	-0.2785	0.0862	0
3948760	2998.7849	1845.6958	131.3937	-0.1218	-0.4701	0.2349	-0.0945	-0.1301	0.0340	0
3948780	2998.7585	1845.5991	131.4415	-0.1355	-0.4883	0.2398	-0.0252	-0.0284	0.0068	0
3948800	2998.7307	1845.5005	131.4897	-0.1397	-0.4943	0.2411	-0.0070	-0.0194	0.0025	0
3948820	2998.7026	1845.4013	131.5379	-0.1406	-0.4960	0.2414	0.0019	0.0052	-0.0007	0
3948840	2998.6745	1845.3021	131.5862	-0.1406	-0.4960	0.2414	-0.0005	-0.0014	0.0002	0
3948860	2998.6463	1845.2029	131.6345	-0.1406	-0.4960	0.2414	0.0001	0.0004	-0.0000	0
3948880	2998.6182	1845.1037	131.6828	-0.1406	-0.4960	0.2414	-0.0000	-0.0001	0.0000	0
3948900	2998.5901	1845.0045	131.7310	-0.1406	-0.4960	0.2414	0.0000	0.0000	-0.0000	0
3948920	2998.5620	1844.9053	131.7793	-0.1406	-0.4960	0.2414	-0.0000	-0.0000	0.0000	0
3948940	2998.5339	1844.8061	131.8276	-0.1406	-0.4960	0.2414	0.0000	0.0000	-0.0000	0
3948960	2998.5058	1844.7069	131.8759	-0.1406	-0.4960	0.2414	-0.0000	-0.0000	0.0000	0
3948980	2998.4776	1844.6077	131.9241	-0.1406	-0.4960	0.2414	0.0000	0.0000	-0.0000	0
3949000	2998.4495	1844.5085	131.9724	-0.1406	-0.4960	0.2414	-0.0000	-0.0000	0.0000	0
3949020	2998.4214	1844.4093	132.0207	-0.1406	-0.4960	0.2414	0.0000	0.0000	-0.0000	0
3949040	2998.3933	1844.3101	132.0690	-0.1406	-0.4960	0.2414	-0.0000	-0.0000	0.0000	0
3949060	2998.3652	1844.2109	132.1172	-0.1406	-0.4960	0.2414	0.0000	0.0000	-0.0000	0
3949080	2998.3370	1844.1117	132.1655	-0.1406	-0.4960	0.2414	-0.0000	-0.0000	0.0000	0
3949100	2998.3089	1844.0125	132.2138	-0.1406	-0.4960	0.2414	0.0000	0.0000	-0.0000	0
3949120	2998.2808	1843.9133	132.2621	-0.1406	-0.4960	0.2414	-0.0000	0.0000	-0.0000	0
3949140	2998.2527	1843.8141	132.3103	-0.1406	-0.4960	0.2414	-0.0000	-0.0000	0.0000	0
3949160	2998.2246	1843.7149	132.3586	-0.1406	-0.4960	0.2414	0.0000	0.0000	-0.0000	0
3949180	2998.1964	1843.6157	132.4069	-0.1406	-0.4960	0.2414	0.0000	-0.0000	0.0000	0
3949200	2998.1683	1843.5165	132.4552	-0.1406	-0.4960	0.2414	-0.0000	0.0000	0.0000	0
3949220	2998.1402	1843.4173	132.5034	-0.1406	-0.4960	0.2414	0.0000	0.0000	-0.0000	0
3949240	2998.1121	1843.3181	132.5517	-0.1406	-0.4960	0.2414	-0.0000	-0.0000	0.0000	0
3949260	2998.0840	1843.2189	132.6000	-0.1406	-0.4960	0.2414	0.0000	0.0000	-0.0000	0
3949280	2998.0559	1843.1197	132.6483	-0.1406	-0.4960	0.2414	-0.0000	-0.0000	0.0000	0
3949300	2998.0277	1843.0205	132.6966	-0.1406	-0.4960	0.2414	0.0000	0.0000	-0.0000	0
3949320	2997.9996	1842.9213	132.7448	-0.1406	-0.4960	0.2414	-0.0000	0.0000	-0.0000	0
3949340	2997.9715	1842.8221	132.7931	-0.1406	-0.4960	0.2414	-0.0000	-0.0000	0.0000	0
3949360	2997.9434	1842.7229	132.8414	-0.1406	-0.4960	0.2414	0.0000	0.0000	-0.0000	0
3949380	2997.9153	1842.6237	132.8897	-0.1406	-0.4960	0.2414	-0.0000	-0.0000	0.0000	0
3949400	2997.8871	1842.5245	132.9379	-0.1406	-0.4960	0.2414	0.0000	0.0000	-0.0000	0
3949420	2997.8590	1842.4253	132.9862	-0.1406	-0.4960	0.2414	-0.0000	0.0000	-0.0000	0
3949440	2997.8309	1842.3261	133.0345	-0.1406	-0.4960	0.2414	-0.0000	-0.0000	0.0000	0
3949460	2997.8028	1842.2269	133.0828	-0.1406	-0.4960	0.2414	0.0000	0.0000	-0.0000	0
3949480	2997.7747	1842.1277	133.1310	-0.1406	-0.4960	0.2414	-0.0000	-0.0000	0.0000	0
