# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	19. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	H
# Flight type and number:	Free Flight 7
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
2880420	2993.3745	1852.1063	74.8235	3.1474	-2.5570	69.0916	0.0000	0.0000	0.0000	1
2880440	2994.0039	1851.5949	88.6418	3.0787	-2.5576	68.6924	-0.1926	-0.4927	8.9414	0
2880460	2994.6059	1851.0833	102.3004	2.6999	-2.3821	62.8351	-3.3527	1.9402	-59.7214	1
2880480	2995.0839	1850.6420	113.7758	1.9236	-1.8985	48.2744	-4.9992	3.2884	-97.5353	1
2880500	2995.3754	1850.3239	121.6101	1.0199	-1.2723	30.0852	-4.6238	3.3654	-96.3016	1
2880520	2995.4919	1850.1331	125.8099	0.3083	-0.7218	14.8232	-2.7563	2.3654	-62.4410	1
2880540	2995.4987	1850.0351	127.5394	-0.0667	-0.3694	5.7795	-0.7951	1.0846	-24.4731	1
2880560	2995.4652	1849.9854	128.1217	-0.1846	-0.1968	1.6912	-0.1194	0.5303	-11.7535	1
2880580	2995.4249	1849.9564	128.2159	-0.1835	-0.1480	0.1688	0.2564	-0.0869	-1.7217	1
2880600	2995.3918	1849.9262	128.1892	-0.1503	-0.1831	-0.1297	0.1711	-0.3691	0.5052	1
2880620	2995.3648	1849.8832	128.1640	-0.1340	-0.2479	-0.1202	-0.0225	-0.3585	-0.0758	1
2880640	2995.3382	1849.8270	128.1411	-0.1333	-0.2955	-0.1035	-0.0214	-0.1660	0.1448	1
2880660	2995.3115	1849.7650	128.1226	-0.1255	-0.2971	-0.0771	0.0916	0.1394	0.1556	1
2880680	2995.2880	1849.7082	128.1103	-0.1059	-0.2466	-0.0470	0.1384	0.3965	0.1575	1
2880700	2995.2691	1849.6664	128.1038	-0.0913	-0.1594	-0.0230	0.0485	0.5168	0.0918	1
2880720	2995.2515	1849.6444	128.1011	-0.1032	-0.0585	-0.0089	-0.1496	0.5207	0.0423	1
2880740	2995.2278	1849.6429	128.1002	-0.1521	0.0390	-0.0027	-0.3480	0.4723	0.0126	1
2880760	2995.1906	1849.6600	128.1000	-0.2351	0.1202	-0.0006	-0.4951	0.3695	0.0055	1
2880780	2995.1338	1849.6910	128.1000	-0.3445	0.1690	0.0000	-0.6121	0.1443	-0.0015	1
2880800	2995.0528	1849.7276	128.1000	-0.4721	0.1731	0.0000	-0.6842	-0.1122	0.0004	1
2880820	2994.9450	1849.7603	128.1000	-0.6055	0.1377	0.0000	-0.6777	-0.2858	-0.0001	1
2880840	2994.8106	1849.7827	128.1000	-0.7298	0.0861	0.0000	-0.5855	-0.2761	0.0000	1
2880860	2994.6531	1849.7947	128.1000	-0.8330	0.0425	0.0000	-0.4538	-0.1743	-0.0000	1
2880880	2994.4774	1849.7997	128.1000	-0.9098	0.0166	0.0000	-0.3178	-0.0773	0.0000	1
2880900	2994.2892	1849.8014	128.1000	-0.9580	0.0051	0.0000	-0.1640	-0.0237	-0.0000	1
2880920	2994.0942	1849.8018	128.1000	-0.9783	0.0010	0.0000	-0.0282	-0.0102	0.0000	1
2880940	2993.8979	1849.8018	128.1000	-0.9766	0.0000	0.0000	0.0589	0.0027	-0.0000	1
2880960	2993.7036	1849.8018	128.1000	-0.9585	0.0000	0.0000	0.1139	-0.0007	0.0000	1
2880980	2993.5145	1849.8018	128.1000	-0.9207	0.0000	0.0000	0.2489	0.0001	-0.0000	1
2881000	2993.3353	1849.8018	128.1000	-0.8567	0.0000	0.0000	0.3967	0.0001	0.0000	1
2881020	2993.1718	1849.8018	128.1000	-0.7697	0.0000	0.0000	0.4945	-0.0007	-0.0000	1
2881040	2993.0275	1849.8018	128.1000	-0.6689	0.0000	0.0000	0.5181	0.0027	0.0000	1
2881060	2992.9042	1849.8018	128.1000	-0.5563	-0.0010	0.0000	0.5884	-0.0102	-0.0000	1
2881080	2992.8050	1849.8014	128.1000	-0.4252	-0.0051	0.0000	0.7239	-0.0237	0.0000	1
2881100	2992.7342	1849.7997	128.1000	-0.2777	-0.0166	0.0000	0.7899	-0.0772	-0.0000	1
2881120	2992.6939	1849.7947	128.1000	-0.1354	-0.0425	0.0000	0.6886	-0.1749	0.0000	1
2881140	2992.6800	1849.7827	128.1000	-0.0273	-0.0861	0.0000	0.4211	-0.2739	-0.0000	1
2881160	2992.6829	1849.7603	128.1000	0.0315	-0.1389	0.0000	0.1495	-0.2941	0.0000	1
2881180	2992.6926	1849.7272	128.1000	0.0491	-0.1797	0.0000	-0.0135	-0.1492	-0.0000	1
2881200	2992.7026	1849.6884	128.1000	0.0473	-0.1924	0.0000	-0.0471	0.0382	0.0000	1
2881220	2992.7115	1849.6502	128.1000	0.0503	-0.1845	0.0000	0.0489	0.0907	0.0000	1
2881240	2992.7227	1849.6146	128.1000	0.0737	-0.1809	0.0000	0.1847	-0.0250	-0.0000	1
2881260	2992.7410	1849.5779	128.1000	0.1187	-0.1951	0.0000	0.2805	-0.1473	0.0000	1
2881280	2992.7702	1849.5365	128.1000	0.1774	-0.2132	0.0000	0.3235	-0.0817	-0.0000	1
2881300	2992.8119	1849.4926	128.1000	0.2400	-0.2132	0.0000	0.3193	0.0817	0.0000	1
2881320	2992.8662	1849.4513	128.1000	0.2962	-0.1951	0.0000	0.2635	0.1473	-0.0000	1
2881340	2992.9304	1849.4146	128.1000	0.3332	-0.1809	0.0000	0.1333	0.0250	0.0000	1
2881360	2992.9994	1849.3789	128.1000	0.3369	-0.1845	0.0000	-0.0840	-0.0907	-0.0000	1
2881380	2993.0652	1849.3407	128.1000	0.3016	-0.1924	0.0000	-0.2884	-0.0382	0.0000	1
2881400	2993.1201	1849.3019	128.1000	0.2380	-0.1797	0.0000	-0.3863	0.1492	-0.0000	1
2881420	2993.1604	1849.2688	128.1000	0.1662	-0.1389	0.0000	-0.3621	0.2941	0.0000	1
2881440	2993.1866	1849.2464	128.1000	0.1045	-0.0861	0.0000	-0.2731	0.2739	-0.0000	1
2881460	2993.2022	1849.2344	128.1000	0.0634	-0.0425	0.0000	-0.1436	0.1749	0.0000	1
2881480	2993.2119	1849.2294	128.1000	0.0467	-0.0166	0.0000	-0.0191	0.0772	-0.0000	1
2881500	2993.2208	1849.2278	128.1000	0.0520	-0.0051	0.0000	0.0847	0.0237	0.0000	1
2881520	2993.2327	1849.2273	128.1000	0.0710	-0.0010	0.0000	0.1322	0.0102	-0.0000	1
2881540	2993.2492	1849.2273	128.1000	0.0898	0.0000	0.0000	0.0787	-0.0027	0.0000	1
2881560	2993.2687	1849.2273	128.1000	0.0940	0.0000	0.0000	-0.0125	0.0007	-0.0000	1
2881580	2993.2868	1849.2273	128.1000	0.0701	0.0000	0.0000	-0.2139	-0.0002	0.0000	1
