# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	19. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	L
# Flight type and number:	Free Flight 7
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
2882840	2997.4519	1845.9346	160.4956	-0.0970	-0.0731	-33.2703	0.0000	0.0000	0.0000	1
2882860	2997.4325	1845.9200	153.8415	-0.1075	-0.0969	-33.0168	-0.1318	-0.3426	-3.5493	0
2882880	2997.4089	1845.8959	147.2889	-0.1283	-0.1259	-30.0739	-0.1022	-0.0582	29.4101	1
2882900	2997.3811	1845.8697	141.8119	-0.1452	-0.1069	-22.9759	-0.0781	0.2642	47.2696	1
2882920	2997.3508	1845.8531	138.0985	-0.1494	-0.0435	-14.2217	0.0190	0.4507	46.0315	1
2882940	2997.3214	1845.8523	136.1233	-0.1333	0.0217	-6.9686	0.1475	0.2894	29.3351	1
2882960	2997.2974	1845.8618	135.3111	-0.0995	0.0439	-2.7459	0.2137	-0.0519	11.0852	1
2882980	2997.2816	1845.8698	135.0249	-0.0604	0.0121	-0.8865	0.2021	-0.3067	5.2268	1
2883000	2997.2733	1845.8667	134.9565	-0.0292	-0.0537	-0.2138	0.1195	-0.4055	0.6716	1
2883020	2997.2699	1845.8484	134.9394	-0.0112	-0.1233	-0.0857	0.0519	-0.3377	-0.2175	1
2883040	2997.2688	1845.8173	134.9222	-0.0034	-0.1690	-0.0754	0.0162	-0.1530	0.1889	1
2883060	2997.2685	1845.7807	134.9092	-0.0007	-0.1731	-0.0560	0.0067	0.1152	0.0904	1
2883080	2997.2685	1845.7481	134.8998	0.0000	-0.1377	-0.0492	-0.0013	0.2825	-0.0133	1
2883100	2997.2685	1845.7257	134.8895	0.0000	-0.0851	-0.0677	-0.0015	0.2865	-0.1689	1
2883120	2997.2685	1845.7140	134.8727	0.0007	-0.0375	-0.1117	0.0073	0.1977	-0.2871	1
2883140	2997.2688	1845.7107	134.8448	0.0034	0.0000	-0.1735	0.0142	0.1555	-0.3500	1
2883160	2997.2699	1845.7140	134.8033	0.0119	0.0375	-0.2411	0.0593	0.1948	-0.3497	1
2883180	2997.2736	1845.7257	134.7484	0.0323	0.0862	-0.3008	0.1338	0.2982	-0.2685	1
2883200	2997.2828	1845.7485	134.6830	0.0695	0.1433	-0.3412	0.2403	0.3063	-0.1445	1
2883220	2997.3014	1845.7830	134.6119	0.1221	0.1924	-0.3574	0.3075	0.2087	-0.0098	1
2883240	2997.3316	1845.8255	134.5400	0.1769	0.2209	-0.3535	0.2782	0.0689	0.0679	1
2883260	2997.3721	1845.8714	134.4705	0.2146	0.2325	-0.3383	0.1224	0.0192	0.0904	1
2883280	2997.4175	1845.9185	134.4047	0.2231	0.2387	-0.3161	-0.0488	0.0436	0.1280	1
2883300	2997.4614	1845.9668	134.3440	0.2085	0.2392	-0.2862	-0.1375	-0.0116	0.1732	1
2883320	2997.5008	1846.0142	134.2902	0.1916	0.2237	-0.2506	-0.0673	-0.1485	0.1966	1
2883340	2997.5380	1846.0563	134.2438	0.1909	0.1951	-0.2160	0.0609	-0.1735	0.1644	1
