# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	21. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	C
# Flight type and number:	Free Flight 8
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
5382420	2983.0991	1857.1581	64.7248	5.5987	-5.3243	58.2415	0.0000	0.0000	0.0000	1
5382440	2984.2188	1856.0933	76.3731	7.4921	-6.9420	58.7403	22.3140	-19.4488	16.3381	0
5382460	2986.0959	1854.3813	88.2209	11.7414	-10.4071	56.1416	24.3439	-19.2673	-35.4247	1
5382480	2988.9154	1851.9304	98.8297	16.0014	-13.4781	47.4170	21.6694	-14.3252	-60.4880	1
5382500	2992.4965	1848.9901	107.1877	18.1228	-14.3548	36.0440	3.2168	3.1538	-60.2521	1
5382520	2996.1645	1846.1885	113.2473	16.3646	-11.9490	25.9188	-21.4908	22.5217	-43.2543	1
5382540	2999.0423	1844.2105	117.5552	11.0804	-7.0814	18.2684	-35.7907	30.2922	-29.4911	1
5382560	3000.5967	1843.3559	120.5547	4.5993	-1.9232	11.6501	-33.8566	24.8324	-35.0422	0
5382580	3000.8820	1843.4412	122.2152	-0.4956	1.6068	5.2777	-19.1430	11.3498	-31.1822	1
5382600	3000.3985	1843.9987	122.6658	-3.0137	2.9473	0.1330	-4.9013	0.5965	-21.7314	1
5382620	2999.6765	1844.6201	122.2684	-3.3939	2.7547	-2.9305	2.9930	-4.1334	-9.0679	1
5382640	2999.0409	1845.1005	121.4936	-2.6270	1.8996	-3.8337	5.8721	-5.2232	1.3683	1
5382660	2998.6257	1845.3800	120.7349	-1.4174	0.8801	-3.2555	6.5893	-5.1187	6.0338	1
5382680	2998.4739	1845.4526	120.1914	-0.0562	-0.1555	-2.0668	7.2751	-5.3269	6.7506	1
5382700	2998.6033	1845.3178	119.9082	1.2669	-1.1218	-0.8129	6.4779	-4.6881	6.0347	1
5382720	2998.9807	1845.0039	119.8662	2.2703	-1.8317	0.3036	4.0289	-2.7814	5.2685	1
5382740	2999.5114	1844.5851	120.0297	2.6994	-2.0905	1.1856	0.3944	0.0784	3.7239	1
5382760	3000.0605	1844.1677	120.3404	2.4923	-1.8444	1.7425	-2.8459	2.6798	1.9243	1
5382780	3000.5083	1843.8473	120.7267	1.8496	-1.2528	1.9304	-4.1983	3.7533	-0.0926	1
5382800	3000.8003	1843.6665	121.1126	1.1026	-0.5932	1.7817	-3.7341	3.2515	-1.6115	1
5382820	3000.9494	1843.6100	121.4393	0.5112	-0.0915	1.4158	-2.3114	1.8741	-2.3275	1
5382840	3001.0048	1843.6299	121.6789	0.1638	0.1800	0.9890	-1.0568	0.7205	-2.1620	1
5382860	3001.0149	1843.6820	121.8350	0.0157	0.2734	0.6265	-0.2717	0.0628	-1.5482	1
5382880	3001.0111	1843.7393	121.9295	-0.0153	0.2701	0.3815	0.0706	-0.1848	-0.8749	1
5382900	3001.0087	1843.7900	121.9875	0.0058	0.2241	0.2434	0.1974	-0.3077	-0.4238	1
5382920	3001.0134	1843.8289	122.0269	0.0408	0.1621	0.1705	0.1975	-0.3617	-0.2399	1
5382940	3001.0251	1843.8549	122.0557	0.0644	0.1124	0.1252	0.0595	-0.1882	-0.1842	1
5382960	3001.0392	1843.8739	122.0769	0.0644	0.1041	0.0904	-0.0655	0.0744	-0.1723	1
5382980	3001.0508	1843.8965	122.0919	0.0429	0.1549	0.0699	-0.1675	0.4316	-0.0636	1
5383000	3001.0564	1843.9358	122.1049	0.0112	0.2630	0.0784	-0.1862	0.7086	0.1300	1
5383020	3001.0553	1844.0017	122.1233	-0.0107	0.3953	0.1249	-0.0676	0.7122	0.3512	1
5383040	3001.0521	1844.0940	122.1549	-0.0047	0.4989	0.1984	0.1230	0.4028	0.4471	1
5383060	3001.0534	1844.2013	122.2026	0.0316	0.5322	0.2656	0.2646	-0.0660	0.2926	1
5383080	3001.0647	1844.3068	122.2611	0.0848	0.4919	0.2909	0.3071	-0.4014	-0.0222	1
5383100	3001.0874	1844.3980	122.3190	0.1346	0.4086	0.2650	0.2154	-0.4826	-0.2822	1
5383120	3001.1185	1844.4703	122.3671	0.1679	0.3086	0.2105	0.1077	-0.5136	-0.3204	1
5383140	3001.1545	1844.5215	122.4032	0.1889	0.1940	0.1550	0.0746	-0.6142	-0.2387	1
5383160	3001.1941	1844.5479	122.4291	0.2119	0.0576	0.1029	0.1349	-0.7599	-0.2486	1
5383180	3001.2393	1844.5446	122.4444	0.2470	-0.0928	0.0395	0.2272	-0.7959	-0.3701	1
5383200	3001.2929	1844.5107	122.4449	0.2871	-0.2303	-0.0404	0.2183	-0.6321	-0.4712	1
5383220	3001.3542	1844.4524	122.4282	0.3100	-0.3266	-0.1151	0.0466	-0.3496	-0.3422	1
5383240	3001.4169	1844.3801	122.3989	0.2975	-0.3713	-0.1510	-0.1815	-0.0722	-0.0406	1
5383260	3001.4731	1844.3039	122.3678	0.2547	-0.3777	-0.1358	-0.2936	0.0558	0.2310	1
5383280	3001.5188	1844.2290	122.3446	0.2049	-0.3701	-0.0897	-0.2399	0.0481	0.2986	1
5383300	3001.5551	1844.1559	122.3319	0.1671	-0.3630	-0.0465	-0.1368	0.0100	0.1628	1
5383320	3001.5856	1844.0838	122.3260	0.1409	-0.3500	-0.0224	-0.0877	0.0800	0.0520	1
