# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	21. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	J
# Flight type and number:	Free Flight 8
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
5376420	2999.8770	1850.0345	74.7630	5.1702	0.5780	68.9087	0.0000	0.0000	0.0000	1
5376440	3000.9110	1850.1501	88.5448	5.1228	0.6020	68.4915	0.4589	0.3927	8.6465	0
5376460	3001.9261	1850.2753	102.1596	4.6471	0.6167	62.6261	-4.6796	-0.1279	-59.6195	1
5376480	3002.7699	1850.3968	113.5952	3.5248	0.5666	48.1204	-7.4434	-0.4412	-97.0564	1
5376500	3003.3360	1850.5020	121.4078	2.1525	0.4734	30.0390	-7.1780	-0.5546	-95.6113	1
5376520	3003.6309	1850.5862	125.6108	1.0217	0.3715	14.8882	-4.5511	-0.4876	-61.9260	1
5376540	3003.7447	1850.6506	127.3631	0.3601	0.2711	5.9124	-1.7628	-0.4636	-24.3011	1
5376560	3003.7749	1850.6946	127.9758	0.0551	0.1483	1.8418	-0.9441	-0.7122	-11.8000	1
5376580	3003.7668	1850.7099	128.0998	-0.0692	-0.0219	0.3105	-0.2160	-1.0022	-1.8089	1
5376600	3003.7472	1850.6858	128.1000	-0.0891	-0.2322	0.0000	0.1014	-1.1755	0.4707	1
5376620	3003.7311	1850.6170	128.0998	-0.0483	-0.4403	-0.0027	0.3270	-1.0163	-0.1404	1
5376640	3003.7279	1850.5097	128.0989	0.0323	-0.5883	-0.0089	0.5184	-0.5254	-0.0076	1
5376660	3003.7440	1850.3817	128.0962	0.1291	-0.6427	-0.0230	0.5081	0.0067	-0.1031	1
5376680	3003.7795	1850.2526	128.0897	0.2119	-0.6148	-0.0465	0.3524	0.3448	-0.1469	1
5376700	3003.8288	1850.1358	128.0776	0.2620	-0.5422	-0.0743	0.1464	0.4394	-0.1533	1
5376720	3003.8843	1850.0358	128.0600	0.2797	-0.4567	-0.0940	0.0047	0.4298	-0.0662	1
5376740	3003.9407	1849.9531	128.0400	0.2789	-0.3701	-0.0940	-0.0487	0.4407	0.0664	1
5376760	3003.9959	1849.8877	128.0224	0.2812	-0.2894	-0.0743	0.0253	0.4029	0.1527	1
5376780	3004.0531	1849.8373	128.0103	0.3129	-0.2350	-0.0465	0.2510	0.1933	0.1494	1
5376800	3004.1211	1849.7938	128.0038	0.3959	-0.2333	-0.0230	0.5707	-0.1553	0.0940	1
5376820	3004.2115	1849.7440	128.0011	0.5329	-0.2935	-0.0089	0.8445	-0.4916	0.0418	1
5376840	3004.3342	1849.6764	128.0002	0.6988	-0.3912	-0.0027	0.8960	-0.5720	0.0128	1
5376860	3004.4910	1849.5876	128.0000	0.8481	-0.4827	-0.0006	0.6767	-0.3893	0.0055	1
5376880	3004.6735	1849.4833	128.0000	0.9380	-0.5431	0.0000	0.2519	-0.1900	-0.0015	1
5376900	3004.8662	1849.3703	128.0000	0.9506	-0.5832	0.0000	-0.1477	-0.1602	0.0004	1
5376920	3005.0537	1849.2500	128.0000	0.8957	-0.6255	0.0000	-0.4384	-0.2656	-0.0001	1
5376940	3005.2245	1849.1201	128.0000	0.7931	-0.6655	0.0000	-0.6175	-0.2154	0.0000	1
5376960	3005.3710	1848.9838	128.0000	0.6604	-0.6624	0.0000	-0.7311	0.1619	-0.0000	1
5376980	3005.4887	1848.8552	128.0000	0.5134	-0.5745	0.0000	-0.7770	0.7204	0.0000	1
5377000	3005.5763	1848.7540	128.0000	0.3744	-0.4056	0.0000	-0.6620	1.0761	0.0000	1
5377020	3005.6384	1848.6929	128.0000	0.2696	-0.2113	0.0000	-0.4148	0.9921	-0.0000	1
5377040	3005.6842	1848.6695	128.0000	0.2151	-0.0584	0.0000	-0.1256	0.5956	0.0000	1
5377060	3005.7244	1848.6696	128.0000	0.2093	0.0202	0.0000	0.0903	0.1584	-0.0001	1
5377080	3005.7679	1848.6775	128.0000	0.2422	0.0383	0.0000	0.2468	-0.0469	0.0004	1
5377100	3005.8213	1848.6849	128.0000	0.3079	0.0317	0.0000	0.4098	-0.0664	-0.0015	1
5377120	3005.8911	1848.6902	128.0000	0.4040	0.0292	0.0006	0.5692	0.0139	0.0055	1
5377140	3005.9829	1848.6966	128.0002	0.5189	0.0470	0.0027	0.6259	0.1604	0.0128	1
5377160	3006.0986	1848.7090	128.0011	0.6276	0.0873	0.0089	0.5108	0.2625	0.0418	1
5377180	3006.2339	1848.7315	128.0038	0.7027	0.1377	0.0230	0.2659	0.2863	0.0940	1
5377200	3006.3797	1848.7641	128.0103	0.7305	0.1741	0.0465	-0.0019	0.1240	0.1494	1
5377220	3006.5261	1848.8011	128.0224	0.7181	0.1731	0.0743	-0.1635	-0.1300	0.1527	1
5377240	3006.6669	1848.8334	128.0400	0.6873	0.1315	0.0940	-0.1814	-0.3179	0.0664	1
5377260	3006.8010	1848.8537	128.0600	0.6595	0.0640	0.0940	-0.1198	-0.3802	-0.0664	1
5377280	3006.9308	1848.8589	128.0776	0.6487	-0.0182	0.0743	0.0005	-0.4334	-0.1527	1
5377300	3007.0605	1848.8464	128.0897	0.6612	-0.1164	0.0465	0.1262	-0.5458	-0.1494	1
5377320	3007.1952	1848.8124	128.0962	0.6968	-0.2274	0.0230	0.2406	-0.6111	-0.0940	1
5377340	3007.3392	1848.7555	128.0989	0.7476	-0.3246	0.0089	0.2999	-0.4445	-0.0418	1
5377360	3007.4943	1848.6826	128.0998	0.7947	-0.3657	0.0027	0.2192	-0.0096	-0.0128	1
5377380	3007.6571	1848.6092	128.1000	0.8124	-0.3293	0.0006	-0.0110	0.4176	-0.0055	1
5377400	3007.8193	1848.5508	128.1000	0.7850	-0.2376	0.0000	-0.2775	0.5883	0.0015	1
5377420	3007.9711	1848.5141	128.1000	0.7193	-0.1373	0.0000	-0.4224	0.4784	-0.0005	1
