# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	25. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	A
# Flight type and number:	Free Flight 10
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
3840000	2993.8880	1852.1758	118.5000	-0.3472	-0.1194	0.0000	0.0000	0.0000	0.0000	1
3840020	2993.8186	1852.1519	118.5000	-0.3780	-0.1399	0.0000	-0.4133	-0.2829	-0.0000	1
3840040	2993.7368	1852.1198	118.5000	-0.4303	-0.1707	0.0000	-0.1950	-0.1014	0.0000	1
3840060	2993.6465	1852.0836	118.5000	-0.4625	-0.1736	0.0000	-0.0959	0.0753	-0.0000	1
3840080	2993.5519	1852.0504	118.5000	-0.4811	-0.1456	-0.0000	-0.0614	0.2383	0.0000	1
3840100	2993.4540	1852.0254	118.5000	-0.5040	-0.1059	0.0000	-0.1377	0.2163	-0.0000	1
3840120	2993.3503	1852.0080	118.5000	-0.5449	-0.0832	0.0000	-0.2801	0.0308	0.0000	1
3840140	2993.2361	1851.9921	118.5000	-0.6026	-0.0878	0.0000	-0.3082	-0.1137	-0.0000	1
3840160	2993.1092	1851.9729	118.5000	-0.6714	-0.0997	0.0000	-0.3809	-0.0750	0.0000	1
3840180	2992.9675	1851.9522	118.5000	-0.7486	-0.0825	0.0000	-0.4055	0.2012	-0.0000	1
3840200	2992.8098	1851.9399	118.5000	-0.8254	-0.0131	0.0000	-0.3905	0.5124	0.0000	1
3840220	2992.6373	1851.9470	118.5000	-0.8841	0.0998	0.0000	-0.2447	0.6733	-0.0000	1
3840240	2992.4561	1851.9798	118.5000	-0.8987	0.2262	0.0000	0.0580	0.6413	0.0001	1
3840260	2992.2779	1852.0375	118.5000	-0.8477	0.3374	0.0000	0.4477	0.5007	-0.0004	1
3840280	2992.1171	1852.1148	118.5000	-0.7298	0.4138	0.0000	0.7781	0.2880	0.0015	1
3840300	2991.9859	1852.2030	118.5000	-0.5704	0.4414	-0.0006	0.8865	-0.0043	-0.0055	1
3840320	2991.8889	1852.2913	118.4998	-0.4076	0.4178	-0.0027	0.7941	-0.2590	-0.0127	1
3840340	2991.8229	1852.3701	118.4989	-0.2730	0.3559	-0.0089	0.5821	-0.3898	-0.0419	1
3840360	2991.7797	1852.4337	118.4962	-0.1857	0.2695	-0.0230	0.3093	-0.4638	-0.0935	1
3840380	2991.7486	1852.4779	118.4897	-0.1564	0.1541	-0.0465	-0.0138	-0.6564	-0.1513	1
