# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	25. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	G
# Flight type and number:	Free Flight 10
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
3840000	2991.6017	1849.5035	116.6829	-0.2507	0.2346	-0.0586	0.0000	0.0000	0.0000	1
3840020	2991.5515	1849.5505	116.6711	-0.2882	0.2769	-0.0686	-0.4705	0.5389	-0.1385	1
3840040	2991.4864	1849.6143	116.6554	-0.3633	0.3563	-0.0837	-0.3684	0.3787	-0.0510	1
3840060	2991.4062	1849.6930	116.6376	-0.4302	0.4078	-0.0847	-0.3117	0.1756	0.0417	1
3840080	2991.3143	1849.7774	116.6215	-0.4737	0.4014	-0.0689	-0.1415	-0.2202	0.1298	1
3840100	2991.2167	1849.8535	116.6101	-0.4854	0.3312	-0.0443	0.0264	-0.5386	0.1391	1
3840120	2991.1201	1849.9099	116.6038	-0.4650	0.2259	-0.0225	0.1813	-0.5920	0.0887	1
3840140	2991.0307	1849.9439	116.6011	-0.4174	0.1267	-0.0089	0.3310	-0.4478	0.0432	1
3840160	2990.9532	1849.9606	116.6002	-0.3649	0.0611	-0.0027	0.2673	-0.2144	0.0124	1
3840180	2990.8848	1849.9683	116.6000	-0.3439	0.0356	-0.0006	-0.0235	-0.0332	0.0056	1
3840200	2990.8156	1849.9748	116.6000	-0.3706	0.0463	0.0000	-0.2923	0.1541	-0.0015	1
3840220	2990.7365	1849.9868	116.6000	-0.4156	0.0852	0.0000	-0.2872	0.2510	0.0004	1
3840240	2990.6493	1850.0089	116.6000	-0.4098	0.1436	0.0000	0.2169	0.3468	-0.0001	1
3840260	2990.5726	1850.0443	116.6000	-0.2853	0.2135	0.0000	0.9949	0.3562	0.0000	1
3840280	2990.5352	1850.0943	116.6000	-0.0257	0.2940	0.0000	1.6982	0.4303	-0.0000	1
3840300	2990.5624	1850.1619	116.6000	0.3134	0.3905	0.0000	1.8954	0.5524	0.0000	1
3840320	2990.6606	1850.2505	116.6000	0.6215	0.4909	0.0000	1.3815	0.5169	-0.0000	1
3840340	2990.8109	1850.3583	116.6000	0.7944	0.5619	0.0000	0.4019	0.2505	0.0000	1
3840360	2990.9783	1850.4753	116.6000	0.8019	0.5750	0.0000	-0.4370	-0.1302	-0.0000	1
3840380	2991.1317	1850.5882	116.6000	0.6991	0.5353	0.0000	-0.7572	-0.3363	0.0000	1
3840400	2991.2580	1850.6894	116.6000	0.5721	0.4788	0.0000	-0.5998	-0.2956	-0.0000	1
3840420	2991.3606	1850.7798	116.6000	0.4718	0.4422	0.0000	-0.3926	-0.1005	0.0000	1
3840440	2991.4467	1850.8663	116.6000	0.3962	0.4420	0.0000	-0.2999	0.1205	-0.0000	1
3840460	2991.5190	1850.9566	116.6000	0.3154	0.4693	0.0000	-0.4746	0.1843	0.0000	1
3840480	2991.5729	1851.0540	116.6000	0.2121	0.5026	0.0000	-0.5808	0.2110	-0.0000	1
3840500	2991.6039	1851.1576	116.6000	0.0984	0.5056	0.0000	-0.6205	-0.0993	0.0001	1
3840520	2991.6122	1851.2562	116.6000	0.0119	0.4334	0.0000	-0.3451	-0.5629	-0.0004	1
3840540	2991.6087	1851.3310	116.6000	0.0027	0.2551	0.0000	0.2228	-1.2312	0.0015	1
3840560	2991.6133	1851.3583	116.6000	0.0789	-0.0134	-0.0006	0.6753	-1.6269	-0.0055	1
3840580	2991.6402	1851.3256	116.5998	0.1606	-0.2746	-0.0027	0.4266	-1.2586	-0.0128	1
3840600	2991.6775	1851.2484	116.5989	0.1002	-0.3820	-0.0089	-0.8273	-0.0126	-0.0418	1
3840620	2991.6803	1851.1728	116.5962	-0.1959	-0.2379	-0.0230	-2.2952	1.5402	-0.0940	1
3840640	2991.5992	1851.1533	116.5897	-0.6371	0.1085	-0.0465	-2.5799	2.2682	-0.1494	1
3840660	2991.4254	1851.2162	116.5776	-0.9874	0.4803	-0.0743	-1.2724	1.7491	-0.1527	1
3840680	2991.2042	1851.3454	116.5600	-1.0646	0.7228	-0.0940	0.5425	0.6854	-0.0664	1
3840700	2990.9996	1851.5053	116.5400	-0.8787	0.8219	-0.0940	1.5958	0.1083	0.0664	1
3840720	2990.8527	1851.6742	116.5224	-0.5691	0.8663	-0.0743	1.7325	0.2291	0.1527	1
