# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	25. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	L
# Flight type and number:	Free Flight 10
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
3840000	2996.0140	1847.3713	115.5937	0.0000	-0.0232	-0.0346	0.0000	0.0000	0.0000	1
3840020	2996.0140	1847.3666	115.5867	0.0000	-0.0350	-0.0466	-0.0016	-0.1413	-0.1474	1
3840040	2996.0140	1847.3572	115.5750	0.0007	-0.0603	-0.0709	0.0066	-0.1465	-0.1299	1
3840060	2996.0143	1847.3425	115.5584	0.0035	-0.0775	-0.0892	0.0187	-0.0756	-0.0716	1
3840080	2996.0154	1847.3262	115.5393	0.0105	-0.0588	-0.0905	0.0409	0.2182	0.0539	1
3840100	2996.0185	1847.3190	115.5222	0.0267	0.0167	-0.0727	0.1178	0.5577	0.1449	1
3840120	2996.0261	1847.3329	115.5103	0.0533	0.1374	-0.0461	0.1588	0.7251	0.1449	1
3840140	2996.0398	1847.3740	115.5038	0.0841	0.2637	-0.0230	0.1690	0.6115	0.0938	1
3840160	2996.0597	1847.4384	115.5011	0.1094	0.3556	-0.0084	0.0958	0.3374	0.0469	1
3840180	2996.0836	1847.5162	115.5004	0.1237	0.3944	0.0000	0.0326	0.0408	0.0256	1
3840200	2996.1092	1847.5962	115.5011	0.1330	0.3856	0.0084	0.0456	-0.1755	0.0472	1
3840220	2996.1368	1847.6704	115.5038	0.1447	0.3564	0.0230	0.0744	-0.1900	0.0925	1
3840240	2996.1671	1847.7387	115.5103	0.1579	0.3473	0.0465	0.0676	0.0360	0.1498	1
3840260	2996.1999	1847.8094	115.5224	0.1682	0.3910	0.0743	0.0365	0.4002	0.1526	1
