96.821,6.3282,6.0345,98.91,18.659,5.3909,97.318,19.387,5.587,106.07,2.2919,6.8155,91.271,-9.8488,7.1744,81.929,-7.6255,7.0366,89.502,-18.016,6.3295,107.51,-6.4895,5.1599,87.815,-17.349,6.3669,102.17,6.0452,5.4922,100.88,-3.1229,6.7886,86.539,-16.715,6.0583,89.758,-18.01,5.5244,95.887,-20.512,5.7136,84.369,-10.629,6.902,96.305,-20.64,5.8984,102.41,10.405,5.7542,94.343,11.977,6.4967,101.42,10.967,7.1358,88.52,-10.358,7.1959,84.59,-12.957,6.8199,89.068,-18.455,6.3183,89.559,-18.635,6.0209,102.55,8.5114,6.5331,97.367,17.289,6.2614,100.4,-4.0258,5.0534,86.832,-16.191,6.3826,85.301,-14.377,6.8349,88.283,-18.656,5.9872,89.518,-18.232,6.1728,90.525,-17.449,6.4882,88.967,-16.877,5.5981,91.044,-19.293,6.1541,89.011,17.878,5.7148,90.573,-18.562,5.7392,94.314,7.7942,6.2205,108.49,13.478,7.3193,96.622,-5.7345,6.096,107.98,-8.1084,6.2923,104.77,-17.288,5.9392,95.388,-19.008,6.0211,92.249,-20.369,5.8544,106.68,-14.532,6.4671,99.386,-19.906,5.3705,86.39,-14.679,6.8022,90.093,-19.003,6.2099,88.939,-18.551,6.0012,98.733,21.849,5.2234,98.116,1.4459,5.3469,86.565,-5.6934,7.5112,87.567,-16.974,6.1012,91.977,-16.745,6.1668,91.81,-19.228,5.8454,86.508,-14.039,6.5733,94.933,-20.68,5.8465,93.957,-20.392,5.9985,91.339,-19.429,5.9659,87.792,-17.669,6.2087,93.815,-19.68,5.5604,94.185,-17.54,6.187,93.54,-10.755,5.2688,90.221,-16.237,5.9139,95.392,-20.088,5.8693,90.104,-15.581,6.9547,101.77,14.046,7.4223,95.025,-17.216,6.604,92.513,-19.38,5.8908,87.419,-14.078,6.7911,87.699,-16.418,6.5296,86.381,-15.572,6.4563,91.265,-14.923,6.9177,106.83,14.295,5.4436,105.36,12.281,5.9609,105.52,-10.083,5.4221,94.973,-1.4832,5.1588,103.79,-12.008,5.2193,89.099,-17.147,5.589,94.04,-15.125,5.2606,95.742,-19.661,6.1303,92.987,-16.415,5.4008,95.097,17.97,6.0861,87.937,-14.184,6.7867,96.534,24.372,6.7503,96.488,18.181,5.5696,86.585,-15.768,6.6026,100.17,-2.4105,6.2093,73.83,18.027,8.58,100.24,6.0933,5.3677,94.747,-18.993,6.0784,94.19,-19.073,5.8724,92.062,-16.604,6.8431,91.256,11.352,6.1495,86.381,14.93,5.9403,84.921,-13.518,6.7583,96.242,-17.725,6.1827,87.094,-13.242,6.3677,84.651,-12.271,6.8057,85.705,-14.051,6.6672,81.533,1.4719,7.9142,NaN,NaN,NaN,93.39,16.749,6.2833,103.11,11.909,7.3647,95.145,-18.843,5.4654,85.807,-14.672,6.5079,97.744,-20.342,5.445,99.086,-20.297,5.9274,84.323,-11.587,6.8557,102.03,23.467,6.1093,96.148,6.096,5.6129,85.487,-11.565,6.7225,85.717,-11.802,6.4485,98.243,-19.634,6.2338,94.058,-16.45,5.7905,93.608,-15.318,6.0548,88.931,-2.5803,5.7801,104.69,-19.293,5.59,83.91,-10.812,6.6226,89.392,-15.805,6.3186,86.545,-15.103,6.1244,102.99,17.691,7.384,105.68,24.111,7.0737,99.463,12.297,7.2284,104.5,-18.979,6.1414,86.312,-14.475,6.1521,98.158,-19.278,5.9022,98.134,-5.4561,5.5104,106.78,0.01573,6.6843,97.021,7.4269,7.1533,96.269,-17.526,5.3372,88.209,-14.447,5.7665,105.47,11.429,5.2368,102.01,9.1152,5.8471,78.916,4.9835,8.044,90.009,-12.568,5.1582,84.674,-5.6513,7.2584,85.388,-12.917,6.6481,97.987,-15.762,6.5254,105.19,1.3522,5.7189,98.967,16.129,5.4801,103.45,-17.742,5.7305,81.209,4.4408,7.3268,88.85,-14.819,5.5367,94.234,-15.349,5.0142,101.78,-20.114,5.6147,87.31,-11.926,6.7745,100.84,-19.045,5.4468,83.672,-9.2357,6.8761,84.05,-9.4722,7.1459,102.84,21.085,6.931,107,2.3337,7.2465,104.76,17.623,6.555,96.801,5.0714,5.8836,101.61,-19.49,5.9929,87.373,-14.302,6.4217,96.572,-17.21,6.2989,98.696,-18.757,5.5165,82.571,-7.625,7.0636,97.019,-13.725,5.2722,92.48,-13.744,5.7834,99.109,-17.683,6.4549,82.923,-8.3175,7.0478,86.858,-11.654,7.1079,101.77,-19.656,5.4884,106.74,20.91,5.0027,93.23,3.8614,5.8387,87.164,-12.942,5.8306,89.467,-11.626,6.5346,100.6,-19.041,6.1388,89.09,-12.735,5.5774,82.578,-7.8465,6.9572,93.852,-2.4063,5.4917,82.351,-7.228,7.0573,84.205,-10.449,6.9695,86.756,-10.302,6.1124,95.645,14.545,6.0577,90.738,-10.46,6.6871,97.991,-15.817,5.5297,103.01,-18.837,6.0293,82.096,-7.1377,6.7899,92.387,-13.365,5.499,103.51,-19.803,5.5239,97.638,-17.004,6.1303,90.655,-12.903,6.442,92.933,-14.033,5.4243,100.67,-17.711,5.1784,106.09,15.807,6.7255,96.329,10.917,6.4758,99.473,-14.02,5.8676,84.867,19.98,5.1853,100.09,-16.946,5.5237,84.893,-10.37,7.0987,95.079,-3.6991,5.3367,73.459,19.301,8.6298,102.28,-6.1952,6.4573,97.803,-13.505,6.5281,102.66,-15.27,6.092,99.647,-13.605,6.2883,101.3,-17.897,5.3676,107.17,12.798,7.6277,89.099,-7.5507,5.7976,82.24,-6.2579,6.5289,90.94,-12.781,6.0363,84.772,-6.8683,7.4041,98.541,-16.249,6.2384,97.323,-12.494,6.7356,97.926,-10.752,5.8321,85.464,-3.3164,7.7057,94.678,-14.047,7.1084,85.355,-10.231,7.2218,90.361,-3.3949,7.5487,102.96,-18.02,6.4278,92.452,-13.793,6.2167,83.668,-7.2406,6.798,95.109,4.5083,5.9285,84.87,-8.7616,7.1556,91.871,-10.571,5.4072,83.929,-8.3963,6.7464,96.397,-15.211,6.4081,81.815,-5.8929,7.0008,91.512,-11.662,6.3068,87.317,-9.9849,7.1272,91.052,-12.332,6.9895,102.68,-18.308,5.4109,92.934,-13.427,6.6037,84.552,-8.3396,7.3,100.68,-2.4822,5.5708,100.87,-16.986,6.2902,102.3,-17.368,5.4587,105.68,12.957,7.6901,103.72,1.5448,5.1459,77.396,6.595,8.2428,81.711,-4.5761,7.1265,83.8,-7.2999,7.3178,85.348,-6.9634,6.3018,99.672,-11.599,6.2824,82.139,-4.536,7.3521,102.11,5.6939,6.362,96.051,-11.75,5.7379,96.467,-11.401,6.1693,100.62,-6.7578,6.8015,99.636,-8.731,6.4013,82.864,-4.5477,7.4045,81.065,-3.2287,7.2663,86.655,-9.6759,5.7207,90.392,2.7965,5.986,82.54,-4.2007,7.48,96.903,-10.832,6.0007,105.23,16.161,7.3996,83.213,-6.7012,7.2759,89.28,-9.1499,7.4297,103.66,-13.433,5.1924,96.633,6.9778,6.672,107.25,-14.36,5.7801,88.162,-9.6765,7.0808,83.854,-7.0744,6.5652,93.1,11.359,5.6826,99.131,-2.0583,6.1011,100.15,1.0932,6.3768,91.004,-10.483,6.0546,90.106,-10.75,6.9545,80.951,-3.0773,7.5049,97.037,-13.82,6.2744,102.87,6.1502,7.082,100.18,-14.161,6.8389,83.056,-7.4044,6.4498,85.319,-5.8294,7.5244,94.819,22.76,6.7677,105.94,-17.302,5.544,95.145,-12.961,6.5941,84.986,-8.1342,6.4183,104.4,19.918,6.1801,87.333,16.106,5.0632,94.216,-8.7384,5.9236,82.214,-5.0437,7.2553,99.627,-11.297,5.2799,88.062,-9.452,6.2324,86.166,-8.243,6.269,83.267,-4.9842,7.372,81.135,-2.4318,7.5121,88.74,-8.0592,6.5624,99.937,-14.806,5.9192,NaN,NaN,NaN,103.09,-15.349,5.57,94.757,-10.602,5.6069,89.996,-6.4754,5.7262,105.38,-15.622,5.6142,81.868,-5.255,6.9576,83.38,14.571,8.5807,81.932,-2.7605,7.7178,83.763,15.806,8.7018,90.347,21.837,5.8153,90.234,-8.9783,5.8798,101.06,-10.755,6.336,85.805,-6.217,7.0383,90.865,-8.5794,6.5814,100.59,0.14779,6.3013,100.89,-11.444,5.0849,97.72,4.3886,6.7724,98.181,-9.4035,5.0349,81.742,-4.267,7.5268,82.902,-5.4192,6.4798,77.42,14.577,8.1463,95.64,-10.256,5.9203,105.06,-15.337,5.7871,90.896,-8.6645,5.5259,72.442,21.723,8.6622,96.216,-8.2308,6.0331,91.136,-5.769,5.0338,90.81,15.465,6.1158,88.116,-7.5,7.4704,86.416,-6.9519,5.9531,81.656,-3.4652,7.3982,102.24,-14.22,6.1979,74.812,17.216,8.2178,93.107,-9.1924,7.2548,98.397,-10.609,6.9917,91.901,-8.0624,5.6344,100.48,23.488,7.7515,97.525,-8.1889,5.4316,95.925,-4.5551,5.2792,88.346,-4.7034,6.4025,82.82,-2.0957,7.0268,81.033,-0.9544,7.7699,93.282,-7.6781,6.0278,81.632,-1.7684,7.5181,82.358,-3.873,6.9413,94.951,-8.2019,5.2268,93.237,-8.3555,5.9311,96.089,-9.8775,5.2419,85.525,-3.4813,6.0828,101.97,-13.478,6.2728,91.951,19.876,5.837,95.712,-7.0352,6.1127,94.578,-9.3391,6.6936,107.2,-14.911,5.7057,97.759,-8.1891,7.1983,86.249,-5.2233,5.6483,101.36,-5.9914,5.5442,89.904,-4.7739,5.6316,92.659,-5.2624,6.3445,96.491,0.31144,5.7739,105.55,-14.278,6.3096,108.95,-14.786,5.1158,105.89,-14.936,5.8632,89.338,-7.4616,6.2218,91.223,-5.139,7.5176,NaN,NaN,NaN,106.16,-14.003,6.1408,94.612,-7.2136,6.8323,96.529,-6.0953,5.2175,95.126,-9.248,5.8428,109.64,-15.144,5.627,93.596,-4.7958,5.6071,80.833,-1.591,7.3463,90.042,-5.9121,7.2946,93.199,-8.3632,5.2215,88.993,-5.7039,6.2544,91.917,-3.7526,7.5917,80.153,-0.16966,7.8381,94.567,-8.7098,7.0909,80.865,-0.64754,7.6558,103.79,-10.774,6.7287,83.718,-3.4358,6.8568,98.447,-8.2646,6.7867,80.574,-0.49602,7.8529,107.97,-14.022,5.5253,85,-3.6126,7.6164,104.53,-8.7236,5.5803,82.426,-1.2806,7.1324,96.142,-6.061,6.5826,79.804,1.7881,7.8494,102.14,5.5602,6.8135,108.72,-14.386,5.4296,79.552,0.63005,7.9387,78.982,2.6522,7.9279,81.721,0.54556,7.5909,81.416,-0.2436,8.0274,109.48,-13.003,5.0093,95.055,-8.2207,7.458,103.65,-4.5317,6.9522,96.845,-8.9776,6.7763,91.005,-5.8908,6.9472,89.756,-5.3285,6.3985,82.993,-1.0592,6.9794,96.804,-8.3272,5.6713,87.241,-2.9815,7.5302,92.846,-6.6832,7.0079,108.7,4.3072,6.2008,108.83,-13.003,6.3732,98.827,-7.6156,5.9115,97.152,-5.5807,5.5953,90.91,7.4621,6.7024,106.18,-9.6434,6.567,79.745,2.5374,8.0816,103.88,-7.8255,5.5439,103.31,-11.949,6.6978,83.782,-0.36016,7.7843,85.101,-1.3268,7.8522,94.344,-5.3139,5.6704,82.564,5.5596,7.9732,108.68,18.714,7.4306,99.967,10.474,5.823,102.73,-11.031,4.7657,101.03,-6.0996,6.9392,99.162,15.296,7.3411,91.18,18.583,5.7955,94.851,-3.4118,5.6145,79.391,1.4518,7.9542,80.377,1.156,7.8885,79.945,2.599,7.6708,95.007,17.942,5.5986,NaN,NaN,NaN,104.33,0.57371,6.8211,99.652,-8.3704,5.0724,87.53,15.139,6.1316,103.1,-0.15641,6.7548,88.968,-4.0231,5.7764,89.285,-3.0928,5.5974,89.874,-3.8794,7.0243,90.976,-3.9926,5.5703,108.46,-3.2433,5.5492,91.922,-4.4933,6.831,98.242,-5.374,5.1683,90.057,-2.9102,5.16,92.629,-4.8159,7.3953,98.79,19.943,6.1591,101.38,5.9473,7.3121,82.519,0.5201,7.5453,103.13,-8.5127,6.1861,85.046,1.7305,8.2562,96.397,-5.0167,6.7706,84.717,-0.30582,7.9546,97.314,-5.8095,6.7766,97.174,-7.6344,6.8072,107.67,-7.3756,6.5436,96.947,-2.4402,5.489,87.608,-1.5221,7.5527,73.859,18.997,8.7023,85.279,-1.4179,6.7004,86.339,-1.6305,6.1786,88.11,-1.5322,8.0108,83.368,0.23246,7.3764,NaN,NaN,NaN,107.78,12.093,7.2647,81.459,15.921,8.5054,90.242,7.0231,7.8948,87.053,-1.7696,6.823,85.585,0.58429,6.8595,89.63,-2.0442,7.6055,97.276,7.4145,5.4488,86.327,24.004,5.8817,93.419,10.504,6.4944,74.227,19.57,8.3688,81.219,7.007,7.4591,106.6,-5.1191,6.279,78.92,4.237,8.1015,105.69,-8.4406,5.7911,94.617,15.365,5.9553,90.629,-2.0259,5.9166,106.05,-9.2054,6.4677,85.826,0.078623,6.2885,105.52,-4.6645,5.7085,97.698,-1.6148,6.0652,107.51,2.0643,5.6402,95.705,-4.5478,6.4118,78.268,5.0494,8.0429,94.688,-1.7161,6.7662,86.864,-0.9321,6.3483,92.751,-2.9783,5.7759,83.264,2.4081,7.7983,90.898,8.8775,7.6013,78.708,5.021,8.2395,102.25,-3.0945,5.8817,96.287,-4.2513,5.4951,87.999,23.145,7.1528,89.922,23.228,7.2441,83.948,1.4142,7.3251,91.97,-1.8734,6.8232,96.844,2.4528,6.6609,109.3,-9.7337,5.7366,96.753,-1.8655,7.4276,100.96,-1.3211,5.6994,78.127,7.2178,8.3498,107.68,-8.6398,5.4128,94.635,-2.6723,5.9881,93.797,-1.1998,6.3161,97.925,-3.9606,6.2638,94.121,-1.3628,5.8223,90.619,16.203,6.3122,96.486,-0.60036,6.4395,82.22,2.8958,7.809,102.25,-7.4469,7.1855,97.711,4.6773,7.5279,96.623,-4.8085,7.1667,107.5,-4.9906,5.9631,82.968,1.5543,7.7209,90.738,2.0625,5.9398,87.356,2.2135,7.5895,88.704,-0.11544,7.2265,86.392,1.0436,7.3975,92.963,0.71302,6.0775,109.15,-8.9776,5.2781,88.456,-0.73894,5.9899,88.066,1.6304,6.1005,NaN,NaN,NaN,103.87,-5.424,6.2497,99.477,-0.56204,5.0639,98.291,-1.1713,6.3424,81.211,3.855,7.3565,95.442,-2.7753,7.142,85.763,1.2394,6.6643,99.436,-3.1896,6.0104,94.845,0.79442,5.6314,92.71,-1.7848,7.5462,97.407,-1.844,6.6126,83.413,3.2699,7.1473,101.68,4.8028,5.9787,90.539,4.1318,6.9715,95.33,-2.1959,6.2541,91.913,6.5928,6.8425,104.78,-5.8877,5.3755,89.633,8.8547,6.4696,94.109,7.1897,7.2157,84.888,2.4736,7.1294,100.44,17.621,7.488,106.61,-2.7883,5.2555,96.71,5.6497,7.3356,90.455,10.792,5.8875,106.01,-6.9154,5.2838,90.157,0.43646,6.4542,84.36,24.819,8.3277,102.61,-3.5265,6.4848,89.467,0.59818,6.2342,80.61,7.901,8.4336,101.02,-1.0916,5.4001,96.602,-2.7676,6.5131,100.72,-4.9824,6.2499,81.015,4.7385,8.2216,83.831,6.6923,8.1132,81.112,4.5049,7.6792,94.373,5.2722,6.8011,93.991,-0.38914,7.5009,99.1,16.824,6.809,74.556,16.092,8.3068,99.25,6.4353,6.9026,78.683,6.4337,8.4305,88.834,3.3531,8.1528,76.971,18.567,7.9579,95.774,-1.6393,7.0797,NaN,NaN,NaN,101.88,-2.5908,6.0467,104.13,23.267,7.5323,90.07,2.8209,5.7586,97.489,2.8492,7.3967,83.221,4.2467,7.534,96.044,0.15572,7.3101,82.669,6.4381,7.4587,81.149,19.527,7.8915,90.412,18.417,7.759,91.764,1.202,6.0689,92.526,4.7553,5.9248,80.239,6.4647,8.0579,84.539,6.173,8.1614,100.4,-3.4849,7.3655,83.736,6.0279,7.1777,84.025,18.618,7.2034,102.11,-0.24626,7.4858,81.193,6.8364,8.2212,93.903,23.458,7.1343,106.6,-4.7411,5.4233,77.183,20.192,8.1,79.442,8.5069,8.3608,77.508,9.2403,8.4332,100.37,1.6491,6.9798,90.541,1.1322,6.8946,106.67,-2.1647,6.9482,105.28,-4.1511,5.5133,79.337,20.779,8.1002,81.47,8.7621,7.4978,93.057,2.8521,5.9416,85.049,3.8063,6.5071,87.803,6.5156,8.0688,85.195,3.8105,7.2558,83.014,5.571,8.3441,108.02,-3.6288,6.5282,78.977,7.7215,8.3755,84.882,4.7812,8.3177,91.09,2.2014,7.7148,91.668,3.8291,7.8714,107.29,13.207,5.6679,96.248,1.7757,6.4526,94.61,1.261,5.9866,99.992,1.2296,5.7246,99.163,7.5982,7.1412,105.16,-0.68498,7.0797,88.051,19.906,8.0778,99.696,2.8546,7.1493,95.969,7.5326,7.8836,83.247,17.09,6.9968,88.342,2.5746,5.9896,89.718,3.6457,7.5974,109.9,-6.0744,5.2911,94.54,14.175,6.7856,104.58,-3.5553,5.2589,105.23,-3.7024,7.1116,89.502,5.825,6.3706,73.096,21.178,8.6866,87.114,3.3019,7.6356,77.691,8.4288,8.4462,104.51,12.092,7.6733,102.36,0.56145,5.8776,106.49,-1.959,5.1656,109.77,-4.1793,5.2884,76.016,20.529,8.836,89.41,20.091,5.7316,78.871,10.057,8.2699,92.761,2.4532,7.9199,78.411,14.534,7.9416,92.499,19.387,6.4697,101.35,23.966,7.7233,87.181,4.2207,8.0827,72.964,21.237,8.2775,95.983,1.3764,7.3147,101.94,-0.65766,5.4689,81.486,21.54,7.6819,93.876,1.1254,7.5992,79.764,8.0139,7.7722,91.015,10.757,6.0068,82.737,22.657,7.0344,92.2,1.5083,5.6454,104.43,3.7264,5.447,81.085,19.144,7.666,96.288,2.5158,7.5223,85.557,6.2192,7.0172,NaN,NaN,NaN,109.76,-0.44285,7.0317,74.299,21.456,8.3411,81.519,22.736,7.0926,91.303,14.999,6.5694,95.684,5.2979,6.7229,91.849,8.2041,7.5149,84.466,9.0716,7.8363,92.565,2.5041,6.7798,82.489,7.5165,7.631,106.59,-1.9063,5.817,100.26,3.0366,6.234,97.566,18.764,6.6162,101.64,8.9912,6.7981,87.112,9.8013,6.2442,85.174,23.109,6.6554,105.45,0.0052797,5.764,83.258,8.3925,7.8569,107.49,-1.8545,7.2608,99.479,6.9697,5.1144,97.862,4.5898,5.4018,92.93,6.9088,6.1652,90.236,3.9862,5.7872,94.032,5.8368,7.2408,97.696,11.631,7.4938,96.83,5.7589,5.7753,96.028,7.0491,6.397,90.98,14.42,6.2576,83.871,14.095,7.3766,82.886,10.196,7.2367,77.943,9.2625,8.4782,86.439,5.3817,7.5988,85.289,9.2809,7.0739,90.066,7.2055,6.2612,89.809,9.0244,7.9118,88.193,9.8014,7.7849,90.046,14.85,7.5429,91.392,7.3817,6.3722,101.63,1.0083,7.1852,91.189,6.2206,7.499,88.704,6.5959,7.9997,77.924,12.901,8.5923,80.654,17.359,8.4243,85.589,10.996,7.8562,85.182,14.861,8.158,82.691,10.993,8.4988,95.227,15.792,7.6698,84.49,17.309,7.8196,91.103,10.489,7.8479,95.969,18.206,7.5472,82.02,11.235,7.5197,89.328,7.1879,6.8485,77.156,12.687,8.4967,86.377,11.911,7.4062,78.701,19.895,8.081,83.033,16.216,7.5667,94.581,17.265,6.0236,94.848,5.0262,7.4928,95.505,6.2665,7.6196,76.414,14.199,8.4945,78.394,15.575,8.3222,93.655,6.0994,6.9801,75.689,18.727,8.2153,92.672,19.933,7.7816,82.895,12.133,7.6887,80.584,18.606,7.9687,76.803,17.93,8.3746,90.419,10.252,6.9398,93.026,8.0319,7.9815,82.538,14.564,8.0438,86.607,10.367,7.8141,86.49,14.891,7.6057,81.424,14.293,7.7988,78.406,12.452,8.1352,80.651,17.203,8.0919,88.476,14.785,6.6477,87.347,11.774,6.7703,89.019,11.988,6.1845,79.99,19.504,7.3985,84.986,16.166,6.9282,94.78,16.983,7.7987,109.56,-0.99364,5.2694,92.68,13.811,6.1421,101.96,19.55,7.5345,81.599,16.341,7.7462,84.153,11.274,7.2981,97.067,7.8232,7.5855,84.749,9.9732,8.4875,107.76,6.514,7.1009,78.083,12.145,8.3809,89.162,8.9785,7.1723,93.015,20.393,7.9818,77.876,11.02,8.53,87.302,14.429,6.9488,85.886,16.895,6.5791,79.708,9.9858,8.1978,86.367,17.07,7.8378,104.94,12.36,5.0073,87.642,22.836,7.9012,103.1,15.159,7.7896,105.99,-0.88394,6.3013,89.269,15.844,6.7438,91.439,21.694,7.6063,77.906,13.851,8.037,81.96,20.457,7.0609,84.895,18.895,6.677,95.088,7.6483,8.1285,83.905,19.908,6.8976,85.707,12.695,7.4667,88.386,8.4648,6.734,92.771,14.224,7.8269,96.406,8.8527,6.3013,84.158,18.431,6.5126,96.406,21.309,7.93,81.839,20.443,7.9666,95.707,16.674,6.9433,100.13,7.3211,7.8318,87.849,13.617,7.9412,81.619,20.996,7.3956,87.161,23.001,7.2502,88.104,10.23,8.1628,86.257,15.92,6.5347,75.92,16.042,8.4678,89.303,11.808,8.0865,96.261,21.11,7.1679,78.075,11.373,8.3916,105.11,3.572,6.4192,83.815,20.338,7.1716,85.608,15.106,7.0479,95.481,19.163,7.7841,77.921,16.475,8.5707,109.27,5.3763,6.8348,91.832,8.9095,7.6575,79.005,18.062,8.5599,79.758,10.771,7.9515,86.642,13.244,6.8931,87.747,21.58,6.786,75.581,16.46,8.4639,76.453,16.802,8.2872,97.395,17.728,7.1746,108.04,3.268,5.9884,86.613,22.561,7.9016,72.282,20.837,8.6398,97.621,13.624,7.5096,86.945,19.613,6.4899,90.539,11.71,6.6818,91.341,16.925,8.0123,93.126,12.551,7.1259,97.204,19.347,7.6066,74.537,17.448,8.2937,81.671,11.188,8.2367,91.216,23.284,6.664,89.805,11.391,6.2204,75.25,20.435,8.4618,103.96,7.3816,7.4117,95.637,7.3522,5.923,95.154,24.34,7.966,84.914,18.151,6.9031,87.051,15.049,7.7343,96.504,16.23,7.5923,85.25,10.353,7.2346,90.328,14.303,7.2576,92.304,10.065,6.3417,105.21,8.9443,7.5541,96.854,22.006,6.1252,75.614,19.181,8.7147,97.317,21.913,7.0431,84.624,23.273,7.733,93.609,7.0192,6.8146,102.99,7.9572,6.2041,88.625,15.487,6.956,97.155,14.931,7.7358,80.791,21.252,7.6482,85.96,24.256,7.6134,85.237,20.037,6.4074,88.063,18.314,6.7081,86.287,18.12,6.4116,91.42,24.525,7.7314,88.198,12.337,6.5029,81.633,15.946,6.8255,96.495,8.8952,7.0175,87.768,19.565,6.2541,85.588,13.09,6.5256,NaN,NaN,NaN,92.271,10.27,7.2539,76.626,21.01,8.0921,89.129,22.053,7.022,84.027,20.764,6.4287,78.843,23.673,7.9395,99.864,21.475,7.2688,88.956,11.124,6.8647,89.596,24.126,6.0306,105.2,7.0086,7.2466,96.734,23.492,7.6197,72.61,20.578,8.6172,93.249,15.328,6.1565,91.214,24.437,7.4348,89.3,24.472,8.1489,101.77,4.0082,6.7619,106.17,5.1652,7.3048,NaN,NaN,NaN,NaN,NaN,NaN,98.998,24.696,7.7946,74.355,22.25,8.5952,85.441,23.268,7.0484,88.577,20.738,6.6638,93.984,9.2547,6.4608,77.666,23.735,8.1177,100.25,18.595,6.9178,102.49,10.703,6.957,98.638,3.8522,6.7735,88.94,24.471,7.4256,73.776,19.708,8.7827,99.361,23.664,7.2657,96.138,13.039,6.4836,98.942,12.048,5.8791,93.581,19.015,7.5646,96.342,15.06,7.2247,79.288,22.597,7.4867,107.44,5.1133,5.6197,77.662,21.621,8.0119,94.489,4.1373,6.236,104.44,5.5597,7.1991,84.438,24.902,7.1608,73.11,23.176,8.7529,97.483,7.9897,6.5091,103.56,2.6469,4.9938,NaN,NaN,NaN,98.018,12.279,6.6324,100.01,14.538,6.8191,92.015,22.654,6.1679,98.175,17.269,6.1159,93.276,9.9675,6.1007,97.571,21.703,6.4001,101.89,15.111,6.5952,104.31,10.476,6.6013,90.904,20.172,6.4955,75.488,22.719,8.5412,97.874,7.4334,5.8913,99.742,20.71,7.2746,74.74,24.776,8.6322,109.24,8.5039,6.9305,72.139,23.393,8.5826,76.985,23.943,8.3161
